Baseline Loss	Loss	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.5948853	-18.772974	10.67345905303955	0	-7.0670776	3.241524	3.5456066	-17.401716	11.780918727915195	3.104245142931102	10002	10002
1.6688288	-3.7784865	16.70327615737915	1	0.31881422	3.6224015	23.94195	-6.5216193	14.794378698224852	3.8803134288729564	10001	20003
1.6983197	-17.24629	22.404802083969116	2	11.926964	7.354205	55.453606	0.267452	22.43946188340807	7.347533290182553	10008	30011
1.4215206	-18.229542	28.09572410583496	3	4.43693	5.371852	26.999163	-5.445903	18.27007299270073	7.590095014585686	10012	40023
1.459217	-12.807142	33.67588520050049	4	2.3313084	6.811609	27.019669	-11.5121	27.146341463414632	9.825868402698184	10017	50040
1.212805	-33.224277	39.289860010147095	5	-6.5168076	7.818151	35.622192	-25.113672	24.598039215686274	9.017694809913264	10036	60076
1.057619	-98.37577	44.88759899139404	6	-14.124638	5.1256685	10.657887	-27.696007	21.801742919389977	6.4041378585791975	10007	70083
1.1351223	-1435.1421	50.77948808670044	7	-31.232994	4.031286	-3.6024501	-34.30972	12.409429280397022	3.296905899176686	10002	80085
1.3823586	21.639242	56.23979926109314	8	-18.734173	7.4230084	-0.10599196	-47.784565	35.36842105263158	8.052092631890124	10080	90165
1.5532428	-40.11792	61.68145704269409	9	-18.006926	1.7331129	-15.066532	-26.869146	33.76094276094276	1.8874268875860996	10027	100192
1.1602883	0.8740382	67.18016695976257	10	-18.344683	4.7771964	-11.112959	-30.096977	45.2027027027027	6.5889199850409454	10035	110227
1.0599761	-1.029969	72.77333998680115	11	-22.77589	5.139099	-12.956399	-36.26688	46.276497695852534	6.60519629902187	10042	120269
1.0064791	-1.6538384	78.15039801597595	12	-26.859009	5.6738515	-17.069735	-44.44684	45.43438914027149	6.653784226765447	10041	130310
0.88151044	-8.597399	83.51547193527222	13	-32.11436	6.3903155	-19.384703	-53.7969	46.504629629629626	7.432410060489816	10045	140355
0.6685089	2.0677443	88.88352704048157	14	-39.285324	7.0557404	-24.071321	-57.323704	46.43981481481482	6.474743521515748	10031	150386
0.5560296	-0.028431436	94.27277612686157	15	-43.062393	7.4307365	-27.73138	-65.1759	45.411764705882355	6.364326984983252	10036	160422
0.5573102	-0.07004617	99.9020459651947	16	-45.53089	7.9784007	-27.376766	-70.33487	46.105990783410135	6.844743757505158	10005	170427
0.5150123	-0.015293001	105.49771499633789	17	-47.71963	8.226298	-30.277708	-67.57332	46.21198156682028	6.598508715728852	10028	180455
0.4936594	-0.08208419	111.09601712226868	18	-49.143326	8.517312	-28.024937	-67.70238	46.29032258064516	6.858245290697199	10045	190500
0.41274437	-0.025879787	116.78831005096436	19	-49.158657	8.440676	-30.19235	-68.307175	45.622727272727275	6.747958062742308	10037	200537
0.34879974	-0.0034349044	122.36330103874207	20	-50.54481	8.323848	-31.76958	-71.236084	45.853881278538815	6.459329807083817	10042	210579
0.3523547	-0.011154815	127.87291979789734	21	-51.281605	8.841587	-31.626446	-72.7573	45.93577981651376	6.75966888793046	10014	220593
0.3321424	0.0020873582	133.24823904037476	22	-51.45895	8.661385	-31.243336	-72.88096	46.25806451612903	6.635871095341919	10038	230631
0.30284283	-0.021085473	138.59854388237	23	-52.047554	8.3506	-33.961765	-75.68499	46.388888888888886	6.534570933424062	10020	240651
0.2897031	-0.08061861	144.11930203437805	24	-51.545166	8.810075	-32.470676	-75.691284	45.60909090909091	6.892150283996287	10034	250685
0.27878883	-2.100396	149.7021951675415	25	-51.825485	8.153964	-35.637268	-75.14462	45.84474885844749	6.037448378892817	10040	260725
0.3031337	-9.874107	155.26546120643616	26	-52.710693	9.297627	-31.246042	-75.01803	46.586046511627906	6.973757500247286	10016	270741
0.3002864	-73.95267	160.71227097511292	27	-54.191463	8.691527	-36.97147	-74.52446	47.51184834123223	6.448748134933268	10025	280766
0.3260732	-209.58983	166.0854799747467	28	-56.098274	9.01069	-33.809746	-77.587265	48.41545893719807	6.821488685115888	10022	290788
0.29124844	-139.82051	171.61852097511292	29	-56.434605	7.585903	-36.01892	-75.390335	46.449074074074076	6.646998701312779	10033	300821
0.41110444	-9.441886	177.137943983078	30	-53.248657	7.5446258	-27.481833	-66.69595	43.608695652173914	6.122937135741472	10030	310851
0.5188839	-24.833023	182.57783007621765	31	-53.003178	7.99725	-24.187122	-71.09618	43.925438596491226	6.780949985243216	10015	320866
0.52340776	-53.68751	188.0199420452118	32	-64.40148	8.531114	-33.79707	-88.720764	42.94849785407725	7.4145726985105185	10007	330873
0.53499234	-128.17319	193.48306012153625	33	-74.22571	9.159577	-44.47527	-96.248764	39.40157480314961	7.327824055885265	10008	340881
0.5531189	-75.72918	199.1528651714325	34	-79.67952	12.618045	-35.409004	-126.03987	33.403333333333336	8.17724417039275	10021	350902
0.4252861	-71.05284	204.7945418357849	35	-96.29724	17.635569	-61.9472	-141.88098	32.34193548387097	9.896195886707968	10026	360928
0.36294052	-34.958973	210.34119415283203	36	-118.10478	25.172464	-65.412865	-206.51701	30.876543209876544	10.200923119749824	10004	370932
0.3240923	-86.687065	216.0941939353943	37	-150.32454	31.684862	-90.104546	-238.46643	31.059006211180126	9.640732505156766	10001	380933
0.2975721	-809.85266	221.62423300743103	38	-214.9112	42.26633	-108.98339	-348.01184	35.36395759717315	8.811234470189826	10008	390941
0.40817854	-318.36084	227.12659406661987	39	-307.07422	82.400536	-127.90069	-678.4655	37.84905660377358	11.36495146278738	10030	400971
