Loss	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
-0.00628402	26.042134046554565	0	-131.68593	40.41843	-15.293068	-288.61148	151.0	0.0	50132	50132
-0.010405187	45.87373208999634	1	-143.67334	34.834	-41.55712	-234.87653	151.0	0.0	50132	100264
-0.011136669	65.76243185997009	2	-145.63431	36.799763	-15.609666	-250.97212	151.0	0.0	50132	150396
-0.021337485	85.58983087539673	3	-147.68684	34.41682	-54.942207	-265.49237	151.0	0.0	50132	200528
-0.015006362	105.49034786224365	4	-135.35272	33.6171	-38.189087	-231.90472	151.0	0.0	50132	250660
-0.018831607	125.43928384780884	5	-138.7696	32.367683	-71.86848	-229.38809	151.0	0.0	50132	300792
-0.009319366	145.57406783103943	6	-141.38704	35.255913	-11.465626	-264.98285	151.0	0.0	50132	350924
-0.020117171	166.23860502243042	7	-130.30705	35.708397	-19.918453	-231.88614	151.0	0.0	50132	401056
-0.0054808706	186.24656200408936	8	-121.256386	34.21055	-28.704975	-221.83528	151.0	0.0	50132	451188
-0.002368251	206.21116089820862	9	-119.657616	36.060402	25.419472	-231.99908	151.0	0.0	50132	501320
-0.007444892	226.6693799495697	10	-115.16218	38.920486	5.096178	-230.92947	151.0	0.0	50132	551452
-0.018329607	246.84218001365662	11	-118.96682	40.412003	11.751232	-238.18134	151.0	0.0	50132	601584
-0.008705338	266.7226490974426	12	-116.55288	40.506016	10.036543	-245.44371	151.0	0.0	50132	651716
0.0016217772	286.35851287841797	13	-125.776665	40.11502	2.3726969	-268.57056	151.0	0.0	50132	701848
-0.0036920724	305.9079909324646	14	-135.54144	42.629017	-8.349802	-281.316	151.0	0.0	50132	751980
-0.019548351	325.6399459838867	15	-144.99913	43.570156	2.7170296	-326.0681	151.0	0.0	50132	802112
-0.0036157873	345.412615776062	16	-155.23172	41.846046	-55.10871	-291.97607	151.0	0.0	50132	852244
-0.009770334	365.0810239315033	17	-162.47844	42.95336	-17.964872	-303.99536	151.0	0.0	50132	902376
-0.02989641	384.764044046402	18	-166.27722	43.54615	-12.864564	-335.14966	151.0	0.0	50132	952508
-0.008837342	404.37606287002563	19	-162.65985	46.756504	-29.201996	-416.7044	151.0	0.0	50132	1002640
-0.007922017	424.01694679260254	20	-156.52621	44.133465	-48.212303	-278.43268	151.0	0.0	50132	1052772
-0.0054884227	443.7250609397888	21	-157.00607	46.455997	8.251564	-322.62952	151.0	0.0	50132	1102904
-0.014626784	463.55691385269165	22	-158.5451	44.104244	7.5894203	-300.4878	151.0	0.0	50132	1153036
0.0012414049	483.37125396728516	23	-156.52437	48.53986	27.612173	-341.59375	151.0	0.0	50132	1203168
-0.004040365	503.00760293006897	24	-156.88074	48.97124	19.088377	-291.1187	151.0	0.0	50132	1253300
-0.016417762	522.6779870986938	25	-149.35056	47.957584	7.238903	-275.12927	151.0	0.0	50132	1303432
