Loss	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
10.042195	2.380359172821045	0	20.55102	12.2208605	76.0	9.0	20.551020408163264	12.220860760776116	1007	1007
11.846395	2.9499242305755615	1	27.076923	13.386531	59.0	10.0	27.076923076923077	13.386530956351795	1056	2063
10.323964	3.405564308166504	2	25.025	10.738919	55.0	9.0	25.025	10.73891870720698	1001	3064
12.41239	3.852492094039917	3	28.77143	14.3827	73.0	13.0	28.771428571428572	14.382699357781435	1007	4071
13.513715	4.32273006439209	4	32.5625	15.78357	79.0	12.0	32.5625	15.783570373967988	1042	5113
16.879164	4.7785563468933105	5	40.88	20.955801	87.0	15.0	40.88	20.955801106137653	1022	6135
25.599136	5.228963136672974	6	45.909092	38.90771	194.0	13.0	45.90909090909091	38.90771025587823	1010	7145
16.476633	5.694538116455078	7	44.869564	18.133093	95.0	21.0	44.869565217391305	18.133093330262422	1032	8177
20.011345	6.1491992473602295	8	56.11111	22.62469	109.0	13.0	56.111111111111114	22.624688798078008	1010	9187
18.763401	6.599851131439209	9	56.38889	19.496836	103.0	26.0	56.388888888888886	19.49683418429455	1015	10202
18.796982	7.060794115066528	10	53.894737	20.023394	93.0	11.0	53.89473684210526	20.023393520795686	1024	11226
24.702274	7.511420249938965	11	62.6875	36.830215	153.0	21.0	62.6875	36.83021644994773	1003	12229
27.359674	7.9941771030426025	12	89.583336	18.44116	130.0	62.0	89.58333333333333	18.441160182832554	1075	13304
24.711306	8.457364320755005	13	73.35714	29.779203	147.0	26.0	73.35714285714286	29.77920449589215	1027	14331
26.008177	8.921142101287842	14	85.833336	23.37318	144.0	53.0	85.83333333333333	23.37318026190607	1030	15361
26.797064	9.385401248931885	15	85.166664	27.963766	153.0	51.0	85.16666666666667	27.963766238155802	1022	16383
41.270935	9.860395193099976	16	117.333336	56.829178	200.0	28.0	117.33333333333333	56.82917873377685	1056	17439
43.60155	10.327306032180786	17	146.71428	39.463234	200.0	100.0	146.71428571428572	39.463235280137766	1027	18466
46.433937	10.799204111099243	18	150.71428	45.348537	200.0	82.0	150.71428571428572	45.34853686634627	1055	19521
48.440456	11.327563047409058	19	165.0	39.84255	200.0	90.0	165.0	39.84254725075408	1155	20676
53.73092	11.848156213760376	20	188.83333	16.717422	200.0	157.0	188.83333333333334	16.717422714707617	1133	21809
52.995808	12.35103726387024	21	182.83333	38.385834	200.0	97.0	182.83333333333334	38.385833613746385	1097	22906
55.045338	12.899613380432129	22	200.0	0.0	200.0	200.0	200.0	0.0	1200	24106
53.788177	13.435907125473022	23	195.33333	8.399735	200.0	177.0	195.33333333333334	8.399735445569435	1172	25278
52.950565	13.9779372215271	24	198.83333	2.1921577	200.0	194.0	198.83333333333334	2.1921577396609844	1193	26471
46.88476	14.479406118392944	25	182.83333	18.65848	200.0	156.0	182.83333333333334	18.658480347790622	1097	27568
49.190327	15.00032925605774	26	191.5	13.462912	200.0	164.0	191.5	13.46291201783626	1149	28717
46.531555	15.500388145446777	27	183.66667	8.137704	200.0	174.0	183.66666666666666	8.137703743822469	1102	29819
47.91029	16.04825520515442	28	200.0	0.0	200.0	200.0	200.0	0.0	1200	31019
48.94304	16.60027813911438	29	200.0	0.0	200.0	200.0	200.0	0.0	1200	32219
48.96667	17.14566397666931	30	200.0	0.0	200.0	200.0	200.0	0.0	1200	33419
48.575817	17.693154096603394	31	200.0	0.0	200.0	200.0	200.0	0.0	1200	34619
48.832867	18.239644289016724	32	200.0	0.0	200.0	200.0	200.0	0.0	1200	35819
47.52012	18.784961223602295	33	200.0	0.0	200.0	200.0	200.0	0.0	1200	37019
46.188293	19.291420221328735	34	185.16667	33.168343	200.0	111.0	185.16666666666666	33.16834166624688	1111	38130
45.522064	19.80835723876953	35	190.83333	20.49729	200.0	145.0	190.83333333333334	20.49728979374807	1145	39275
47.268433	20.35831117630005	36	200.0	0.0	200.0	200.0	200.0	0.0	1200	40475
47.344383	20.909188270568848	37	200.0	0.0	200.0	200.0	200.0	0.0	1200	41675
45.514767	21.45781135559082	38	200.0	0.0	200.0	200.0	200.0	0.0	1200	42875
44.756905	22.003225088119507	39	199.5	1.118034	200.0	197.0	199.5	1.118033988749895	1197	44072
44.96422	22.546231031417847	40	200.0	0.0	200.0	200.0	200.0	0.0	1200	45272
47.132675	23.093926191329956	41	200.0	0.0	200.0	200.0	200.0	0.0	1200	46472
46.12552	23.63429617881775	42	200.0	0.0	200.0	200.0	200.0	0.0	1200	47672
43.501293	24.188687086105347	43	200.0	0.0	200.0	200.0	200.0	0.0	1200	48872
42.452587	24.73538041114807	44	200.0	0.0	200.0	200.0	200.0	0.0	1200	50072
42.2544	25.24936318397522	45	188.5	25.71478	200.0	131.0	188.5	25.71478174124758	1131	51203
44.449345	25.79458713531494	46	200.0	0.0	200.0	200.0	200.0	0.0	1200	52403
42.86805	26.282827138900757	47	179.83333	45.094036	200.0	79.0	179.83333333333334	45.09403754624575	1079	53482
39.599686	26.83632731437683	48	200.0	0.0	200.0	200.0	200.0	0.0	1200	54682
39.773808	27.379748106002808	49	198.5	3.354102	200.0	191.0	198.5	3.3541019662496847	1191	55873
41.64575	27.922715187072754	50	200.0	0.0	200.0	200.0	200.0	0.0	1200	57073
40.18412	28.46656322479248	51	200.0	0.0	200.0	200.0	200.0	0.0	1200	58273
39.876408	29.02226209640503	52	200.0	0.0	200.0	200.0	200.0	0.0	1200	59473
37.174076	29.513692140579224	53	178.0	49.193497	200.0	68.0	178.0	49.193495504995376	1068	60541
40.611324	30.05787706375122	54	200.0	0.0	200.0	200.0	200.0	0.0	1200	61741
38.720993	30.607722997665405	55	199.66667	0.745356	200.0	198.0	199.66666666666666	0.7453559924999298	1198	62939
39.4669	31.159733057022095	56	200.0	0.0	200.0	200.0	200.0	0.0	1200	64139
39.254883	31.70379638671875	57	200.0	0.0	200.0	200.0	200.0	0.0	1200	65339
36.723495	32.251458168029785	58	200.0	0.0	200.0	200.0	200.0	0.0	1200	66539
37.595387	32.779460191726685	59	193.33333	5.1532083	200.0	186.0	193.33333333333334	5.153208277913436	1160	67699
27.204832	33.31041932106018	60	125.55556	65.59829	176.0	25.0	125.55555555555556	65.59829115509898	1130	68829
27.739952	33.8015570640564	61	154.14285	10.548237	175.0	142.0	154.14285714285714	10.548237109699848	1079	69908
25.154041	34.32576513290405	62	139.5	9.669539	153.0	121.0	139.5	9.669539802906858	1116	71024
22.28818	34.78669309616089	63	128.0	8.170068	139.0	114.0	128.0	8.170067319184096	1024	72048
22.520786	35.253111124038696	64	128.875	11.773249	144.0	110.0	128.875	11.773248277344702	1031	73079
22.005287	35.714853286743164	65	127.25	6.887489	136.0	119.0	127.25	6.887488656977955	1018	74097
24.566153	36.16521501541138	66	125.75	32.729	145.0	41.0	125.75	32.72900090134131	1006	75103
23.671354	36.63875412940979	67	116.55556	49.28852	155.0	25.0	116.55555555555556	49.28851818315659	1049	76152
29.420904	37.123475313186646	68	151.0	12.82854	167.0	131.0	151.0	12.828539611796371	1057	77209
29.893515	37.5986602306366	69	148.14285	50.898857	178.0	24.0	148.14285714285714	50.8988592951848	1037	78246
32.004143	38.101266384124756	70	156.85715	54.856773	189.0	23.0	156.85714285714286	54.856770832071845	1098	79344
38.894566	38.636574268341064	71	198.0	4.472136	200.0	188.0	198.0	4.47213595499958	1188	80532
37.41754	39.17839312553406	72	200.0	0.0	200.0	200.0	200.0	0.0	1200	81732
35.779293	39.67018914222717	73	178.83333	47.33011	200.0	73.0	178.83333333333334	47.33010552374555	1073	82805
42.258575	40.22017312049866	74	200.0	0.0	200.0	200.0	200.0	0.0	1200	84005
38.10705	40.74824810028076	75	166.0	55.146557	200.0	58.0	166.0	55.14655798091896	1162	85167
39.779808	41.22990012168884	76	176.66667	52.174923	200.0	60.0	176.66666666666666	52.1749194749951	1060	86227
42.740734	41.75987935066223	77	167.71428	54.74542	200.0	50.0	167.71428571428572	54.74542195005712	1174	87401
