Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
565.6832263469696	77	-70.71666521512567	-2.195592388800909	45.2199782440841	-35.386727434770414	-404.9779163733298	20.0	0.0	252	196560	-63.71572897034716	-1.795824648702751
572.8648021221161	78	-72.79624357395615	-2.0507875564019407	33.75940728886888	-36.325906828689114	-211.54577775871508	20.0	0.0	252	199080	-68.91036411980133	-1.7081449429887332
580.0291111469269	79	-77.28531755582361	-2.3707516720384887	64.57610237161568	-38.60424116415103	-581.1812340444711	20.0	0.0	252	201600	-67.00935591543927	-1.4956447306263225
587.2057211399078	80	-70.24748792565794	-1.8146491896293193	34.34199182852639	-42.6785491669198	-373.5772384604038	20.0	0.0	252	204120	-64.64540371452891	-1.9115502801692923
594.3991651535034	81	-72.9476164528407	-2.074909182404028	50.410993629260034	-39.71664258731631	-425.9766748783432	20.0	0.0	252	206640	-65.71978900332944	-1.8871177445714835
601.5927801132202	82	-73.68797127217455	-2.074523367627822	43.51607508520706	-40.375827871597785	-383.67981035546995	20.0	0.0	252	209160	-82.88770630195836	-1.9476345597139726
608.7754571437836	83	-70.43679659705766	-2.0006754147693657	48.23942235579032	-35.4122704845401	-448.7541093312412	19.883333333333333	1.2726830800408335	252	211680	-70.33900029722089	-1.5516158168128802
615.9484202861786	84	-68.84359223482446	-1.836405147822793	23.451287100997448	-35.86183080763419	-164.4674094131032	20.0	0.0	252	214200	-62.61720524848474	-1.578596486897507
623.1148931980133	85	-70.0874480392503	-1.85622487464772	31.25915843814768	-38.884840734745175	-235.62189790900078	20.0	0.0	252	216720	-75.8788489745406	-1.8504190696036893
630.273499250412	86	-66.2967603871809	-1.6649015145049195	32.824828903629154	-36.31141530098128	-268.15394387773273	20.0	0.0	252	219240	-71.16772957192732	-1.6348733645459568
637.445662021637	87	-76.07373366625457	-2.113094164087634	60.91511323752206	-37.138845457799356	-541.3740729110921	20.0	0.0	252	221760	-53.926685041630414	-1.2493175302233077
644.6213099956512	88	-62.43526648706255	-1.6062995017998047	25.772960989249874	-33.25678391373732	-223.62444024693633	20.0	0.0	252	224280	-55.94700923201882	-1.5026683863552952
651.8171451091766	89	-67.3127602139381	-1.834797851910278	31.480750777039194	-35.36406513694193	-208.2993086363863	20.0	0.0	252	226800	-66.78084903837721	-1.8397282080082296
659.0005042552948	90	-71.34020598919388	-1.74133834656424	51.39635436099743	-36.13603667731859	-398.3077855110306	20.0	0.0	252	229320	-62.81847684482647	-1.4999278886652874
666.1776461601257	91	-70.76590352094033	-2.0426655791977204	58.36549543226661	-35.08682344903842	-435.813233318159	20.0	0.0	252	231840	-89.37193593677232	-4.075412238803701
673.3475871086121	92	-64.95685396527779	-1.5412188140640164	33.91496717665034	-37.29920396211876	-305.16825761397666	20.0	0.0	252	234360	-62.40816815612039	-1.8376394703047243
680.5891110897064	93	-70.9930727112128	-2.232356244837981	68.30588794922033	-35.65876820353904	-632.4086698608115	20.0	0.0	252	236880	-79.82353233808671	-2.1329812236248977
687.7558672428131	94	-62.0520367994002	-1.567785869063417	36.98494898066207	-32.17472771418136	-375.6800059010094	20.0	0.0	252	239400	-70.97060127121206	-1.3794680911028807
694.9456090927124	95	-64.28649502579125	-1.5580214201204627	41.88298542748921	-33.44385767267004	-468.96213582219815	20.0	0.0	252	241920	-63.464237228112744	-1.6413576750866576
702.1167480945587	96	-70.1267188459833	-1.7752289921265263	49.452560989255446	-34.92060469288767	-335.3155061652541	20.0	0.0	252	244440	-71.06151591882649	-1.9897581279283358
709.3002622127533	97	-63.104748270051815	-1.5939743009304015	28.488060263162158	-35.02912756831148	-220.1565738616147	20.0	0.0	252	246960	-60.67723174993291	-1.6220500982109511
716.4765613079071	98	-60.283550560790175	-1.4592280505745208	24.750054714404982	-32.37564281373751	-197.7291315043893	19.966666666666665	0.3636237371545238	252	249480	-51.27386961207669	-1.3060648216880912
723.6423020362854	99	-73.29235541464855	-1.7408167231854086	60.97378828078472	-34.73896984467728	-509.88281756278997	20.0	0.0	252	252000	-93.49146793113597	-3.906281103172209
