Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
28.342320203781128	0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	2.4207948e-05	0.00012985	0.69314957	30049	30049
51.02605128288269	1	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-6.806191e-10	-6.806191e-10	-0.6931473	1.1920929e-07	2.7789269e-05	0.0	0.69315	30049	60098
71.95881032943726	2	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	3.59029e-07	1.1121124e-08	0.69314724	30049	90147
92.27757120132446	3	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	-1.1920917e-07	0.0	0.6931472	30049	120196
113.15468120574951	4	0.025125628	0.35354894	5.0	0.0	151.0	0.0	0.0001663949	0.0001663949	0.0001663949	0.0001663949	-0.6931473	1.1920929e-07	1.1920942e-07	1.4210855e-14	0.6931472	30049	150245
133.9530963897705	5	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	5.960487e-08	0.0	0.6931472	30049	180294
154.81094932556152	6	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	7.3383126e-07	0.0	0.69314724	30049	210343
175.7106020450592	7	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	6.681512e-07	0.0	0.69314724	30049	240392
196.0474362373352	8	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	-5.1435563e-07	0.0	0.6931471	30049	270441
216.9892590045929	9	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	1.1517986e-06	0.0	0.6931473	30049	300490
237.82289934158325	10	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	5.5282726e-08	0.0	0.6931472	30049	330539
258.7424352169037	11	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	7.4986747e-07	0.0	0.69314724	30049	360588
