Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.6398561000823975	0	18.017857	7.2813144	44.0	9.0	18.017857142857142	7.281314322655363	1009	1009
3.5158581733703613	1	18.089285	7.635155	41.0	9.0	18.089285714285715	7.635155498730587	1013	2022
4.132551193237305	2	21.020834	9.784106	62.0	10.0	21.020833333333332	9.784106123652222	1009	3031
4.739871978759766	3	29.057142	9.510725	51.0	13.0	29.057142857142857	9.510724344182226	1017	4048
5.35930609703064	4	37.666668	18.531256	74.0	12.0	37.666666666666664	18.531254879457233	1017	5065
6.000909090042114	5	46.863636	20.009758	89.0	16.0	46.86363636363637	20.009760015246773	1031	6096
6.628245115280151	6	51.95	22.701267	108.0	21.0	51.95	22.701266484493768	1039	7135
7.24177622795105	7	64.4375	36.001682	173.0	27.0	64.4375	36.00168181835399	1031	8166
7.855837345123291	8	72.78571	29.128235	134.0	35.0	72.78571428571429	29.128235127323677	1019	9185
8.512035131454468	9	103.9	42.980114	175.0	47.0	103.9	42.980111679706	1039	10224
9.137153148651123	10	80.53846	44.11631	200.0	36.0	80.53846153846153	44.11630674376607	1047	11271
9.792440176010132	11	93.666664	41.585926	150.0	31.0	93.66666666666667	41.585921763126635	1124	12395
10.400389194488525	12	127.5	33.0	181.0	70.0	127.5	33.0	1020	13415
11.065317153930664	13	157.0	33.286633	200.0	115.0	157.0	33.28663395418648	1099	14514
11.727752208709717	14	152.42857	38.636982	200.0	105.0	152.42857142857142	38.63698133305205	1067	15581
12.379609107971191	15	183.5	23.421856	200.0	147.0	183.5	23.42185589003001	1101	16682
12.995121240615845	16	171.5	33.345413	200.0	112.0	171.5	33.34541447735605	1029	17711
13.676664113998413	17	188.5	13.732565	200.0	169.0	188.5	13.732564703409679	1131	18842
14.365293025970459	18	192.33333	10.97978	200.0	174.0	192.33333333333334	10.97977939466707	1154	19996
15.057713270187378	19	195.0	11.18034	200.0	170.0	195.0	11.180339887498949	1170	21166
15.807160139083862	20	200.0	0.0	200.0	200.0	200.0	0.0	1200	22366
16.56980609893799	21	200.0	0.0	200.0	200.0	200.0	0.0	1200	23566
17.31649613380432	22	200.0	0.0	200.0	200.0	200.0	0.0	1200	24766
18.05229902267456	23	200.0	0.0	200.0	200.0	200.0	0.0	1200	25966
18.78003215789795	24	200.0	0.0	200.0	200.0	200.0	0.0	1200	27166
19.485846996307373	25	200.0	0.0	200.0	200.0	200.0	0.0	1200	28366
20.216426372528076	26	181.66667	11.469768	200.0	167.0	181.66666666666666	11.469767022723502	1090	29456
20.898203134536743	27	139.5	8.587782	150.0	128.0	139.5	8.587782018658833	1116	30572
