Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
240.4525990486145	0	-3139.9310346686984	-157.3951317961494	3478.0100725043044	-61.061861426542016	-16432.438875324708	20.0	0.0	1050	10050	-213.16767769739585	-13.109908560713901
478.0037100315094	1	-2720.4628578264974	-139.02269420270648	2514.969802399865	-128.43208682922537	-13750.470164836172	20.0	0.0	1050	20100	-179.62822404632232	-12.410225145629246
714.7837390899658	2	-2451.7989173492283	-118.50127685605074	3109.3286311601414	-55.2230551881528	-15733.986511214169	20.0	0.0	1050	30150	-226.73356247843213	-12.99502674527627
951.1736629009247	3	-3305.9320787640827	-162.26817819711084	3289.74399887891	-57.296197135483794	-12973.177258225505	20.0	0.0	1050	40200	-222.55234467608219	-13.093677723772574
1194.9651091098785	4	-2961.6365108315044	-148.62614290672144	3420.8940814363004	-64.05573325041416	-14710.898857101354	20.0	0.0	1050	50250	-202.49538681759756	-14.452424360036456
1448.0476469993591	5	-2007.0108243931509	-102.989001819016	2285.3917087115	-69.7250293573698	-11537.984218091007	20.0	0.0	1050	60300	-169.42724951401735	-10.05935465503886
1694.8317320346832	6	-2336.427566993072	-118.0422706158379	2453.5252402570213	-53.73877303015226	-11509.518442324503	20.0	0.0	1050	70350	-174.31023035446376	-11.84626111364164
1929.4916169643402	7	-2722.156163434157	-141.22014159647594	3016.1151728768	-58.148032666122305	-13157.932444309257	20.0	0.0	1050	80400	-163.8523606986961	-9.809090287543356
2162.167475938797	8	-2478.7747545961442	-125.29661506916072	2548.4405398754957	-78.63748570391533	-12013.602876131903	20.0	0.0	1050	90450	-205.04308360133518	-11.995489199888105
2399.555119037628	9	-1977.841194318587	-101.20923017311343	2177.845490643374	-124.05512596088904	-9346.467739679096	20.0	0.0	1050	100500	-159.23670643815828	-8.811303718536063
2634.705770969391	10	-2651.617854246498	-132.84114692078103	2924.773030351948	-59.34900383318594	-11262.33479000481	20.0	0.0	1050	110550	-160.55113843715927	-9.827132912793365
2865.8736460208893	11	-2551.927697189333	-130.31056888438795	2983.4420892926105	-56.96440273842849	-15574.021294198472	20.0	0.0	1050	120600	-147.23347168664637	-9.807796931220759
3096.1457991600037	12	-2969.170844937505	-148.57875141750966	3421.339679310074	-119.89626176116293	-18383.010146954395	20.0	0.0	1050	130650	-186.96826037343632	-10.674114982195873
3339.1017241477966	13	-2759.2987233177164	-137.26863577750711	2900.1814611556006	-104.13629265907826	-11089.213992891808	20.0	0.0	1050	140700	-149.76632035611644	-8.869359416739092
3580.809198141098	14	-2613.428826400687	-130.32149020302788	3194.350223048589	-74.76829239116657	-12382.44071735906	20.0	0.0	1050	150750	-156.99546316341713	-8.557513081017307
3820.402379989624	15	-2510.256296534804	-125.20720307359109	2847.1155171994087	-74.94923541453039	-13915.9486364106	20.0	0.0	1050	160800	-170.89673646245842	-9.511396347802268
4056.748023033142	16	-2592.018847437093	-130.29530619545486	2972.739501448406	-110.57934667359147	-13200.70460313741	20.0	0.0	1050	170850	-172.2103249960038	-10.34774968142837
