Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
6.1176841259002686	0	-0.41354844	0.071945384	-0.2635132	-0.61326927	21.0	0.0	-0.019692782	-0.019692782	-0.019692782	-0.019692782	1008	1008
7.776034116744995	1	-0.40486088	0.08259074	-0.29349002	-0.6577249	21.0	0.0	-0.01927909	-0.01927909	-0.01927909	-0.01927909	1008	2016
8.378471374511719	2	-0.41987714	0.070432514	-0.29867113	-0.5422073	21.0	0.0	-0.01999415	-0.01999415	-0.01999415	-0.01999415	1008	3024
8.945345163345337	3	-0.43913484	0.088915	-0.29706076	-0.65194917	21.0	0.0	-0.020911185	-0.020911185	-0.020911185	-0.020911185	1008	4032
9.520917177200317	4	-0.4134927	0.08503204	-0.26278067	-0.63476455	21.0	0.0	-0.01969013	-0.01969013	-0.01969013	-0.01969013	1008	5040
10.106520175933838	5	-0.41214505	0.09391477	-0.26199198	-0.60882354	21.0	0.0	-0.019625954	-0.019625954	-0.019625954	-0.019625954	1008	6048
10.704504251480103	6	-0.4031345	0.07917143	-0.22870657	-0.57738334	21.0	0.0	-0.019196881	-0.019196881	-0.019196881	-0.019196881	1008	7056
11.324090242385864	7	-0.41000548	0.10299326	-0.1599961	-0.73949605	21.0	0.0	-0.019524071	-0.019524071	-0.019524071	-0.019524071	1008	8064
11.94262409210205	8	-0.42081538	0.107379	-0.21837834	-0.6970508	21.0	0.0	-0.020038832	-0.020038832	-0.020038832	-0.020038832	1008	9072
12.532747030258179	9	-0.44928813	0.096041724	-0.25371978	-0.6904859	21.0	0.0	-0.021394674	-0.021394674	-0.021394674	-0.021394674	1008	10080
13.121049165725708	10	-0.45780656	0.10245766	-0.17479603	-0.6744185	21.0	0.0	-0.021800311	-0.021800311	-0.021800311	-0.021800311	1008	11088
13.697346210479736	11	-0.45313093	0.10078678	-0.27928752	-0.7058606	21.0	0.0	-0.021577666	-0.021577666	-0.021577666	-0.021577666	1008	12096
14.2985680103302	12	0.12238876	4.2574353	29.301514	-0.72468495	21.0	0.0	0.0058280383	0.0058280383	0.0058280383	0.0058280383	1008	13104
14.897975206375122	13	0.32594293	3.9649801	19.383205	-0.69375676	21.0	0.0	0.015521088	0.015521088	0.015521088	0.015521088	1008	14112
15.507712125778198	14	1.7684497	6.778546	29.196	-0.7801448	21.0	0.0	0.084211886	0.084211886	0.084211886	0.084211886	1008	15120
16.12020516395569	15	1.535384	6.40043	29.34274	-0.7577144	21.0	0.0	0.07311353	0.07311353	0.07311353	0.07311353	1008	16128
16.746609926223755	16	2.5709283	11.529608	69.158455	-0.93926954	21.0	0.0	0.12242516	0.12242516	0.12242516	0.12242516	1008	17136
17.372828245162964	17	6.29116	13.6418915	49.169914	-0.7898765	21.0	0.0	0.29957905	0.29957905	0.29957905	0.29957905	1008	18144
17.957402229309082	18	10.412042	17.377735	59.264065	-0.88824034	21.0	0.0	0.49581146	0.49581146	0.49581146	0.49581146	1008	19152
18.56049108505249	19	15.594083	22.765272	69.28952	-0.88786274	21.0	0.0	0.7425754	0.7425754	0.7425754	0.7425754	1008	20160
19.195067167282104	20	13.296674	21.881393	69.165665	-0.79770744	21.0	0.0	0.63317496	0.63317496	0.63317496	0.63317496	1008	21168
19.934465169906616	21	13.867516	18.651695	59.3424	-0.86491114	21.0	0.0	0.6603579	0.6603579	0.6603579	0.6603579	1008	22176
20.529925107955933	22	15.335152	20.504272	68.962776	-1.2679594	21.0	0.0	0.73024523	0.73024523	0.73024523	0.73024523	1008	23184
21.12759017944336	23	19.47022	24.095776	89.13038	-0.8636515	21.0	0.0	0.9271534	0.9271534	0.9271534	0.9271534	1008	24192
21.761442184448242	24	31.06774	25.707537	89.04888	-0.8926543	21.0	0.0	1.4794161	1.4794161	1.4794161	1.4794161	1008	25200
22.40854501724243	25	27.554443	26.214521	78.94131	-0.8449037	21.0	0.0	1.3121164	1.3121164	1.3121164	1.3121164	1008	26208
23.06807827949524	26	36.866844	25.800835	98.81204	-0.6889155	21.0	0.0	1.7555639	1.7555639	1.7555639	1.7555639	1008	27216
23.65314221382141	27	40.184036	24.741194	98.83132	-0.9605737	21.0	0.0	1.9135256	1.9135256	1.9135256	1.9135256	1008	28224
24.265562295913696	28	50.12361	24.409927	99.045006	-0.8736062	21.0	0.0	2.3868387	2.3868387	2.3868387	2.3868387	1008	29232
24.881187200546265	29	50.510143	29.133839	108.801445	-0.8875057	21.0	0.0	2.4052448	2.4052448	2.4052448	2.4052448	1008	30240
25.496111154556274	30	49.290874	31.023571	108.78786	-0.9021828	21.0	0.0	2.3471842	2.3471842	2.3471842	2.3471842	1008	31248
26.09386920928955	31	62.31775	25.53881	108.872444	-0.82624143	21.0	0.0	2.9675121	2.9675121	2.9675121	2.9675121	1008	32256
26.690234184265137	32	59.4164	22.515608	108.828445	19.155352	21.0	0.0	2.8293521	2.8293521	2.8293521	2.8293521	1008	33264
27.417473077774048	33	62.895153	22.925072	108.53058	-0.77195346	21.0	0.0	2.9950073	2.9950073	2.9950073	2.9950073	1008	34272
28.118038177490234	34	63.753307	20.704767	108.75508	-0.7640195	21.0	0.0	3.0358717	3.0358717	3.0358717	3.0358717	1008	35280
28.725285291671753	35	70.81027	20.369707	118.500336	-0.67688847	21.0	0.0	3.3719175	3.3719175	3.3719175	3.3719175	1008	36288
29.4359450340271	36	68.91672	20.413721	98.80951	-0.7115474	21.0	0.0	3.2817485	3.2817485	3.2817485	3.2817485	1008	37296
30.061658143997192	37	71.15896	22.996689	118.71153	-0.8717707	21.0	0.0	3.3885217	3.3885217	3.3885217	3.3885217	1008	38304
30.695207357406616	38	73.44407	22.51963	118.60872	9.132591	21.0	0.0	3.4973366	3.4973366	3.4973366	3.4973366	1008	39312
31.30338406562805	39	74.52079	20.28657	108.754326	38.92067	21.0	0.0	3.5486093	3.5486093	3.5486093	3.5486093	1008	40320
31.89134430885315	40	77.58445	20.541378	118.44841	29.199492	21.0	0.0	3.6944978	3.6944978	3.6944978	3.6944978	1008	41328
32.48057293891907	41	73.39012	20.355465	108.54499	-0.9393568	21.0	0.0	3.494768	3.494768	3.494768	3.494768	1008	42336
33.18171405792236	42	72.173035	25.370428	118.6271	-0.8766949	21.0	0.0	3.4368112	3.4368112	3.4368112	3.4368112	1008	43344
33.92994999885559	43	76.50141	23.7647	108.788216	-0.93498147	21.0	0.0	3.6429243	3.6429243	3.6429243	3.6429243	1008	44352
34.54938220977783	44	81.07157	20.224533	118.6167	38.819824	21.0	0.0	3.860551	3.860551	3.860551	3.860551	1008	45360
35.17671608924866	45	75.66687	22.308952	118.548454	28.855236	21.0	0.0	3.6031842	3.6031842	3.6031842	3.6031842	1008	46368
35.92231822013855	46	85.409874	18.405811	118.69961	8.999506	21.0	0.0	4.067137	4.067137	4.067137	4.067137	1008	47376
36.62254810333252	47	83.296104	23.135777	118.569984	29.088562	21.0	0.0	3.9664812	3.9664812	3.9664812	3.9664812	1008	48384
37.2894811630249	48	82.03488	19.890997	118.283775	39.07082	21.0	0.0	3.9064229	3.9064229	3.9064229	3.9064229	1008	49392
37.87344217300415	49	90.9784	13.17029	118.48467	58.74009	21.0	0.0	4.3323045	4.3323045	4.3323045	4.3323045	1008	50400
38.464065074920654	50	79.37442	22.81511	118.58194	18.87302	21.0	0.0	3.7797344	3.7797344	3.7797344	3.7797344	1008	51408
39.05366611480713	51	83.44874	24.40343	128.45967	-0.8147007	21.0	0.0	3.9737499	3.9737499	3.9737499	3.9737499	1008	52416
39.672637939453125	52	80.161415	23.685886	118.775276	29.117935	21.0	0.0	3.8172102	3.8172102	3.8172102	3.8172102	1008	53424
40.314373254776	53	87.0018	17.577639	118.48189	48.60804	21.0	0.0	4.142943	4.142943	4.142943	4.142943	1008	54432
40.94102716445923	54	83.41845	19.340801	118.36766	18.902569	21.0	0.0	3.972307	3.972307	3.972307	3.972307	1008	55440
41.534006118774414	55	82.46292	21.337963	118.607956	28.978634	21.0	0.0	3.9268055	3.9268055	3.9268055	3.9268055	1008	56448
42.13024711608887	56	85.328316	20.326675	118.29314	28.944845	21.0	0.0	4.063253	4.063253	4.063253	4.063253	1008	57456
42.72065997123718	57	89.507935	19.617126	118.72212	38.89099	21.0	0.0	4.2622824	4.2622824	4.2622824	4.2622824	1008	58464
43.310628175735474	58	88.20941	19.261263	118.59004	38.778942	21.0	0.0	4.2004476	4.2004476	4.2004476	4.2004476	1008	59472
43.89056205749512	59	88.19286	21.945076	128.53014	28.818752	21.0	0.0	4.1996593	4.1996593	4.1996593	4.1996593	1008	60480
44.513246059417725	60	92.363625	19.749992	128.54343	29.0733	21.0	0.0	4.3982677	4.3982677	4.3982677	4.3982677	1008	61488
45.1283700466156	61	89.461266	19.00369	128.2783	48.800175	21.0	0.0	4.2600603	4.2600603	4.2600603	4.2600603	1008	62496
45.74279499053955	62	91.13102	19.395641	118.56497	9.031813	21.0	0.0	4.339573	4.339573	4.339573	4.339573	1008	63504
46.344704151153564	63	95.21238	18.031717	138.24672	58.90717	21.0	0.0	4.533923	4.533923	4.533923	4.533923	1008	64512
46.99697732925415	64	88.99995	21.959095	118.6804	28.8374	21.0	0.0	4.238093	4.238093	4.238093	4.238093	1008	65520
47.636704206466675	65	89.66514	16.251451	118.21672	48.90582	21.0	0.0	4.2697687	4.2697687	4.2697687	4.2697687	1008	66528
48.314972162246704	66	90.8941	22.116991	118.52175	28.702988	21.0	0.0	4.32829	4.32829	4.32829	4.32829	1008	67536
48.92693305015564	67	92.13349	18.760845	118.66706	38.67761	21.0	0.0	4.387309	4.387309	4.387309	4.387309	1008	68544
49.52389097213745	68	96.85315	17.228313	128.3603	58.80732	21.0	0.0	4.612055	4.612055	4.612055	4.612055	1008	69552
50.16029596328735	69	91.854	19.880564	118.57725	18.777727	21.0	0.0	4.3739996	4.3739996	4.3739996	4.3739996	1008	70560
50.788103103637695	70	95.19955	18.229456	128.27704	39.19105	21.0	0.0	4.533312	4.533312	4.533312	4.533312	1008	71568
51.42930221557617	71	94.51171	20.787476	128.52501	19.06433	21.0	0.0	4.5005574	4.5005574	4.5005574	4.5005574	1008	72576
52.06678915023804	72	91.01029	14.946655	118.20919	58.569687	21.0	0.0	4.3338237	4.3338237	4.3338237	4.3338237	1008	73584
52.69740414619446	73	94.919716	18.352758	128.10149	58.67549	21.0	0.0	4.5199866	4.5199866	4.5199866	4.5199866	1008	74592
53.32981300354004	74	97.83016	17.340414	137.98839	68.49679	21.0	0.0	4.658579	4.658579	4.658579	4.658579	1008	75600
54.2037091255188	75	97.03623	15.751148	138.05534	59.016525	21.0	0.0	4.620773	4.620773	4.620773	4.620773	1008	76608
54.84053611755371	76	96.420235	13.611012	128.31519	68.5151	21.0	0.0	4.5914397	4.5914397	4.5914397	4.5914397	1008	77616
55.44215512275696	77	94.07528	14.263662	128.35686	59.06577	21.0	0.0	4.4797754	4.4797754	4.4797754	4.4797754	1008	78624
56.06906509399414	78	93.951935	18.027596	128.42476	38.990715	21.0	0.0	4.473902	4.473902	4.473902	4.473902	1008	79632
56.72916626930237	79	94.96043	13.805439	118.41827	58.753384	21.0	0.0	4.521925	4.521925	4.521925	4.521925	1008	80640
57.356194257736206	80	91.80247	16.03525	128.2044	48.401093	21.0	0.0	4.3715467	4.3715467	4.3715467	4.3715467	1008	81648
57.95543193817139	81	95.988594	17.235462	128.37225	68.356384	21.0	0.0	4.570885	4.570885	4.570885	4.570885	1008	82656
