Iteration	MeanRewardFor100Episodes	BestMeanEpisodeReward	Episodes	TimeSpent
1750000	-20.92	-20.23	2098	1.0740524848302206
1760000	-20.92	-20.23	2111	1.0666363835334778
1770000	-20.9	-20.23	2123	1.0660249988238018
1780000	-20.87	-20.23	2135	1.0651869138081869
1790000	-20.87	-20.23	2148	1.0754267811775207
1800000	-20.87	-20.23	2160	1.0951280315717062
1810000	-20.88	-20.23	2172	1.0898475170135498
1820000	-20.89	-20.23	2185	1.064867619673411
1830000	-20.89	-20.23	2197	1.0649989684422811
1840000	-20.89	-20.23	2210	1.0700081984202068
1850000	-20.9	-20.23	2222	1.0655939857165018
1860000	-20.94	-20.23	2235	1.0702088356018067
1870000	-20.94	-20.23	2247	1.0984974145889281
1880000	-20.93	-20.23	2259	1.105441697438558
1890000	-20.91	-20.23	2272	1.10071120262146
1900000	-20.9	-20.23	2284	1.1049712975819905
1910000	-20.91	-20.23	2297	1.106774365901947
1920000	-20.91	-20.23	2309	1.082183798154195
1930000	-20.9	-20.23	2322	1.100735867023468
1940000	-20.9	-20.23	2335	1.086553899447123
1950000	-20.89	-20.23	2347	1.1058563828468322
1960000	-20.89	-20.23	2360	1.1035739302635192
1970000	-20.88	-20.23	2372	1.0869574824968973
1980000	-20.89	-20.23	2385	1.1072324474652608
1990000	-20.89	-20.23	2398	1.0740476687749227
2000000	-20.87	-20.23	2410	1.0694768985112508
2010000	-20.88	-20.23	2423	1.0779514193534852
2020000	-20.86	-20.23	2436	1.1134167830149333
2030000	-20.88	-20.23	2448	1.0980438629786173
2040000	-20.88	-20.23	2460	1.0899526476860046
2050000	-20.87	-20.23	2473	1.1140838821729024
2060000	-20.87	-20.23	2485	1.1114772836367288
2070000	-20.87	-20.23	2498	1.0890372276306153
2080000	-20.91	-20.23	2511	1.0805625518163045
2090000	-20.89	-20.23	2524	1.0738068540891013
2100000	-20.9	-20.23	2536	1.0660392363866171
2110000	-20.87	-20.23	2548	1.0686492363611857
2120000	-20.9	-20.23	2561	1.0663369178771973
2130000	-20.9	-20.23	2573	1.0670891165733338
2140000	-20.9	-20.23	2586	1.0685269355773925
2150000	-20.91	-20.23	2598	1.0646578987439475
2160000	-20.9	-20.23	2611	1.0678328633308412
2170000	-20.91	-20.23	2624	1.0634843667348226
2180000	-20.91	-20.23	2636	1.0627518852551778
2190000	-20.94	-20.23	2649	1.0664138038953146
2200000	-20.94	-20.23	2661	1.0653613964716593
2210000	-20.96	-20.23	2673	1.0648387312889098
2220000	-20.95	-20.23	2686	1.068634565671285
2230000	-20.95	-20.23	2699	1.065678068002065
2240000	-20.94	-20.23	2711	1.064690597852071
2250000	-20.95	-20.23	2723	1.0634865681330363
2260000	-20.94	-20.23	2735	1.063067634900411
2270000	-20.92	-20.23	2748	1.0679188013076781
2280000	-20.88	-20.23	2760	1.0644415338834128
2290000	-20.86	-20.23	2773	1.0671855847040812
2300000	-20.86	-20.23	2785	1.064254363377889
2310000	-20.84	-20.23	2798	1.0657171487808228
2320000	-20.86	-20.23	2810	1.0637336810429892
2330000	-20.83	-20.23	2823	1.0672828157742817
2340000	-20.85	-20.23	2835	1.0678624312082927
2350000	-20.87	-20.23	2848	1.0673771301905315
2360000	-20.92	-20.23	2861	1.0639874498049418
2370000	-20.93	-20.23	2873	1.0674480676651001
2380000	-20.94	-20.23	2886	1.0672315160433452
2390000	-20.94	-20.23	2898	1.0684779167175293
2400000	-20.92	-20.23	2911	1.0657341480255127
2410000	-20.95	-20.23	2924	1.0661093155543009
2420000	-20.95	-20.23	2936	1.0630082805951437
2430000	-20.93	-20.23	2949	1.0659886837005614
2440000	-20.91	-20.23	2961	1.06539386510849
2450000	-20.92	-20.23	2974	1.064898633956909
2460000	-20.9	-20.23	2987	1.0696698347727458
2470000	-20.92	-20.23	2999	1.0672338167826334
2480000	-20.92	-20.23	3012	1.0883686383565268
2490000	-20.9	-20.23	3024	1.0645390152931213
2500000	-20.9	-20.23	3036	1.0688138326009116
2510000	-20.91	-20.23	3049	1.0669832348823547
2520000	-20.93	-20.23	3062	1.0665844798088073
2530000	-20.92	-20.23	3074	1.0651445150375367
2540000	-20.93	-20.23	3086	1.0661480148633322
2550000	-20.93	-20.23	3098	1.0676234682401022
2560000	-20.93	-20.23	3111	1.0671394308408102
2570000	-20.95	-20.23	3124	1.0662455677986145
2580000	-20.92	-20.23	3136	1.0693371812502543
2590000	-20.9	-20.23	3149	1.0717395186424254
2600000	-20.88	-20.23	3161	1.066010264555613
2610000	-20.88	-20.23	3174	1.0674340367317199
2620000	-20.87	-20.23	3187	1.0656629840532938
2630000	-20.87	-20.23	3200	1.070404851436615
2640000	-20.88	-20.23	3212	1.070573620001475
2650000	-20.86	-20.23	3225	1.0721273342768352
2660000	-20.89	-20.23	3237	1.066111167271932
2670000	-20.91	-20.23	3250	1.0669825037320455
2680000	-20.91	-20.23	3263	1.0694289684295655
2690000	-20.92	-20.23	3276	1.0684690356254578
2700000	-20.89	-20.23	3288	1.065808931986491
2710000	-20.89	-20.23	3300	1.0675514658292136
2720000	-20.88	-20.23	3312	1.066117564837138
2730000	-20.9	-20.23	3325	1.071852199236552
2740000	-20.9	-20.23	3337	1.0663832306861878
2750000	-20.91	-20.23	3349	1.0690099318822226
2760000	-20.93	-20.23	3362	1.0681692322095235
2770000	-20.93	-20.23	3375	1.0707813024520874
2780000	-20.97	-20.23	3388	1.072371486822764
2790000	-20.97	-20.23	3400	1.0741631984710693
2800000	-20.98	-20.23	3413	1.0703187505404155
2810000	-20.98	-20.23	3425	1.066831886768341
2820000	-20.98	-20.23	3438	1.0675305485725404
2830000	-20.97	-20.23	3451	1.1131954193115234
2840000	-20.97	-20.23	3463	1.0675036191940308
2850000	-20.96	-20.23	3476	1.0687056620915731
2860000	-20.96	-20.23	3489	1.0688173373540242
2870000	-20.96	-20.23	3501	1.0689978361129762
2880000	-20.95	-20.23	3514	1.0714488665262858
2890000	-20.94	-20.23	3527	1.0717396855354309
2900000	-20.94	-20.23	3539	1.0706050475438436
2910000	-20.92	-20.23	3552	1.0675885995229086
2920000	-20.91	-20.23	3564	1.0681229472160338
2930000	-20.92	-20.23	3577	1.0721132516860963
2940000	-20.93	-20.23	3590	1.0689473668734233
2950000	-20.92	-20.23	3602	1.0676677147547404
2960000	-20.92	-20.23	3615	1.0719133377075196
2970000	-20.94	-20.23	3628	1.0689719994862874
2980000	-20.94	-20.23	3640	1.0734357674916586
2990000	-20.96	-20.23	3653	1.0694055159886677
3000000	-20.97	-20.23	3666	1.0680280645688376
3010000	-20.97	-20.23	3679	1.073581302165985
3020000	-20.98	-20.23	3692	1.0702677965164185
3030000	-20.99	-20.23	3705	1.0693603873252868
3040000	-20.99	-20.23	3717	1.0672001163164775
3050000	-20.98	-20.23	3730	1.0722035964330037
3060000	-20.98	-20.23	3743	1.0745188315709433
3070000	-20.98	-20.23	3756	1.0720617492993674
3080000	-20.98	-20.23	3768	1.070783050855001
3090000	-20.98	-20.23	3781	1.0713682015736898
3100000	-20.98	-20.23	3794	1.071184237798055
3110000	-20.99	-20.23	3807	1.0748891830444336
3120000	-20.96	-20.23	3819	1.0687673489252727
3130000	-20.96	-20.23	3832	1.0688048283259073
3140000	-20.95	-20.23	3844	1.069387686252594
3150000	-20.93	-20.23	3857	1.0748585343360901
3160000	-20.93	-20.23	3869	1.0684221347173055
3170000	-20.93	-20.23	3882	1.0708590149879456
3180000	-20.93	-20.23	3895	1.0709378997484842
3190000	-20.94	-20.23	3908	1.069205637772878
3200000	-20.94	-20.23	3920	1.0719684680302939
3210000	-20.94	-20.23	3933	1.0697595119476317
3220000	-20.95	-20.23	3946	1.068398904800415
3230000	-20.95	-20.23	3959	1.0721213658650717
3240000	-20.95	-20.23	3972	1.070195484161377
3250000	-20.94	-20.23	3984	1.0688396493593852
3260000	-20.93	-20.23	3997	1.0705679178237915
3270000	-20.91	-20.23	4010	1.0944780866305033
3280000	-20.93	-20.23	4022	1.0720980167388916
3290000	-20.93	-20.23	4035	1.1138900836308798
3300000	-20.94	-20.23	4048	1.072280482451121
3310000	-20.95	-20.23	4060	1.06899893283844
3320000	-20.94	-20.23	4073	1.0724836150805155
3330000	-20.96	-20.23	4086	1.0708829681078593
3340000	-20.94	-20.23	4098	1.073557980855306
3350000	-20.96	-20.23	4111	1.0693548003832498
3360000	-20.96	-20.23	4124	1.0700163165728251
3370000	-20.93	-20.23	4137	1.0692285339037577
3380000	-20.92	-20.23	4149	1.0712984164555868
3390000	-20.91	-20.23	4162	1.070755704243978
3400000	-20.91	-20.23	4175	1.0703259666760763
3410000	-20.91	-20.23	4187	1.0696846524874368
3420000	-20.93	-20.23	4200	1.0713714003562926
3430000	-20.93	-20.23	4213	1.0706757664680482
3440000	-20.93	-20.23	4226	1.0726043621699015
3450000	-20.97	-20.23	4239	1.0698239843050639
3460000	-20.99	-20.23	4252	1.0717060645421346
3470000	-21.0	-20.23	4265	1.0716863512992858
3480000	-21.0	-20.23	4277	1.0703919490178426
3490000	-21.0	-20.23	4290	1.0708002169926962
3500000	-21.0	-20.23	4303	1.1162886341412863
3510000	-21.0	-20.23	4316	1.071731702486674
3520000	-20.99	-20.23	4328	1.0699320514996846
3530000	-20.99	-20.23	4341	1.0718817631403605
3540000	-20.99	-20.23	4354	1.0704178015391033
3550000	-20.98	-20.23	4367	1.0712881644566854
3560000	-20.98	-20.23	4380	1.0716898679733275
3570000	-20.98	-20.23	4393	1.0707125981648764
3580000	-20.98	-20.23	4406	1.0722585797309876
3590000	-20.99	-20.23	4418	1.071272647380829
3600000	-20.99	-20.23	4431	1.0727794647216797
3610000	-20.99	-20.23	4444	1.0696788827578227
3620000	-20.99	-20.23	4457	1.0739726305007935
3630000	-21.0	-20.23	4470	1.0738206346829733
3640000	-20.98	-20.23	4483	1.0751591324806213
3650000	-20.98	-20.23	4496	1.0721820672353108
3660000	-20.97	-20.23	4509	1.0757906357447307
3670000	-20.97	-20.23	4521	1.0720292806625367
3680000	-20.97	-20.23	4535	1.0721974809964498
3690000	-20.97	-20.23	4548	1.071793500582377
3700000	-20.97	-20.23	4560	1.0719998319943747
3710000	-20.98	-20.23	4573	1.070860779285431
3720000	-20.98	-20.23	4586	1.07244930267334
3730000	-20.98	-20.23	4599	1.0740709503491719
3740000	-20.98	-20.23	4612	1.0722415685653686
3750000	-20.95	-20.23	4625	1.0729624549547832
3760000	-20.95	-20.23	4638	1.1136458317438762
3770000	-20.95	-20.23	4651	1.0706913153330484
3780000	-20.94	-20.23	4664	1.073937197526296
3790000	-20.94	-20.23	4677	1.073645536104838
3800000	-20.94	-20.23	4689	1.0731292645136514
3810000	-20.94	-20.23	4702	1.0722147703170777
3820000	-20.97	-20.23	4715	1.0720009446144103
3830000	-20.98	-20.23	4728	1.0724616169929504
3840000	-20.97	-20.23	4741	1.074927568435669
3850000	-20.97	-20.23	4754	1.0735035300254823
3860000	-20.99	-20.23	4767	1.0721903999646505
3870000	-20.99	-20.23	4780	1.0722017168998719
3880000	-20.99	-20.23	4793	1.0740992665290832
3890000	-20.98	-20.23	4806	1.0748814821243287
3900000	-20.96	-20.23	4819	1.0721152464548747
3910000	-20.96	-20.23	4831	1.1177745501200358
3920000	-20.97	-20.23	4844	1.071311310927073
3930000	-20.97	-20.23	4857	1.0717755993207296
3940000	-20.97	-20.23	4870	1.0733809351921082
3950000	-20.97	-20.23	4883	1.0750712553660076
3960000	-20.97	-20.23	4896	1.0742986957232157
3970000	-20.98	-20.23	4909	1.0717501322428384
3980000	-20.99	-20.23	4922	1.070444353421529
3990000	-20.98	-20.23	4935	1.0727699637413024
4000000	-20.98	-20.23	4948	1.0726380507151285
4010000	-20.98	-20.23	4961	1.0715019345283507
4020000	-20.98	-20.23	4974	1.0711209495862326
4030000	-20.98	-20.23	4986	1.0718447287877402
4040000	-20.98	-20.23	4999	1.070985233783722
4050000	-20.98	-20.23	5012	1.0936156312624614
4060000	-20.99	-20.23	5025	1.0705468813578287
4070000	-20.99	-20.23	5038	1.0711490511894226
4080000	-20.99	-20.23	5051	1.072117817401886
4090000	-20.99	-20.23	5064	1.0747992833455404
4100000	-20.99	-20.23	5077	1.0735502163569133
4110000	-20.99	-20.23	5089	1.0747831026713053
4120000	-21.0	-20.23	5102	1.0766090989112853
4130000	-21.0	-20.23	5115	1.075860897699992
4140000	-21.0	-20.23	5128	1.074131719271342
4150000	-21.0	-20.23	5141	1.0777728835741678
4160000	-21.0	-20.23	5153	1.0711621681849162
4170000	-21.0	-20.23	5166	1.0763164679209392
4180000	-21.0	-20.23	5180	1.0730219205220541
4190000	-21.0	-20.23	5193	1.0730771501859029
4200000	-21.0	-20.23	5206	1.113825297355652
4210000	-21.0	-20.23	5219	1.0704367876052856
4220000	-21.0	-20.23	5232	1.0718870282173156
4230000	-20.99	-20.23	5245	1.0726125995318094
4240000	-20.99	-20.23	5258	1.073790196577708
4250000	-20.99	-20.23	5271	1.070919398466746
4260000	-20.99	-20.23	5284	1.074005651473999
4270000	-20.99	-20.23	5297	1.071131420135498
4280000	-20.99	-20.23	5310	1.0722561836242677
4290000	-20.99	-20.23	5323	1.0760754664738974
4300000	-20.99	-20.23	5336	1.0738055030504863
4310000	-21.0	-20.23	5349	1.0718543688456217
4320000	-21.0	-20.23	5362	1.0727139671643575
4330000	-21.0	-20.23	5375	1.0728343963623046
4340000	-21.0	-20.23	5388	1.0726722518603007
4350000	-21.0	-20.23	5401	1.0704370697339376
4360000	-20.99	-20.23	5414	1.072666315237681
4370000	-20.99	-20.23	5426	1.0719190160433452
4380000	-20.98	-20.23	5439	1.0716236670811972
4390000	-20.98	-20.23	5452	1.0739957650502523
4400000	-20.96	-20.23	5465	1.0769845128059388
4410000	-20.96	-20.23	5478	1.0751954992612203
4420000	-20.96	-20.23	5491	1.0716873009999592
4430000	-20.96	-20.23	5504	1.0723222653071085
4440000	-20.96	-20.23	5517	1.071093169848124
4450000	-20.95	-20.23	5530	1.0754735310872396
4460000	-20.96	-20.23	5543	1.0755594650904337
4470000	-20.95	-20.23	5556	1.0711221019426982
4480000	-20.97	-20.23	5569	1.0761053125063578
4490000	-20.97	-20.23	5582	1.0717910289764405
4500000	-20.95	-20.23	5595	1.0728692491849263
4510000	-20.95	-20.23	5607	1.07043670018514
4520000	-20.95	-20.23	5620	1.0716807961463928
4530000	-20.95	-20.23	5633	1.0731159011522928
4540000	-20.95	-20.23	5646	1.0716344674428304
4550000	-20.96	-20.23	5658	1.0748908162117004
4560000	-20.96	-20.23	5672	1.0728947043418884
4570000	-20.96	-20.23	5685	1.0718266129493714
4580000	-20.98	-20.23	5698	1.0733223835627237
4590000	-20.98	-20.23	5711	1.0714830160140991
4600000	-20.99	-20.23	5723	1.0726015528043111
4610000	-20.99	-20.23	5736	1.0738462607065837
4620000	-20.99	-20.23	5749	1.0724989334742228
4630000	-20.99	-20.23	5762	1.0724923849105834
4640000	-20.99	-20.23	5774	1.073966916402181
4650000	-21.0	-20.23	5788	1.0735754688580832
4660000	-21.0	-20.23	5800	1.0745404322942098
4670000	-21.0	-20.23	5813	1.0713987151781719
4680000	-20.99	-20.23	5826	1.0720765988032024
4690000	-20.99	-20.23	5839	1.0733384013175964
4700000	-20.99	-20.23	5852	1.0748716155687967
4710000	-20.98	-20.23	5865	1.0710799813270568
4720000	-20.97	-20.23	5878	1.0758155186971028
4730000	-20.97	-20.23	5891	1.0775883356730143
4740000	-20.96	-20.23	5904	1.0777838468551635
4750000	-20.96	-20.23	5917	1.0712517340977987
4760000	-20.97	-20.23	5930	1.071357266108195
4770000	-20.97	-20.23	5943	1.0747408191363017
4780000	-20.97	-20.23	5956	1.0710235993067423
4790000	-20.99	-20.23	5969	1.0757647474606833
4800000	-20.99	-20.23	5982	1.0771654486656188
4810000	-20.99	-20.23	5995	1.0721127152442933
4820000	-20.99	-20.23	6008	1.097826866308848
4830000	-20.99	-20.23	6021	1.0704752842585246
4840000	-20.99	-20.23	6034	1.0864459991455078
4850000	-20.99	-20.23	6047	1.0739742199579874
4860000	-20.99	-20.23	6060	1.0740882833798726
4870000	-20.99	-20.23	6073	1.074831982453664
4880000	-20.99	-20.23	6086	1.077381932735443
4890000	-21.0	-20.23	6099	1.078623632589976
4900000	-21.0	-20.23	6112	1.078105914592743
4910000	-21.0	-20.23	6125	1.0743785858154298
4920000	-20.99	-20.23	6138	1.072305448849996
4930000	-20.99	-20.23	6151	1.0716214855511983
4940000	-20.99	-20.23	6164	1.0764316638310751
4950000	-20.99	-20.23	6177	1.0726043462753296
4960000	-20.99	-20.23	6191	1.076582415898641
4970000	-20.99	-20.23	6204	1.0785544157028197
4980000	-20.99	-20.23	6217	1.0730501174926759
4990000	-20.98	-20.23	6229	1.0729515155156453
5000000	-20.99	-20.23	6242	1.0744534015655518
5010000	-20.99	-20.23	6255	1.0782676339149475
5020000	-20.98	-20.23	6268	1.076588499546051
5030000	-20.98	-20.23	6281	1.075008761882782
5040000	-20.98	-20.23	6294	1.076514728864034
5050000	-20.98	-20.23	6307	1.0780425628026327
5060000	-20.98	-20.23	6320	1.0773505012194315
5070000	-20.99	-20.23	6333	1.0750744144121807
5080000	-20.99	-20.23	6346	1.0771459341049194
5090000	-20.99	-20.23	6359	1.077967886130015
5100000	-21.0	-20.23	6372	1.0752570986747743
5110000	-21.0	-20.23	6385	1.0754496693611144
5120000	-21.0	-20.23	6398	1.0729857166608174
5130000	-21.0	-20.23	6411	1.0737839500109354
5140000	-21.0	-20.23	6424	1.0771630525588989
5150000	-21.0	-20.23	6437	1.1193291823069254
5160000	-21.0	-20.23	6450	1.1243741194407144
5170000	-20.99	-20.23	6463	1.0778637488683065
5180000	-20.99	-20.23	6476	1.0725582162539165
5190000	-20.99	-20.23	6489	1.1175236503283184
5200000	-20.99	-20.23	6502	1.0744608958562216
5210000	-20.99	-20.23	6515	1.0745930035909017
5220000	-20.99	-20.23	6528	1.0747499624888102
5230000	-20.99	-20.23	6541	1.0744420528411864
5240000	-20.99	-20.23	6554	1.0731969992319743
5250000	-21.0	-20.23	6567	1.0752548138300577
5260000	-21.0	-20.23	6580	1.0723252018292746
5270000	-21.0	-20.23	6593	1.0797797838846843
5280000	-21.0	-20.23	6606	1.0793176492055256
5290000	-21.0	-20.23	6619	1.0721734007199606
5300000	-21.0	-20.23	6632	1.112501283486684
5310000	-21.0	-20.23	6645	1.0747378985087077
5320000	-21.0	-20.23	6658	1.113185183207194
5330000	-21.0	-20.23	6672	1.0735121011734008
5340000	-20.99	-20.23	6685	1.075813631216685
5350000	-20.99	-20.23	6698	1.0758103171984355
5360000	-20.98	-20.23	6711	1.073182499408722
5370000	-20.98	-20.23	6723	1.0765523473421732
5380000	-20.97	-20.23	6736	1.073231585820516
5390000	-20.9	-20.23	6748	1.076163367430369
5400000	-20.89	-20.23	6761	1.0738608678181967
5410000	-20.89	-20.23	6774	1.0727891325950623
5420000	-20.89	-20.23	6787	1.0792592803637187
5430000	-20.89	-20.23	6800	1.0753034512201944
5440000	-20.9	-20.23	6813	1.0799168864885966
5450000	-20.9	-20.23	6826	1.0737719496091207
5460000	-20.9	-20.23	6839	1.079199500878652
5470000	-20.97	-20.23	6852	1.0751594026883444
5480000	-20.98	-20.23	6865	1.075605849424998
5490000	-20.98	-20.23	6878	1.076019299030304
5500000	-20.98	-20.23	6891	1.0787053187688191
5510000	-20.98	-20.23	6904	1.0748471856117248
