Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.2915709018707275	0	19.384615	9.173862	53.0	8.0	19.384615384615383	9.173863052913395	1008	1008
2.043729066848755	1	21.0625	11.147508	63.0	10.0	21.0625	11.147507662402989	1011	2019
2.5267419815063477	2	27.486486	13.251459	57.0	11.0	27.486486486486488	13.251459117255875	1017	3036
3.0100369453430176	3	29.542856	15.085174	73.0	10.0	29.542857142857144	15.085173150467709	1034	4070
3.499238967895508	4	29.82353	14.922289	68.0	12.0	29.823529411764707	14.922290054962376	1014	5084
4.001317977905273	5	42.52	21.29999	83.0	14.0	42.52	21.299990610326567	1063	6147
4.451052188873291	6	43.695652	22.004812	108.0	18.0	43.69565217391305	22.00481129723323	1005	7152
4.922652006149292	7	47.857143	15.57558	78.0	24.0	47.857142857142854	15.575578302450998	1005	8157
5.427515029907227	8	38.807693	18.582495	91.0	17.0	38.80769230769231	18.58249637690354	1009	9166
5.906689167022705	9	43.291668	20.443987	94.0	17.0	43.291666666666664	20.443986823078863	1039	10205
6.38221287727356	10	32.870968	14.270977	68.0	12.0	32.87096774193548	14.270976491859885	1019	11224
6.836718797683716	11	31.59375	16.98503	85.0	11.0	31.59375	16.985029023746176	1011	12235
7.317777872085571	12	28.88889	13.827867	65.0	10.0	28.88888888888889	13.827865943203596	1040	13275
7.793954133987427	13	23.372093	14.780602	82.0	9.0	23.372093023255815	14.780602083299414	1005	14280
8.28911304473877	14	25.25	12.836959	71.0	10.0	25.25	12.836958362478239	1010	15290
8.773608922958374	15	21.891304	9.503382	51.0	9.0	21.891304347826086	9.503382145937321	1007	16297
9.233091831207275	16	24.756098	9.719933	52.0	10.0	24.75609756097561	9.719932971275655	1015	17312
9.683212041854858	17	22.8	12.315482	61.0	10.0	22.8	12.31548257727285	1026	18338
10.214364051818848	18	21.0625	9.620738	52.0	10.0	21.0625	9.620737692609648	1011	19349
