Loss	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
16.431747	4.139427185058594	0	18.741573	9.638634	64.0	8.0	18.741573033707866	9.638633355215696	5004	5004
20.114407	6.416633129119873	1	22.731817	11.973299	78.0	9.0	22.73181818181818	11.973299323670767	5001	10005
22.558613	8.607190132141113	2	26.342106	13.4224415	87.0	10.0	26.342105263157894	13.42244058870594	5005	15010
26.903172	10.801311016082764	3	30.424242	17.102596	101.0	9.0	30.424242424242426	17.10259647668332	5020	20030
34.590744	12.995553016662598	4	36.0	24.584314	168.0	12.0	36.0	24.58431388525279	5004	25034
32.986286	15.150668144226074	5	41.040985	20.221884	121.0	10.0	41.040983606557376	20.22188294526972	5007	30041
40.873566	17.399100065231323	6	51.867348	25.72168	148.0	12.0	51.86734693877551	25.721680585547666	5083	35124
46.51269	19.595906972885132	7	59.833332	29.989218	147.0	23.0	59.833333333333336	29.98921763906445	5026	40150
56.27561	21.916463136672974	8	69.49315	39.624302	184.0	16.0	69.4931506849315	39.62430528760396	5073	45223
52.454357	24.0974440574646	9	73.13043	32.610085	166.0	17.0	73.1304347826087	32.610086926841845	5046	50269
56.521736	26.515114068984985	10	80.46032	35.822678	200.0	22.0	80.46031746031746	35.822678547421845	5069	55338
67.74403	28.854446172714233	11	92.68519	47.049946	200.0	17.0	92.68518518518519	47.049943548623624	5005	60343
66.5637	31.14356803894043	12	97.63461	44.350452	200.0	26.0	97.63461538461539	44.35045262372182	5077	65420
69.92688	33.56896901130676	13	111.91111	40.60751	200.0	35.0	111.91111111111111	40.607510100266055	5036	70456
85.84067	35.76563620567322	14	143.22858	45.492287	200.0	47.0	143.22857142857143	45.4922823685737	5013	75469
91.49315	37.991636991500854	15	159.84375	38.001736	200.0	74.0	159.84375	38.0017346437962	5115	80584
96.18465	40.309494972229004	16	175.03448	24.546204	200.0	130.0	175.0344827586207	24.54620240115909	5076	85660
89.97523	42.5225510597229	17	167.86667	34.24883	200.0	111.0	167.86666666666667	34.24882804158738	5036	90696
77.17946	44.768309116363525	18	150.82353	34.010784	200.0	29.0	150.8235294117647	34.01078599523746	5128	95824
68.56756	47.02174520492554	19	129.92308	38.518982	200.0	75.0	129.92307692307693	38.51898274303444	5067	100891
60.278576	49.251028060913086	20	112.4	36.86938	200.0	50.0	112.4	36.869379044284315	5058	105949
47.701344	51.51346397399902	21	95.92453	27.233335	175.0	57.0	95.9245283018868	27.233337683458387	5084	111033
48.71116	53.73934316635132	22	98.98039	30.061043	191.0	52.0	98.98039215686275	30.06104260000232	5048	116081
47.343845	55.95461392402649	23	96.63461	32.35977	200.0	60.0	96.63461538461539	32.359773726361276	5025	121106
49.29347	58.14719605445862	24	104.6875	31.127531	200.0	64.0	104.6875	31.12753085426683	5025	126131
51.097008	60.35108017921448	25	107.510635	36.370358	200.0	61.0	107.51063829787235	36.37035988708361	5053	131184
48.889454	62.57135891914368	26	109.195656	34.11083	200.0	74.0	109.19565217391305	34.1108293178073	5023	136207
53.515316	64.78176403045654	27	120.190475	29.047777	200.0	78.0	120.19047619047619	29.047775175224444	5048	141255
53.533978	67.0232081413269	28	122.439026	34.492874	200.0	77.0	122.4390243902439	34.49287574408614	5020	146275
54.860542	69.21389317512512	29	128.3077	33.070362	200.0	80.0	128.30769230769232	33.07036309427789	5004	151279
57.822567	71.48477005958557	30	137.40541	34.040085	200.0	87.0	137.40540540540542	34.04008722593348	5084	156363
55.743874	73.72537899017334	31	140.83333	30.014347	200.0	105.0	140.83333333333334	30.01434842056564	5070	161433
66.28725	75.95374798774719	32	160.0	34.45468	200.0	94.0	160.0	34.45468037872359	5120	166553
65.47988	78.22942113876343	33	155.9697	30.834343	200.0	105.0	155.96969696969697	30.8343421769288	5147	171700
63.047634	80.46857213973999	34	150.0	31.38096	200.0	94.0	150.0	31.380960882075502	5100	176800
61.472954	82.73941206932068	35	149.5	32.242874	200.0	99.0	149.5	32.242874269774255	5083	181883
62.349068	84.93228006362915	36	153.0	28.91576	200.0	72.0	153.0	28.91576061806454	5049	186932
62.109894	87.169105052948	37	146.0	35.535896	200.0	83.0	146.0	35.535897343390666	5110	192042
62.494205	89.36873126029968	38	151.84848	34.759018	200.0	89.0	151.84848484848484	34.75901558403204	5011	197053
60.21273	91.55142498016357	39	143.14285	32.994495	200.0	94.0	143.14285714285714	32.99449552113015	5010	202063
62.971046	93.78848886489868	40	153.78787	25.51382	200.0	111.0	153.78787878787878	25.51381987455756	5075	207138
63.213844	96.02077627182007	41	154.57576	26.303623	200.0	113.0	154.57575757575756	26.30362378886375	5101	212239
62.580082	98.28627395629883	42	156.39394	27.23961	200.0	113.0	156.3939393939394	27.23960952189693	5161	217400
