Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
337.22684693336487	45	-154.91015523833588	-9.587105843520723	77.18656660451482	-33.18054764069962	-419.00613358410413	20.0	0.0	1100	464600	-196.96850807580816	-9.861422529639404
344.5489311218262	46	-152.50857078786404	-9.070416173511791	73.83374314947258	-43.226644355111375	-424.40487540206624	20.0	0.0	1100	474700	-181.72301268545104	-9.064797019864594
352.01368594169617	47	-169.51522277350446	-10.471813449046152	84.98081775562372	-34.60111149680981	-424.16504444606454	20.0	0.0	1100	484800	-181.62812781673958	-9.114101492431542
359.3530099391937	48	-167.33247085953838	-10.227262972980412	78.32702765183086	-36.53338043498981	-428.6819283352163	20.0	0.0	1100	494900	-220.79507796373517	-10.987859581731898
366.97022891044617	49	-149.25206190293994	-8.869844697033692	73.05735365338833	-41.32499785069275	-382.53456024933536	20.0	0.0	1100	505000	-233.92536036774646	-11.607561735095707
374.39659214019775	50	-148.26409868259208	-9.043995368466817	75.31757856709729	-33.60074996703242	-470.2919816417913	20.0	0.0	1100	515100	-211.95053138291607	-11.35864467616206
381.7484447956085	51	-153.31316848441284	-9.09525541912936	73.75550115155968	-43.42394029130596	-412.00183056903404	20.0	0.0	1100	525200	-208.29756116227128	-10.948382377948986
388.93040704727173	52	-148.98352296400964	-9.084209626266652	68.32066157689145	-40.936643135268675	-391.32906041222435	20.0	0.0	1100	535300	-224.10061971538016	-11.239912654210352
396.27250695228577	53	-153.65437015730365	-9.339408932157122	75.8818969707803	-35.72734638529929	-459.7941529670239	20.0	0.0	1100	545400	-215.61619372360394	-12.176500003762472
403.4799311161041	54	-152.1635416657776	-8.941654747218873	75.21789533653379	-46.26928140629497	-412.91439464138455	20.0	0.0	1100	555500	-220.60367179311334	-11.717855820347735
410.7093789577484	55	-157.92854839901784	-9.374717191092795	76.44071299396599	-43.076079735099576	-466.5618433346846	20.0	0.0	1100	565600	-226.5762268644182	-11.583734720298576
417.8664560317993	56	-148.71858230660695	-8.945378797899085	78.21153256664275	-30.617127171956668	-439.5016554692044	20.0	0.0	1100	575700	-202.4232839831135	-11.197224362309386
425.0530869960785	57	-140.05882368394813	-8.456774752569766	69.46965443669144	-37.91025873200371	-449.03823127667283	20.0	0.0	1100	585800	-216.28727161732414	-10.521148316983254
432.20349407196045	58	-143.67030595107823	-8.797166044299123	68.67694795835907	-43.05650386426521	-470.1556380584293	20.0	0.0	1100	595900	-211.55939966907326	-11.461767163090103
439.4018349647522	59	-137.44053667220348	-8.39512110281779	64.71357227062003	-30.330730047508833	-450.74396049802294	20.0	0.0	1100	606000	-211.79649979060395	-12.2469609190406
