Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
10.263747930526733	0	-0.43710944	0.08427604	-0.28531253	-0.62254745	21.0	0.0	-0.020814737	-0.020814737	-0.020818865	-0.020818865	-0.6929406	0.01117493	8.39684e-06	1.0147107e-06	0.6929413	1008	1008
13.714014053344727	1	-0.40997157	0.08901305	-0.21931992	-0.60998034	21.0	0.0	-0.019522455	-0.019522455	-0.019522864	-0.019522864	-0.69385856	0.0080153495	2.6066846e-07	0.0	0.69385856	1008	2016
15.246914863586426	2	-0.42651471	0.08137335	-0.22419007	-0.60694915	21.0	0.0	-0.020310225	-0.020310225	-0.020310225	-0.020310225	-0.6931473	1.1920929e-07	2.842171e-13	0.0	0.6931473	1008	3024
16.78201198577881	3	-0.4242046	0.090768136	-0.28350776	-0.6426214	21.0	0.0	-0.020200217	-0.020200217	-0.020200217	-0.020200217	-0.6931473	1.1920929e-07	-2.3841856e-07	4.2632564e-14	0.6931473	1008	4032
18.301231861114502	4	-0.42881426	0.077443905	-0.2565921	-0.62173694	21.0	0.0	-0.020419726	-0.020419726	-0.020419726	-0.020419726	-0.6931473	1.1920929e-07	6.189657e-08	0.0	0.6931473	1008	5040
19.807806968688965	5	-0.42044792	0.081802964	-0.17351635	-0.5760312	21.0	0.0	-0.020021329	-0.020021329	-0.020021347	-0.020021347	-0.6931473	1.1920929e-07	3.4826808e-06	0.0	0.6931476	1008	6048
21.377779006958008	6	-0.4482453	0.098139524	-0.24432006	-0.68863076	21.0	0.0	-0.021345014	-0.021345014	-0.021345014	-0.021345014	-0.6931473	1.1920929e-07	0.0	0.0	0.6931473	1008	7056
22.99302101135254	7	-0.42369092	0.089009106	-0.23507264	-0.62831676	21.0	0.0	-0.02017576	-0.02017576	-0.02017576	-0.02017576	-0.6931473	1.1920929e-07	0.0	0.0	0.6931473	1008	8064
24.975582122802734	8	-0.44104818	0.09132793	-0.2569187	-0.59885734	21.0	0.0	-0.021002296	-0.021002296	-0.021002296	-0.021002296	-0.6931473	1.1920929e-07	0.0	0.0	0.6931473	1008	9072
26.674181938171387	9	-0.4287599	0.10177262	-0.27970603	-0.6978966	21.0	0.0	-0.020417137	-0.020417137	-0.020417137	-0.020417137	-0.6931473	1.1920929e-07	0.0	0.0	0.6931473	1008	10080
28.204491138458252	10	-0.4987214	0.10696657	-0.297279	-0.7497412	21.0	0.0	-0.023748638	-0.023748638	-0.023748638	-0.023748638	-0.6931473	1.1920929e-07	0.0	0.0	0.6931473	1008	11088
29.96026301383972	11	-0.47108427	0.12519416	-0.16445321	-0.8488232	21.0	0.0	-0.022432582	-0.022432582	-0.022432582	-0.022432582	-0.6931473	1.1920929e-07	0.0	0.0	0.6931473	1008	12096
31.563416004180908	12	-0.46323133	0.11032453	-0.23826908	-0.7454158	21.0	0.0	-0.022058634	-0.022058634	-0.022058634	-0.022058634	-0.6931473	1.1920929e-07	0.0	0.0	0.6931473	1008	13104
33.388487100601196	13	-0.527417	0.111066274	-0.28046212	-0.8719796	21.0	0.0	-0.025115095	-0.025115095	-0.025115095	-0.025115095	-0.6931473	1.1920929e-07	0.0	0.0	0.6931473	1008	14112
