Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
72.5098168849945	0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	3.6122947e-07	0.0	0.69314724	30049	30049
135.38913202285767	1	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	-2.932793e-07	0.0	0.6931472	30049	60098
194.97595691680908	2	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	-1.5366822e-07	0.0	0.6931472	30049	90147
253.99500179290771	3	0.025125628	0.35354894	5.0	0.0	151.0	0.0	0.0001663949	0.0001663949	0.0001663949	0.0001663949	-0.6931473	1.1920929e-07	5.3760596e-07	0.0	0.69314724	30049	120196
313.7888357639313	4	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	8.0152677e-07	0.0	0.69314724	30049	150245
373.0654969215393	5	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	-2.8600334e-07	0.0	0.6931472	30049	180294
432.8742389678955	6	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	4.833273e-07	0.0	0.69314724	30049	210343
492.7432849407196	7	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	1.536464e-07	0.0	0.6931472	30049	240392
552.2155249118805	8	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	-4.9942173e-08	0.0	0.6931472	30049	270441
611.570503950119	9	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	1.0464864e-06	0.0	0.6931473	30049	300490
670.9906508922577	10	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	3.3091055e-07	0.0	0.69314724	30049	330539
730.5728509426117	11	0.0050251256	0.070709795	1.0	0.0	151.0	0.0	3.327898e-05	3.327898e-05	3.327898e-05	3.327898e-05	-0.6931473	1.1920929e-07	8.789066e-07	0.0	0.69314724	30049	360588
790.1146199703217	12	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	6.2891195e-07	0.0	0.69314724	30049	390637
849.5494349002838	13	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	4.3898763e-07	0.0	0.69314724	30049	420686
908.8721418380737	14	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	7.3504634e-07	0.0	0.69314724	30049	450735
968.1458587646484	15	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	6.367627e-07	0.0	0.69314724	30049	480784
1027.2979588508606	16	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	5.998736e-07	0.0	0.69314724	30049	510833
1086.632956981659	17	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	1.2679084e-06	0.0	0.6931473	30049	540882
1146.4133577346802	18	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	-3.5046833e-07	0.0	0.6931471	30049	570931
1206.244479894638	19	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	1.3830504e-07	0.0	0.6931472	30049	600980
1265.6780979633331	20	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	-5.8254955e-07	0.0	0.6931471	30049	631029
1325.2151839733124	21	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	8.3324267e-07	0.0	0.69314724	30049	661078
1384.679409980774	22	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	1.2627861e-06	0.0	0.6931473	30049	691127
1444.253545999527	23	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	-2.8270006e-07	0.0	0.6931472	30049	721176
1503.7672550678253	24	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	3.6988058e-07	0.0	0.69314724	30049	751225
1563.1950731277466	25	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	-1.0279473e-07	0.0	0.6931472	30049	781274
1622.4438049793243	26	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	-5.308866e-07	0.0	0.6931471	30049	811323
1681.9328029155731	27	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	2.0944572e-07	0.0	0.6931472	30049	841372
1741.424726009369	28	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	-3.912137e-07	0.0	0.6931471	30049	871421
1801.2213089466095	29	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	-6.371265e-07	0.0	0.6931471	30049	901470
1860.6254568099976	30	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	1.0169188e-06	0.0	0.6931473	30049	931519
1919.9690580368042	31	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	-4.17509e-07	0.0	0.6931471	30049	961568
1979.3825988769531	32	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	3.5975245e-07	0.0	0.69314724	30049	991617
2038.7260217666626	33	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	8.536299e-07	0.0	0.69314724	30049	1021666
2098.5610139369965	34	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	-4.7114736e-07	0.0	0.6931471	30049	1051715
2158.229815006256	35	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	8.753632e-07	0.0	0.69314724	30049	1081764
2217.3925499916077	36	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	8.1591133e-07	0.0	0.69314724	30049	1111813
2277.189255952835	37	0.040201005	0.5656783	8.0	0.0	151.0	0.0	0.00026623183	0.00026623183	0.00026623183	0.00026623183	-0.6931473	1.1920929e-07	3.2768185e-07	0.0	0.69314724	30049	1141862
2336.257061958313	38	0.3517588	2.4241009	22.0	0.0	151.0	0.0	0.0023295283	0.0023295283	0.0023295283	0.0023295283	-0.6931473	1.1920929e-07	8.850475e-08	0.0	0.6931472	30049	1171911
2395.714029788971	39	0.26130652	2.2952998	26.0	0.0	151.0	0.0	0.0017305069	0.0017305069	0.0017305069	0.0017305069	-0.6931473	1.1920929e-07	-5.8120713e-07	0.0	0.6931471	30049	1201960
2455.8932600021362	40	0.40201005	2.1662548	17.0	0.0	151.0	0.0	0.0026623183	0.0026623183	0.0026623183	0.0026623183	-0.6931473	1.1920929e-07	-1.1730663e-07	0.0	0.6931472	30049	1232009
2515.2659599781036	41	0.6080402	3.4345477	31.0	0.0	151.0	0.0	0.004026756	0.004026756	0.004026756	0.004026756	-0.6931473	1.1920929e-07	7.793715e-07	0.0	0.69314724	30049	1262058
2575.8737049102783	42	0.96482414	4.4725595	40.0	0.0	151.0	0.0	0.006389564	0.006389564	0.006389564	0.006389564	-0.6931473	1.1920929e-07	1.9661093e-07	0.0	0.6931472	30049	1292107
2634.7167749404907	43	0.8643216	3.807779	29.0	0.0	151.0	0.0	0.005723984	0.005723984	0.005723984	0.005723984	-0.6931473	1.1920929e-07	5.1612733e-07	0.0	0.69314724	30049	1322156
2693.6623458862305	44	0.85427135	4.0541396	33.0	0.0	151.0	0.0	0.005657426	0.005657426	0.005657426	0.005657426	-0.6931473	1.1920929e-07	1.3755671e-06	0.0	0.6931473	30049	1352205
2752.9462327957153	45	0.93467337	3.787145	25.0	0.0	151.0	0.0	0.0061898897	0.0061898897	0.0061898897	0.0061898897	-0.6931473	1.1920929e-07	-2.977822e-07	0.0	0.6931472	30049	1382254
2813.5824279785156	46	0.8643216	4.4537477	32.0	0.0	151.0	0.0	0.005723984	0.005723984	0.005723984	0.005723984	-0.6931473	1.1920929e-07	-5.1380994e-08	0.0	0.6931472	30049	1412303
2872.9613828659058	47	1.3417085	5.0538626	31.0	0.0	151.0	0.0	0.008885487	0.008885487	0.008885487	0.008885487	-0.6931473	1.1920929e-07	5.3213444e-07	0.0	0.69314724	30049	1442352
2932.058718919754	48	1.0552764	4.327307	33.0	0.0	151.0	0.0	0.0069885855	0.0069885855	0.0069885855	0.0069885855	-0.6931473	1.1920929e-07	1.2081e-07	0.0	0.6931472	30049	1472401
2992.692533016205	49	0.8894472	4.063298	40.0	0.0	151.0	0.0	0.005890379	0.005890379	0.005890379	0.005890379	-0.6931473	1.1920929e-07	7.7598634e-07	0.0	0.69314724	30049	1502450
3052.9063251018524	50	0.8040201	3.390318	28.0	0.0	151.0	0.0	0.0053246366	0.0053246366	0.0053246366	0.0053246366	-0.6931473	1.1920929e-07	-5.9382728e-08	0.0	0.6931472	30049	1532499
3112.424192905426	51	1.8743719	5.525573	34.0	0.0	151.0	0.0	0.012413058	0.012413058	0.012413058	0.012413058	-0.6931473	1.1920929e-07	-3.5096673e-07	0.0	0.6931471	30049	1562548
3171.7866010665894	52	1.2512562	4.9709897	34.0	0.0	151.0	0.0	0.008286466	0.008286466	0.008286466	0.008286466	-0.6931473	1.1920929e-07	4.366011e-07	0.0	0.69314724	30049	1592597
3230.87499499321	53	1.7336683	5.253802	27.0	0.0	151.0	0.0	0.011481247	0.011481247	0.011481247	0.011481247	-0.6931473	1.1920929e-07	-3.351306e-07	0.0	0.6931471	30049	1622646
3289.974086999893	54	1.3115578	4.7904234	28.0	0.0	151.0	0.0	0.008685813	0.008685813	0.008685813	0.008685813	-0.6931473	1.1920929e-07	1.0729282e-06	0.0	0.6931473	30049	1652695
3349.322247982025	55	1.9547739	6.2625136	36.0	0.0	151.0	0.0	0.012945523	0.012945523	0.012945523	0.012945523	-0.6931473	1.1920929e-07	6.028495e-08	0.0	0.6931472	30049	1682744
3408.6486060619354	56	2.2713568	6.2201433	39.0	0.0	151.0	0.0	0.015042098	0.015042098	0.015042098	0.015042098	-0.6931473	1.1920929e-07	5.9897593e-07	0.0	0.69314724	30049	1712793
3468.276011943817	57	2.5477388	6.1942167	33.0	0.0	151.0	0.0	0.016872441	0.016872441	0.016872441	0.016872441	-0.6931473	1.1920929e-07	-1.6003105e-07	0.0	0.6931472	30049	1742842
3528.2687549591064	58	2.638191	6.802286	32.0	0.0	151.0	0.0	0.017471462	0.017471462	0.017471462	0.017471462	-0.6931473	1.1920929e-07	2.385368e-07	0.0	0.6931472	30049	1772891
3587.5755438804626	59	1.7738694	5.703223	37.0	0.0	151.0	0.0	0.011747479	0.011747479	0.011747479	0.011747479	-0.6931473	1.1920929e-07	4.1761723e-07	0.0	0.69314724	30049	1802940
3646.904476881027	60	1.7738694	5.0974545	41.0	0.0	151.0	0.0	0.011747479	0.011747479	0.011747479	0.011747479	-0.6931473	1.1920929e-07	-3.52411e-07	0.0	0.6931471	30049	1832989
