Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3.2177207469940186	0	18.017857	7.2813144	44.0	9.0	18.017857142857142	7.281314322655363	1009	1009
3.9511239528656006	1	18.796297	7.362014	35.0	8.0	18.796296296296298	7.362013687968674	1015	2024
4.421698093414307	2	15.984127	6.5549984	45.0	8.0	15.984126984126984	6.554998246805339	1007	3031
4.89018177986145	3	17.344828	6.6683807	41.0	9.0	17.344827586206897	6.668380675422067	1006	4037
5.353538751602173	4	15.0	6.0347257	33.0	8.0	15.0	6.034725382961613	1005	5042
5.8252480030059814	5	14.169014	5.893386	38.0	8.0	14.169014084507042	5.893385921481805	1006	6048
6.3064000606536865	6	14.779411	5.8052855	37.0	9.0	14.779411764705882	5.805285594219273	1005	7053
6.786285877227783	7	13.44	4.5379586	29.0	8.0	13.44	4.537958424960134	1008	8061
7.258535861968994	8	12.268292	3.8351672	26.0	8.0	12.268292682926829	3.8351671203698507	1006	9067
7.732623815536499	9	12.390244	4.4441137	31.0	8.0	12.390243902439025	4.444113941045999	1016	10083
8.205715894699097	10	10.747369	3.8551905	34.0	8.0	10.74736842105263	3.8551904070735916	1021	11104
8.672727823257446	11	11.420455	4.1278477	27.0	8.0	11.420454545454545	4.127847752293646	1005	12109
9.140269041061401	12	10.923913	3.2478545	26.0	8.0	10.923913043478262	3.247854461199611	1005	13114
9.651078939437866	13	10.141414	1.9592314	20.0	8.0	10.141414141414142	1.9592314562587954	1004	14118
10.12622594833374	14	10.0	2.1060967	23.0	8.0	10.0	2.1060967604448844	1010	15128
10.595300912857056	15	9.711538	1.2685021	16.0	8.0	9.711538461538462	1.2685021218492678	1010	16138
11.064153909683228	16	9.843137	1.9237682	23.0	8.0	9.843137254901961	1.9237682488487895	1004	17142
11.605250120162964	17	10.06	2.5052743	29.0	8.0	10.06	2.5052744360648393	1006	18148
12.11193585395813	18	9.90196	2.5341194	24.0	8.0	9.901960784313726	2.534119346283286	1010	19158
12.589070796966553	19	9.872549	2.0942104	22.0	8.0	9.872549019607844	2.0942103599950994	1007	20165
13.07821273803711	20	9.420561	0.80926156	12.0	8.0	9.42056074766355	0.8092616131136173	1008	21173
13.553213834762573	21	9.509434	1.64973	23.0	8.0	9.50943396226415	1.649730012324303	1008	22181
