Loss	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
14.358037	2.3922839164733887	0	18.017857	7.2813144	44.0	9.0	18.017857142857142	7.281314322655363	1009	1009
20.334303	2.9318079948425293	1	22.48889	12.630865	67.0	9.0	22.488888888888887	12.630865585228067	1012	2021
24.57806	3.3784101009368896	2	27.486486	15.669943	78.0	12.0	27.486486486486488	15.669943033790833	1017	3038
24.933891	3.8268020153045654	3	31.8125	14.222424	67.0	12.0	31.8125	14.22242397589103	1018	4056
30.74064	4.26582407951355	4	38.76923	18.626507	76.0	12.0	38.76923076923077	18.626506531342105	1008	5064
41.98937	4.706043004989624	5	56.166668	26.698418	103.0	20.0	56.166666666666664	26.69841859653031	1011	6075
38.443607	5.177188873291016	6	56.526318	21.36492	102.0	18.0	56.526315789473685	21.36492063629102	1074	7149
37.57175	5.617198944091797	7	55.666668	23.411772	138.0	28.0	55.666666666666664	23.4117729168705	1002	8151
43.669968	6.0637829303741455	8	71.64286	19.721659	115.0	49.0	71.64285714285714	19.721660111436368	1003	9154
42.177357	6.555572032928467	9	65.882355	27.217821	143.0	35.0	65.88235294117646	27.217819320829413	1120	10274
40.32049	7.008756160736084	10	74.14286	18.596685	116.0	48.0	74.14285714285714	18.59668612129262	1038	11312
34.90191	7.470705986022949	11	61.235294	20.584202	133.0	41.0	61.23529411764706	20.584201285465358	1041	12353
45.562115	7.952771186828613	12	78.07143	32.203514	142.0	33.0	78.07142857142857	32.20351419535781	1093	13446
43.530296	8.399961948394775	13	77.53846	28.288664	144.0	50.0	77.53846153846153	28.28866417330552	1008	14454
43.127003	8.88506817817688	14	78.92857	32.325275	162.0	51.0	78.92857142857143	32.3252760141001	1105	15559
46.941868	9.350836038589478	15	87.75	28.61854	143.0	45.0	87.75	28.618540027984192	1053	16612
48.08692	9.833970069885254	16	91.5	31.773941	148.0	49.0	91.5	31.773941104832012	1098	17710
