Baseline Loss	Loss	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.6429874	-7.933083	15.010426044464111	0	-2.6272564	3.6724136	5.4480267	-18.95911	10.862106406080347	2.930517757200664	10004	10004
5.4109225	-34.133324	23.561755180358887	1	-1.7905637	1.7205795	11.332556	-5.8851676	8.721883173496076	2.1830528867030057	10004	20008
1.504992	-2.2137372	31.067862033843994	2	2.651696	3.4938035	13.123648	-6.7945094	23.03448275862069	5.252800623251731	10020	30028
1.8165882	-0.2745411	38.508787870407104	3	0.5845068	2.924127	15.166825	-7.8882484	22.141592920353983	5.206135346897482	10008	40036
2.2455604	-0.062789075	45.89848017692566	4	-0.56283844	2.6815715	12.399376	-9.199596	23.6438679245283	5.488243020699264	10025	50061
1.5198412	-0.22317022	53.45039987564087	5	-0.97579324	2.7831035	14.384015	-10.03882	23.08294930875576	5.164352695838623	10018	60079
1.1499674	-0.26740316	60.932713985443115	6	-1.3861716	3.1603382	9.200129	-11.247312	22.148230088495577	6.363103785713954	10011	70090
1.3595139	-5.8918257	68.40092206001282	7	-3.153784	2.1452866	5.127336	-10.740667	19.290944123314066	4.926642491365248	10012	80102
1.3425035	-1.3001274	75.8012809753418	8	-4.835367	1.7312393	-0.44432688	-9.781064	18.734082397003746	4.249309197079775	10004	90106
1.1411425	-1.7303637	83.208172082901	9	-6.8430886	2.1886435	-2.6354752	-13.4875	18.94128787878788	4.485916497909509	10001	100107
0.9364384	-5.2910542	90.68137788772583	10	-9.681592	3.087482	-4.252822	-19.47225	19.05142857142857	4.733590488367644	10002	110109
0.8924246	-27.673933	98.10677289962769	11	-13.813928	4.540679	-7.911189	-29.279102	18.960227272727273	4.6868135401857325	10011	120120
1.0944736	-656.22974	105.60837125778198	12	-30.559599	4.7532334	-19.27869	-47.074234	21.80392156862745	3.6396368361224467	10008	130128
1.3534706	-681.92303	113.42355918884277	13	-37.894997	1.5082163	-33.730988	-42.97277	15.270229007633588	0.4960446077713326	10002	140130
0.9069137	-77.65389	121.31475901603699	14	-43.546593	0.28766277	-42.449665	-44.396145	11.0	0.0	10010	150140
0.3838519	-51.05726	129.26943612098694	15	-57.57805	0.3567893	-56.863407	-62.68245	11.003300330033003	0.057353621112154356	10002	160142
0.19561222	-28.506018	137.1899700164795	16	-70.42315	0.7350266	-65.93228	-76.94699	11.008800880088009	0.09339927514539548	10007	170149
