Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
61.82687711715698	0	-208.90363	56.155117	-43.387215	-362.401	151.0	0.0	30049	30049
121.22153615951538	1	-108.17817	43.065113	-13.910653	-256.7149	151.0	0.0	30049	60098
178.53537011146545	2	-91.97701	28.873262	-3.885435	-194.70477	151.0	0.0	30049	90147
237.61796808242798	3	-82.12963	25.168781	-16.939198	-191.03473	151.0	0.0	30049	120196
295.064817905426	4	-74.82034	23.546492	-7.9869404	-132.64938	151.0	0.0	30049	150245
354.107595205307	5	-67.00126	24.75629	-3.5564814	-153.41626	151.0	0.0	30049	180294
411.65785813331604	6	-61.828526	23.388136	-1.2511806	-147.94493	151.0	0.0	30049	210343
470.93510699272156	7	-51.948795	21.642544	-2.696178	-134.02736	151.0	0.0	30049	240392
528.3472249507904	8	-43.461483	23.397017	13.449434	-112.92464	151.0	0.0	30049	270441
587.4643220901489	9	-38.844883	23.277845	17.055618	-127.54329	151.0	0.0	30049	300490
644.8863971233368	10	-33.35481	22.426432	18.451115	-141.40848	151.0	0.0	30049	330539
703.9962120056152	11	-34.111763	25.901546	37.24411	-100.81572	151.0	0.0	30049	360588
761.4886009693146	12	-32.58265	21.313463	16.115957	-113.69968	151.0	0.0	30049	390637
820.5507659912109	13	-31.869614	21.749235	29.270746	-121.61703	151.0	0.0	30049	420686
877.8742179870605	14	-35.85824	20.109066	36.795795	-82.27625	151.0	0.0	30049	450735
936.8050539493561	15	-40.665504	20.31868	26.35203	-126.94858	151.0	0.0	30049	480784
994.162290096283	16	-34.920063	17.326843	20.160957	-82.51137	151.0	0.0	30049	510833
1053.2482650279999	17	-29.070911	14.695255	1.9054327	-84.66913	151.0	0.0	30049	540882
1110.7021389007568	18	-25.154255	13.922387	9.361543	-77.17394	151.0	0.0	30049	570931
1169.6793150901794	19	-22.278835	14.415558	15.314964	-76.02136	151.0	0.0	30049	600980
1226.8944709300995	20	-19.214918	13.7410145	17.396667	-51.39649	151.0	0.0	30049	631029
1285.8457219600677	21	-17.54677	11.827105	20.654915	-45.979942	151.0	0.0	30049	661078
1343.2332079410553	22	-18.301208	12.812046	8.404085	-53.63033	151.0	0.0	30049	691127
1402.276270866394	23	-17.76079	14.365667	17.619043	-93.19562	151.0	0.0	30049	721176
1459.7083971500397	24	-14.2730055	12.266917	29.561113	-56.82505	151.0	0.0	30049	751225
1518.8217182159424	25	-8.606029	12.194714	23.078236	-40.40335	151.0	0.0	30049	781274
1576.2781519889832	26	-7.151988	14.206322	23.268148	-68.415596	151.0	0.0	30049	811323
1635.276619195938	27	-5.1494484	14.704717	33.600967	-48.737823	151.0	0.0	30049	841372
1692.6185438632965	28	-2.0174265	14.784877	32.219147	-71.584854	151.0	0.0	30049	871421
1751.5798358917236	29	0.876665	13.493348	26.78269	-62.81653	151.0	0.0	30049	901470
1809.0809161663055	30	3.7580445	14.184181	35.16727	-58.316696	151.0	0.0	30049	931519
1868.2423639297485	31	8.035567	13.307804	51.208008	-35.592678	151.0	0.0	30049	961568
1925.658282995224	32	12.415164	15.691647	49.949554	-37.871452	151.0	0.0	30049	991617
1984.5932350158691	33	17.062387	17.038246	61.663677	-41.615955	151.0	0.0	30049	1021666
2041.8257191181183	34	19.798376	18.916527	61.189148	-31.757889	151.0	0.0	30049	1051715
2100.685791015625	35	23.940832	20.188673	66.16273	-42.675034	151.0	0.0	30049	1081764
2157.960321187973	36	29.477863	18.225365	63.77314	-25.849508	151.0	0.0	30049	1111813
2217.0714089870453	37	21.900133	20.910294	60.655605	-49.65687	151.0	0.0	30049	1141862
2274.4471702575684	38	24.038218	21.140072	67.45314	-40.246075	151.0	0.0	30049	1171911
2333.489944934845	39	31.89251	21.141233	69.112526	-67.45082	151.0	0.0	30049	1201960
2390.7498350143433	40	29.918575	22.81055	85.07463	-46.00888	151.0	0.0	30049	1232009
2449.583389043808	41	41.59693	23.807472	95.05801	-38.519325	151.0	0.0	30049	1262058
2506.9443731307983	42	53.925934	23.151083	101.085754	-34.821545	151.0	0.0	30049	1292107
2566.0024201869965	43	54.183308	26.09445	110.85951	-30.749714	151.0	0.0	30049	1322156
2623.359661102295	44	58.391212	22.198467	106.2885	-39.552555	151.0	0.0	30049	1352205
2682.3662559986115	45	57.78396	18.811684	99.192245	-7.0663834	151.0	0.0	30049	1382254
2739.6574161052704	46	64.42849	18.959143	110.4948	-19.33305	151.0	0.0	30049	1412303
2798.5148820877075	47	73.22869	18.515772	107.86403	5.3186226	151.0	0.0	30049	1442352
2855.7624368667603	48	77.271545	22.43375	116.378265	-8.699205	151.0	0.0	30049	1472401
2914.6651599407196	49	85.93414	22.007381	152.51236	-37.387737	151.0	0.0	30049	1502450
2971.937319993973	50	88.56372	19.51871	128.01773	23.680225	151.0	0.0	30049	1532499
3030.944482088089	51	77.17902	20.634003	143.14874	1.2844744	151.0	0.0	30049	1562548
3088.2759420871735	52	73.8159	21.720985	114.50906	2.3075123	151.0	0.0	30049	1592597
3147.1008021831512	53	85.7447	22.919523	128.00648	-11.345348	151.0	0.0	30049	1622646
3204.3421788215637	54	101.161095	18.397127	140.23601	41.238945	151.0	0.0	30049	1652695
3263.407879114151	55	103.327515	19.841887	141.77678	15.781242	151.0	0.0	30049	1682744
3320.6330320835114	56	98.167305	19.33356	144.85788	-14.182206	151.0	0.0	30049	1712793
3379.5682640075684	57	93.88332	20.88175	130.80582	6.2772446	151.0	0.0	30049	1742842
3436.850284099579	58	94.705444	20.298307	132.20425	16.906603	151.0	0.0	30049	1772891
3495.607700109482	59	100.85131	21.94677	148.72389	22.603912	151.0	0.0	30049	1802940
3551.736433029175	60	111.33963	20.506721	162.18883	2.399291	151.0	0.0	30049	1832989
3611.0336470603943	61	110.91673	18.209116	150.6181	39.66677	151.0	0.0	30049	1863038
3668.966903924942	62	105.35841	19.817965	146.59319	27.229778	151.0	0.0	30049	1893087
