Loss	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
8.669017	4.164014101028442	0	18.741573	9.638634	64.0	8.0	18.741573033707866	9.638633355215696	5004	5004
10.747397	6.477704048156738	1	22.763636	12.932642	101.0	9.0	22.763636363636362	12.932641769588141	5008	10012
12.040344	8.704807043075562	2	26.786097	14.408377	93.0	10.0	26.78609625668449	14.408376175410089	5009	15021
13.698198	10.943177938461304	3	30.591463	17.097929	100.0	10.0	30.591463414634145	17.09792956528343	5017	20038
16.771145	13.175250053405762	4	40.780487	20.352	117.0	13.0	40.78048780487805	20.351998597595223	5016	25054
19.88428	15.426384925842285	5	46.555557	26.618477	140.0	9.0	46.55555555555556	26.618474972780522	5028	30082
20.320333	17.67130398750305	6	53.010525	25.211733	146.0	19.0	53.01052631578948	25.211732747751476	5036	35118
20.65086	19.96030902862549	7	59.186047	22.570566	128.0	25.0	59.18604651162791	22.570567183271688	5090	40208
25.580978	22.207863092422485	8	72.91304	31.203276	181.0	23.0	72.91304347826087	31.2032788738038	5031	45239
24.966452	24.461956024169922	9	74.26471	30.812822	152.0	23.0	74.26470588235294	30.812820883454467	5050	50289
24.805737	26.718160152435303	10	79.109375	26.790924	170.0	40.0	79.109375	26.79092499540423	5063	55352
24.890612	28.982707023620605	11	84.55	24.059942	195.0	38.0	84.55	24.05994250478029	5073	60425
30.971972	31.244404077529907	12	103.734695	39.91459	200.0	43.0	103.73469387755102	39.91459019732727	5083	65508
33.75865	33.51484394073486	13	117.74419	38.84201	200.0	56.0	117.74418604651163	38.842013350001125	5063	70571
40.318054	35.7748658657074	14	151.93939	40.97223	200.0	79.0	151.93939393939394	40.9722296151026	5014	75585
43.2242	38.07550811767578	15	170.03334	33.16774	200.0	71.0	170.03333333333333	33.16773867614265	5101	80686
46.424118	40.37352013587952	16	189.11111	21.359938	200.0	124.0	189.11111111111111	21.359937115549915	5106	85792
45.362057	42.67864799499512	17	190.62962	22.52595	200.0	109.0	190.62962962962962	22.52594906645017	5147	90939
45.657597	45.00386095046997	18	190.7037	23.68593	200.0	116.0	190.7037037037037	23.685930837016144	5149	96088
43.80344	47.26557493209839	19	186.48148	29.595257	200.0	87.0	186.4814814814815	29.59525784131812	5035	101123
42.802803	49.55962800979614	20	176.0	31.557281	200.0	77.0	176.0	31.55728234442119	5104	106227
43.282352	51.819642066955566	21	179.32143	23.040422	200.0	127.0	179.32142857142858	23.04042033878191	5021	111248
41.214283	54.10104298591614	22	171.76666	30.402504	200.0	121.0	171.76666666666668	30.402503551882408	5153	116401
