Baseline Loss	Loss	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.7253401	-0.003968113	37.251270055770874	0	-181.39131	38.229126	-106.43965	-313.91803	151.0	0.0	50132	50132
1.1503438	-0.017352743	68.74906706809998	1	-174.58603	36.187744	-83.24724	-304.19745	151.0	0.0	50132	100264
1.3257284	-0.011073423	99.73712086677551	2	-181.64908	38.0852	-87.13645	-329.80322	151.0	0.0	50132	150396
1.186569	-0.015163318	130.8355929851532	3	-191.67883	45.135937	-84.0237	-319.3263	151.0	0.0	50132	200528
1.0800627	-0.025605448	161.85982084274292	4	-208.0599	41.551125	-124.58738	-391.57867	151.0	0.0	50132	250660
1.0524777	-0.010539188	192.91991996765137	5	-235.30582	37.744686	-150.36218	-362.5136	151.0	0.0	50132	300792
1.0327891	-0.024343867	223.9441680908203	6	-240.92386	41.711063	-153.06436	-397.18457	151.0	0.0	50132	350924
1.0334154	-0.0103360815	255.0075879096985	7	-219.32574	38.082066	-91.60199	-348.09387	151.0	0.0	50132	401056
1.0275884	-0.014700215	286.02746772766113	8	-204.9795	39.051712	-93.052216	-319.78467	151.0	0.0	50132	451188
1.0378579	-0.008718984	317.1347098350525	9	-187.8579	38.90675	-79.35327	-323.56784	151.0	0.0	50132	501320
1.0284042	-0.039538722	348.18948006629944	10	-182.54086	39.325676	-74.24433	-312.6199	151.0	0.0	50132	551452
1.019943	0.000535812	379.27116084098816	11	-175.50801	41.528633	-58.399612	-308.37228	151.0	0.0	50132	601584
1.006351	-0.004927694	410.29923009872437	12	-168.52332	44.288567	-44.680695	-274.9155	151.0	0.0	50132	651716
0.99679714	-0.020992197	441.33443784713745	13	-161.3729	42.765194	-36.076923	-288.21222	151.0	0.0	50132	701848
0.99297965	-0.0069627217	472.36998200416565	14	-154.88443	45.769062	-15.73284	-304.88153	151.0	0.0	50132	751980
0.9963875	-0.011425618	503.44975996017456	15	-148.93048	43.733734	26.708397	-252.70357	151.0	0.0	50132	802112
0.9835866	-0.009092285	534.5313558578491	16	-146.73337	48.55691	50.22401	-296.78143	151.0	0.0	50132	852244
0.986523	-0.018641977	565.5844287872314	17	-143.11856	49.869167	26.097773	-334.79736	151.0	0.0	50132	902376
0.9862681	-0.0039697345	596.9941539764404	18	-138.46483	47.11939	-30.284113	-291.20422	151.0	0.0	50132	952508
0.9646204	-0.02323753	628.2003619670868	19	-128.78346	46.28155	-15.110426	-285.78857	151.0	0.0	50132	1002640
0.9727912	-0.017685078	659.5918369293213	20	-124.53765	39.27762	-17.995045	-245.66008	151.0	0.0	50132	1052772
0.9849562	-0.018543798	690.7410178184509	21	-115.67763	37.130196	-15.0493965	-248.41699	151.0	0.0	50132	1102904
0.9845277	-0.029914903	721.9782059192657	22	-110.74865	34.05091	-9.81749	-250.01003	151.0	0.0	50132	1153036
0.97690564	-0.016295066	753.2154450416565	23	-105.88046	28.506136	-36.398205	-217.20847	151.0	0.0	50132	1203168
0.9784718	-0.011694089	784.4053897857666	24	-101.22359	25.525158	-30.483463	-244.13916	151.0	0.0	50132	1253300
1.002016	-0.010390616	815.66614985466	25	-105.46355	26.693653	-32.092136	-190.68958	151.0	0.0	50132	1303432
1.0071244	-0.030381681	846.9257600307465	26	-104.579254	26.838602	-0.39849997	-232.35756	151.0	0.0	50132	1353564
0.9762773	-0.020521516	878.1524488925934	27	-98.56629	28.555191	-31.253227	-207.1171	151.0	0.0	50132	1403696
0.9717943	-0.016345987	909.3126537799835	28	-97.76645	29.649118	-25.777157	-227.07123	151.0	0.0	50132	1453828
0.99786764	-0.010418627	940.4485011100769	29	-90.99902	29.55661	-17.400091	-188.62355	151.0	0.0	50132	1503960
0.9697466	-0.028254295	971.7723951339722	30	-90.52253	30.924923	-24.327015	-228.61948	151.0	0.0	50132	1554092
1.0041062	-0.008833827	1002.898848772049	31	-80.85007	31.382097	-3.4006672	-194.81647	151.0	0.0	50132	1604224
0.98894113	-0.004046266	1034.0548288822174	32	-78.64113	30.961163	-10.188959	-211.12326	151.0	0.0	50132	1654356
0.977793	-0.011996883	1065.2471449375153	33	-71.62326	33.70173	14.148614	-215.87897	151.0	0.0	50132	1704488
0.9755178	-0.008478866	1096.4791090488434	34	-70.6319	32.893772	-2.2751875	-186.32135	151.0	0.0	50132	1754620
0.9763242	-0.011576606	1127.7004249095917	35	-70.578316	35.71704	38.94436	-189.85558	151.0	0.0	50132	1804752
0.9827383	-0.0009193113	1158.8464968204498	36	-64.55621	36.58466	12.579472	-178.65556	151.0	0.0	50132	1854884
0.95453525	-0.011303946	1190.0016758441925	37	-60.47001	38.61359	48.28154	-232.72987	151.0	0.0	50132	1905016
0.9571451	-0.0055937674	1221.2598748207092	38	-59.08429	39.17154	51.68234	-205.10359	151.0	0.0	50132	1955148
0.9917234	-0.006227125	1252.4655230045319	39	-56.1658	35.562996	60.284584	-163.14856	151.0	0.0	50132	2005280
0.96739453	-0.008884153	1283.6931529045105	40	-53.795288	37.103874	45.208534	-188.73428	151.0	0.0	50132	2055412
0.9713316	-0.01573328	1315.0935628414154	41	-55.74727	34.582123	16.985996	-167.56111	151.0	0.0	50132	2105544
0.99115443	-0.01182473	1346.4011359214783	42	-57.324314	31.20769	33.000557	-180.20361	151.0	0.0	50132	2155676
1.0018965	0.0016950758	1377.6806418895721	43	-59.826054	28.206263	15.930829	-141.66745	151.0	0.0	50132	2205808
0.98269755	-0.014282037	1408.9385259151459	44	-60.08866	28.374868	6.9396667	-164.32213	151.0	0.0	50132	2255940
0.9887402	-0.007852647	1440.1912128925323	45	-62.73111	30.202515	23.35227	-148.64873	151.0	0.0	50132	2306072
0.98170704	-0.015780898	1471.4462459087372	46	-58.010284	30.327238	7.5258846	-195.14014	151.0	0.0	50132	2356204
0.979097	-0.021525808	1502.7034969329834	47	-64.21945	31.214035	44.71666	-193.66629	151.0	0.0	50132	2406336
0.99353904	0.0026518467	1533.907016992569	48	-63.37074	32.474842	19.605766	-164.57883	151.0	0.0	50132	2456468
0.98290056	-0.019657021	1565.1914999485016	49	-60.941208	28.702234	10.411106	-159.10986	151.0	0.0	50132	2506600
0.98155713	0.0059603145	1596.5904879570007	50	-63.638565	31.88178	17.57523	-152.12427	151.0	0.0	50132	2556732
0.9878861	-0.0035383394	1628.1121218204498	51	-57.200066	29.84552	72.00818	-164.79652	151.0	0.0	50132	2606864
0.9892194	-0.0060608354	1659.5588948726654	52	-59.321583	31.77695	23.576736	-173.47823	151.0	0.0	50132	2656996
0.9684033	-0.012817607	1690.8544280529022	53	-56.860023	29.700146	69.90425	-145.83502	151.0	0.0	50132	2707128
0.9802981	-0.010811097	1722.177435874939	54	-53.841763	28.931732	45.41078	-136.03415	151.0	0.0	50132	2757260
0.9924504	-0.008018187	1753.5327129364014	55	-52.02483	24.912691	27.62986	-132.002	151.0	0.0	50132	2807392
0.97935	-0.00084082707	1784.8219411373138	56	-52.719246	29.302067	33.576977	-137.3201	151.0	0.0	50132	2857524
0.98477876	-0.011555753	1816.1595878601074	57	-48.243465	25.911133	34.700016	-144.64462	151.0	0.0	50132	2907656
0.9834689	-0.0062603867	1847.5526721477509	58	-45.687336	23.477749	25.92892	-131.55724	151.0	0.0	50132	2957788
0.9938913	-0.013125047	1879.0075039863586	59	-43.51512	22.752869	44.0038	-114.469406	151.0	0.0	50132	3007920
0.977556	-0.007917671	1910.372192144394	60	-41.212894	22.228115	16.815475	-122.12245	151.0	0.0	50132	3058052
