Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
7.529691934585571	0	-0.4286022	0.087410815	-0.25177664	-0.6315052	21.0	0.0	-0.020409629	-0.020409629	-0.01835144672827968	-0.01835144672827968	1008	1008
8.554121017456055	1	-0.40749168	0.08694313	-0.22698395	-0.69201326	21.0	0.0	-0.019404367	-0.019404367	-0.017868807137772783	-0.017868807137772783	1008	2016
9.247397899627686	2	-0.42705473	0.097581536	-0.18838826	-0.694682	21.0	0.0	-0.020335939	-0.020335939	-0.018720481260652445	-0.018720481260652445	1008	3024
9.937905073165894	3	-0.4272848	0.08208205	-0.24380988	-0.6316048	21.0	0.0	-0.020346895	-0.020346895	-0.019022354036757415	-0.019022354036757415	1008	4032
10.632540941238403	4	-0.42553702	0.08530993	-0.26396343	-0.630523	21.0	0.0	-0.020263668	-0.020263668	-0.018896125441536078	-0.018896125441536078	1008	5040
11.324483871459961	5	-0.39914438	0.067423135	-0.28945908	-0.5702229	21.0	0.0	-0.019006873	-0.019006873	-0.017401810458015865	-0.017401810458015865	1008	6048
12.011645078659058	6	-0.4179435	0.10131667	-0.1790902	-0.6613729	21.0	0.0	-0.019902075	-0.019902075	-0.01866635735810909	-0.01866635735810909	1008	7056
12.709181070327759	7	-0.4088618	0.0959753	-0.1926611	-0.6447361	21.0	0.0	-0.01946961	-0.01946961	-0.01787469744718206	-0.01787469744718206	1008	8064
13.399853944778442	8	-0.43334723	0.11818901	-0.25198072	-0.7784532	21.0	0.0	-0.020635583	-0.020635583	-0.018961557304263223	-0.018961557304263223	1008	9072
14.095446825027466	9	-0.4512652	0.10405207	-0.21421294	-0.7403445	21.0	0.0	-0.021488817	-0.021488817	-0.01976253591432453	-0.01976253591432453	1008	10080
14.795783996582031	10	-0.43301454	0.10385698	-0.27248338	-0.75596184	21.0	0.0	-0.02061974	-0.02061974	-0.018815451146042116	-0.018815451146042116	1008	11088
15.488762855529785	11	-0.44725475	0.100175075	-0.30597878	-0.67355263	21.0	0.0	-0.021297844	-0.021297844	-0.019763562960919998	-0.019763562960919998	1008	12096
16.18737483024597	12	-0.44446006	0.102365986	-0.27268532	-0.7800113	21.0	0.0	-0.021164766	-0.021164766	-0.019746984991861397	-0.019746984991861397	1008	13104
16.89158582687378	13	-0.51971054	0.10940596	-0.28388786	-0.7868869	21.0	0.0	-0.02474812	-0.02474812	-0.02308863839000148	-0.02308863839000148	1008	14112
17.675734043121338	14	-0.4958236	0.11777883	-0.3091043	-0.77150434	21.0	0.0	-0.023610644	-0.023610644	-0.022141085161886488	-0.022141085161886488	1008	15120
18.434198141098022	15	-0.5236234	0.11494641	-0.25733382	-0.76612353	21.0	0.0	-0.024934446	-0.024934446	-0.023467337067744534	-0.023467337067744534	1008	16128
19.123815059661865	16	-0.57459456	0.11972116	-0.29198837	-0.86881095	21.0	0.0	-0.027361644	-0.027361644	-0.02592337719029576	-0.02592337719029576	1008	17136
19.813066005706787	17	-0.3732065	1.3997351	9.187474	-0.83411735	21.0	0.0	-0.017771738	-0.017771738	-0.016409680915704286	-0.016409680915704286	1008	18144
20.523478746414185	18	2.057643	8.291193	39.06531	-0.9228385	21.0	0.0	0.09798299	0.09798299	0.09953642229117701	0.09953642229117701	1008	19152
21.21854591369629	19	2.9190857	13.251337	69.08528	-0.9133709	21.0	0.0	0.13900407	0.13900407	0.14044061922964363	0.14044061922964363	1008	20160
21.91608190536499	20	-0.009725213	3.1508667	19.351742	-0.8517759	21.0	0.0	-0.00046310632	-0.00046310632	0.0007792204812583447	0.0007792204812583447	1008	21168
22.61080288887024	21	4.6960635	13.012802	59.046764	-0.9664622	21.0	0.0	0.22362207	0.22362207	0.22494666437705035	0.22494666437705035	1008	22176
23.298818826675415	22	10.925728	17.268356	59.08503	-0.941787	21.0	0.0	0.5202728	0.5202728	0.521654258125728	0.521654258125728	1008	23184
23.995500802993774	23	17.105185	20.940208	69.054085	-0.94943696	21.0	0.0	0.81453264	0.81453264	0.8158404274445931	0.8158404274445931	1008	24192
24.68739104270935	24	23.33207	24.881506	99.05691	-0.8840331	21.0	0.0	1.1110508	1.1110508	1.1122840380246068	1.1122840380246068	1008	25200
25.381048917770386	25	31.616388	27.24486	79.07101	-0.99653673	21.0	0.0	1.5055422	1.5055422	1.5067873698697714	1.5067873698697714	1008	26208
26.077866077423096	26	43.034077	28.912512	88.88502	-0.89314973	21.0	0.0	2.0492418	2.0492418	2.0505610061369706	2.0505610061369706	1008	27216
26.771169185638428	27	54.81541	27.278435	128.49649	-0.6267027	21.0	0.0	2.6102579	2.6102579	2.611417401551781	2.611417401551781	1008	28224
27.464746952056885	28	52.126957	23.788473	98.677734	-0.86470795	21.0	0.0	2.482236	2.482236	2.483362629804309	2.483362629804309	1008	29232
28.16328501701355	29	64.09185	22.819532	108.67993	9.062729	21.0	0.0	3.0519927	3.0519927	3.0531711504549044	3.0531711504549044	1008	30240
28.85872793197632	30	66.587585	20.563892	118.709625	19.1721	21.0	0.0	3.1708374	3.1708374	3.171971788635084	3.171971788635084	1008	31248
29.555415868759155	31	78.14358	19.454569	118.62254	29.119028	21.0	0.0	3.7211223	3.7211223	3.7220294551463518	3.7220294551463518	1008	32256
