Baseline Loss	Loss	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.1003349	-0.0017364703	38.59320688247681	0	-176.91277	85.438	58.175945	-553.29425	77.13487475915221	42.92612641539599	40033	40033
0.9933443	-0.0034870333	69.8496208190918	1	-191.14062	87.53992	46.034775	-516.60297	75.1313320825516	13.052125742792576	40045	80078
1.0639576	0.0014433032	99.95687890052795	2	-153.83028	68.448425	35.481445	-401.26562	72.54166666666667	13.025549146026648	40043	120121
1.1043152	0.0052321167	130.83838820457458	3	-119.934654	40.367184	0.91597366	-355.37915	74.76119402985074	13.609247900785663	40072	160193
1.0417193	-0.0036693402	164.36627507209778	4	-95.79697	49.822132	68.059265	-422.60724	82.32510288065843	45.171931125588706	40010	200203
0.9985746	-0.01621366	203.5816900730133	5	-97.3108	77.53476	50.467194	-607.7485	102.62051282051281	77.5484932799692	40022	240225
0.96227205	0.000105041785	257.3441541194916	6	-70.99031	69.90999	154.86795	-340.23492	133.38333333333333	164.05890117745992	40015	280240
0.93372613	-0.012831874	335.60392904281616	7	-49.388992	73.71135	56.798206	-307.95444	217.0972972972973	270.43380814404475	40163	320403
0.9490978	-0.008851107	434.58619689941406	8	-23.28217	62.817474	83.12595	-287.38266	282.7103448275862	321.5772104903854	40993	361396
0.8906639	-0.008989264	557.4292159080505	9	-20.879036	84.306465	92.0959	-546.7325	488.0	411.7173432486265	40016	401412
0.8228087	-0.0060258196	689.3867230415344	10	-1.4125752	54.93099	85.92934	-205.952	653.5645161290323	400.7814793934045	40521	441933
0.78042257	-0.0020313882	811.3892529010773	11	12.637102	61.74406	127.46093	-245.32895	648.7777777777778	406.8671420159222	40873	482806
0.9370671	-8.9518835e-05	905.179074048996	12	36.96896	67.379845	143.28116	-106.10799	671.95	402.7863960380655	40317	523123
1.2687262	-0.011206675	996.5378978252411	13	31.775408	80.40593	237.78543	-152.53271	597.5147058823529	386.27175334315586	40631	563754
0.86525244	-0.0014771121	1099.0901532173157	14	69.77241	64.90432	150.28712	-115.11156	890.2	248.24097611438413	40059	603813
1.1025889	-0.011780378	1221.0324189662933	15	58.592884	64.272125	156.01572	-90.563324	846.2708333333334	290.5642312512655	40621	644434
0.8260489	0.0023373116	1342.3190660476685	16	80.95388	59.48029	164.09045	-103.8029	955.7380952380952	163.24143082939767	40141	684575
0.6459338	0.009913175	1448.9518549442291	17	97.889984	60.24218	189.73444	-100.50201	928.8863636363636	207.5927192528121	40871	725446
0.6151468	-0.003994763	1548.6321151256561	18	106.490555	79.365204	193.54568	-170.85233	918.1136363636364	210.1681378746216	40397	765843
0.5957501	-0.0151471635	1645.995862007141	19	114.18653	53.019543	181.50522	-62.896812	948.1162790697674	189.6534427307953	40769	806612
0.55757153	-0.0010314321	1734.6857869625092	20	133.13504	40.841335	188.40762	-43.185608	980.2682926829268	124.79427449152286	40191	846803
0.63724494	-0.0044005727	1814.496043920517	21	123.70711	58.674427	203.87474	-16.023743	862.3829787234042	304.16950433902906	40532	887335
0.67838585	-0.005354191	1888.6985518932343	22	112.159676	59.951096	204.79869	-9.983082	720.9107142857143	385.3746450248916	40371	927706
0.548098	-0.0023099766	1962.1242289543152	23	136.61093	46.24412	194.60463	-12.997694	906.3111111111111	265.28725079072075	40784	968490
0.49707672	-0.0014005317	2032.74458694458	24	134.0518	51.45693	195.11185	-53.74843	840.125	332.9682558067661	40326	1008816
0.44192082	-0.0017711477	2105.540692806244	25	141.84814	49.298717	197.34805	-21.684265	886.7826086956521	292.3572794167734	40792	1049608
0.366508	-0.0058038076	2178.807124853134	26	139.52364	45.414516	191.11937	-14.062889	887.804347826087	289.9477928693234	40839	1090447
0.3249151	0.007179417	2252.3601830005646	27	145.97612	45.394386	233.36256	21.209568	858.4893617021277	313.25653088506505	40349	1130796
0.2736559	-1.2169971e-05	2325.640278816223	28	147.40034	48.98399	207.98404	-1.8536377	887.9130434782609	289.58544778527477	40844	1171640
0.19879146	-0.0060407743	2400.2770159244537	29	149.2868	37.812817	194.93694	31.220558	923.5454545454545	241.86664756971265	40636	1212276
0.28847694	0.010150566	2476.84078001976	30	141.84999	61.262306	190.50853	-173.30927	930.0681818181819	208.90193411864908	40923	1253199
0.13433027	0.005519312	2554.61003780365	31	145.86559	28.437017	191.91147	61.25058	980.1463414634146	125.56556172571025	40186	1293385
0.2006945	-0.0054882	2634.364207983017	32	148.48564	43.165543	259.3645	55.419228	939.0697674418604	191.01849360715292	40380	1333765
0.3095629	0.0005828661	2720.116353034973	33	125.101006	56.912075	231.33318	-66.58148	950.5348837209302	183.76202366448177	40873	1374638
0.2277696	-0.006822293	2809.666203022003	34	138.36066	43.374115	278.3855	-51.358078	971.5714285714286	134.86450746638144	40806	1415444
0.17373948	-0.008750527	2902.204647064209	35	140.84026	31.343117	255.30173	54.550156	995.9024390243902	23.515231055895143	40832	1456276
0.13502406	-0.0058413353	2994.535449028015	36	148.51123	23.911148	185.96375	53.251335	1000.0	0.0	41000	1497276
0.102281295	-0.0049561826	3079.879478931427	37	154.37741	24.379671	200.2139	81.34125	1000.0	0.0	41000	1538276
0.09056537	-0.01054308	3156.7267570495605	38	161.15558	29.198774	206.35812	49.946304	1000.0	0.0	41000	1579276
0.111333326	0.00362766	3227.1682279109955	39	161.95662	26.722782	199.7015	60.52977	959.6904761904761	180.28713712868966	40307	1619583
0.34591603	0.0013491025	3297.670112848282	40	133.14557	58.173637	191.70638	-8.330536	821.6326530612245	352.34871953544456	40260	1659843
0.17145337	0.0011183654	3371.2094769477844	41	149.35696	33.587414	209.67754	54.87564	906.4888888888889	264.53410804844737	40792	1700635
0.14426441	-0.003682652	3447.6109709739685	42	155.31577	36.448765	204.65353	9.180382	941.0930232558139	215.10395690666974	40467	1741102
