Baseline Loss	Loss	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.2077616	0.0015404791	43.01018786430359	0	-235.70697	147.98872	45.02827	-761.60236	102.66666666666667	50.034876725029406	40040	40040
1.0625266	-0.001801685	79.7466926574707	1	-165.40138	89.9338	49.83174	-607.523	84.59408033826638	62.095678466351465	40013	80053
1.1319643	0.0010664262	114.0743989944458	2	-137.13637	56.396034	43.148987	-421.06375	76.81573896353167	43.150504607367445	40021	120074
1.0638671	0.0044017886	148.38464784622192	3	-134.16066	63.493946	61.162994	-466.27115	76.98461538461538	42.95444538925191	40032	160106
1.0977846	0.00314284	181.06428790092468	4	-127.23354	58.437275	23.190422	-455.32263	75.78598484848484	14.26592785327761	40015	200121
1.1153953	-0.0012114645	216.50164079666138	5	-112.32093	46.70451	29.633438	-368.61108	79.33069306930693	43.28935053586141	40062	240183
1.0226226	-0.0018578056	256.61020374298096	6	-103.10351	60.16361	52.37024	-379.36096	90.77777777777777	68.30182154160114	40033	280216
1.0092598	0.0034138015	300.7893707752228	7	-91.05096	73.577965	62.66391	-355.66748	105.45526315789473	99.56331283044399	40073	320289
0.96697193	-0.0028288167	369.5285859107971	8	-86.71462	97.980286	60.530388	-497.63437	158.38339920948616	198.31116813787423	40071	360360
0.9574603	-0.0011557962	448.2730338573456	9	-86.51653	114.395256	47.145866	-453.06473	239.67065868263472	274.3787854073308	40025	400385
0.9374891	-0.0025571391	545.4694447517395	10	-99.2577	110.920746	48.56923	-363.7648	363.8727272727273	352.0429237540349	40026	440411
0.91353	-0.005933731	649.8314738273621	11	-109.732185	122.3186	53.433422	-424.89124	483.09638554216866	372.1191224759041	40097	480508
0.8878489	-0.0031899053	764.0178589820862	12	-73.80585	112.36379	77.45735	-357.6434	650.5714285714286	388.2605373946202	40986	521494
0.87144613	-0.0012362826	878.6985778808594	13	-54.908443	102.71647	61.616234	-367.83273	692.2068965517242	368.96970993428346	40148	561642
0.8572701	-0.017111411	990.4642269611359	14	-23.897596	95.02708	90.80072	-328.1839	706.2105263157895	381.6929388111856	40254	601896
0.7307828	-0.009358171	1096.7428317070007	15	4.1375937	89.2789	111.89061	-239.42172	739.5818181818182	359.21493646355015	40677	642573
0.6715857	0.00047341763	1189.3344917297363	16	26.748566	81.57731	129.22543	-258.1086	710.6140350877193	380.93305367474176	40505	683078
0.57953066	-0.0006838216	1275.1756148338318	17	67.542	61.03451	166.10565	-92.662735	710.5087719298245	395.2983382697716	40499	723577
0.7839199	-0.0058704345	1351.5193300247192	18	52.18248	65.042625	182.90265	-159.48332	452.7888888888889	397.2119359973532	40751	764328
0.806014	-0.005939851	1426.3289110660553	19	47.9133	70.16539	174.97397	-209.34354	467.64367816091954	400.0695335256568	40685	805013
0.81114674	-0.008521165	1498.1772818565369	20	54.773216	62.088642	183.75085	-37.210083	473.80232558139534	400.49271455695214	40747	845760
0.6742412	-0.0063595315	1570.3847188949585	21	66.9035	59.58812	171.87038	-26.383293	518.7179487179487	412.81758240718165	40460	886220
0.5944234	0.0032923056	1643.601126909256	22	81.68215	64.10934	193.3743	-39.887886	639.1875	409.7714254236745	40908	927128
0.58241683	-0.0040645064	1720.4485228061676	23	80.61627	67.5112	189.36794	-91.42137	645.8730158730159	402.69971845049855	40690	967818
0.61682963	-0.007485362	1794.6701407432556	24	87.32441	54.519115	194.24619	-22.23323	688.1694915254237	389.32576018523264	40602	1008420
0.51879525	0.0020244853	1874.3146097660065	25	97.33655	52.18207	180.47449	-15.596478	782.7884615384615	358.40653413828517	40705	1049125
0.57433224	0.0005988661	1956.7415978908539	26	89.959206	70.97117	174.63858	-196.8618	873.1304347826087	278.2422004606819	40164	1089289
0.5589678	0.002108971	2043.39257478714	27	98.79154	63.869553	183.71793	-58.98434	852.0212765957447	296.1796816167943	40045	1129334
0.46177596	-0.0010354382	2131.8151137828827	28	114.62019	45.562954	182.7617	-4.0329514	949.1162790697674	186.76016323670632	40812	1170146
0.4992961	-0.008847843	2220.9603719711304	29	98.74468	53.184513	179.37022	-27.325325	921.0227272727273	221.01753207261876	40525	1210671
0.357282	-0.0029062405	2318.045877933502	30	111.02877	42.614857	168.505	-67.30689	996.2926829268292	23.447131919297256	40848	1251519
0.38768622	-0.00062984595	2407.707794904709	31	117.111305	44.3651	180.53603	-19.154404	951.6511627906976	164.0891538329839	40921	1292440
0.2953686	0.005727685	2497.1347539424896	32	117.74232	30.35912	167.83366	-10.990959	966.547619047619	149.6990953913808	40595	1333035
0.33273694	-0.008237548	2589.033149957657	33	125.90833	36.344215	212.81175	0.4334793	968.547619047619	120.98764249785268	40679	1373714
0.2917118	-0.0037930866	2679.5993757247925	34	114.90405	31.51144	169.01915	4.93972	963.5952380952381	162.91760399542457	40471	1414185
0.4687464	0.000680798	2766.8698358535767	35	103.38703	48.015877	168.35086	-9.718689	892.6666666666666	251.5566647011276	40170	1454355
0.47306824	0.0019866668	2853.2931950092316	36	108.5918	49.609184	181.8468	-15.875038	863.531914893617	283.6386561794987	40586	1494941
0.40953678	-0.0020750442	2937.687164783478	37	116.360985	51.30952	230.58856	-16.001034	878.4782608695652	271.5968671083347	40410	1535351
0.3033751	0.0034128989	3022.7724537849426	38	121.69148	45.922955	195.4739	-6.0481033	922.5909090909091	227.69150962150306	40594	1575945
0.3677041	-0.004196845	3106.029321908951	39	119.80271	51.114124	236.24133	-2.6126633	849.75	313.20729956372344	40788	1616733
