Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
1028.3310022354126	53	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1622646
1048.7883031368256	54	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1652695
1068.0087790489197	55	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1682744
1086.1862661838531	56	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1712793
1104.608047246933	57	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1742842
1122.7663440704346	58	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1772891
1141.1409001350403	59	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1802940
1159.5057542324066	60	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1832989
1178.5120160579681	61	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1863038
1196.7741041183472	62	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1893087
1216.6524350643158	63	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1923136
1237.3111019134521	64	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1953185
1257.1491379737854	65	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1983234
1284.420291185379	66	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	2013283
1304.094002008438	67	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	2043332
1321.84459400177	68	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	2073381
1339.6335968971252	69	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	2103430
1357.789686203003	70	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	2133479
1375.6353402137756	71	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	2163528
1393.4425511360168	72	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	2193577
1411.2363772392273	73	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	2223626
1429.0392589569092	74	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	2253675
1447.004361152649	75	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	2283724
1464.8192472457886	76	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	2313773
1482.6507201194763	77	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	2343822
1500.4566221237183	78	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	2373871
1518.2401280403137	79	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	2403920
1536.1398711204529	80	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	2433969
1554.002151966095	81	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	2464018
1571.7952032089233	82	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	2494067
1589.591331243515	83	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	2524116
1607.610575914383	84	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	2554165
1625.4861981868744	85	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	2584214
1643.384791135788	86	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	2614263
1661.253850221634	87	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	2644312
1679.2289159297943	88	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	2674361
1697.4307341575623	89	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	2704410
1715.3497350215912	90	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	2734459
1733.2015490531921	91	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	2764508
1751.1601951122284	92	0.015075377	0.21212935	3.0	0.0	151.0	0.0	9.9836936e-05	9.9836936e-05	9.9836936e-05	9.9836936e-05	30049	2794557
1769.1331419944763	93	0.040201005	0.56567836	8.0	0.0	151.0	0.0	0.00026623183	0.00026623183	0.00026623183	0.00026623183	30049	2824606
1787.1562860012054	94	0.18090452	1.4025954	15.0	0.0	151.0	0.0	0.0011980432	0.0011980432	0.0011980432	0.0011980432	30049	2854655
1805.179440021515	95	0.51758796	3.3232005	28.0	0.0	151.0	0.0	0.0034277346	0.0034277346	0.0034277346	0.0034277346	30049	2884704
1823.07297706604	96	0.6231156	3.7475176	29.0	0.0	151.0	0.0	0.004126593	0.004126593	0.004126593	0.004126593	30049	2914753
1840.959575176239	97	0.83919597	4.2074685	36.0	0.0	151.0	0.0	0.0055575892	0.0055575892	0.0055575892	0.0055575892	30049	2944802
1858.82594704628	98	0.75879395	3.7298348	28.0	0.0	151.0	0.0	0.0050251256	0.0050251256	0.0050251256	0.0050251256	30049	2974851
1876.7189462184906	99	0.7638191	3.265396	22.0	0.0	151.0	0.0	0.0050584045	0.0050584045	0.0050584045	0.0050584045	30049	3004900
