Loss	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.07669434	2.3996520042419434	0	20.55102	12.2208605	76.0	9.0	20.551020408163264	12.220860760776116	1007	1007
0.11077915	2.9556357860565186	1	27.763159	15.815439	88.0	10.0	27.763157894736842	15.815439176434221	1055	2062
0.11008834	3.409224033355713	2	31.40625	17.505106	99.0	8.0	31.40625	17.505105282102704	1005	3067
0.024928717	3.86684513092041	3	30.636364	21.33686	103.0	11.0	30.636363636363637	21.33686265571817	1011	4078
0.21948838	4.330435037612915	4	32.580647	11.975174	53.0	14.0	32.58064516129032	11.975173764106351	1010	5088
0.1051537	4.799283027648926	5	39.923077	23.031622	115.0	14.0	39.92307692307692	23.03162220300114	1038	6126
0.13475868	5.256469964981079	6	44.130436	20.591906	116.0	17.0	44.130434782608695	20.591902899643717	1015	7141
0.18389192	5.7270119190216064	7	52.45	18.386068	99.0	26.0	52.45	18.386068095163793	1049	8190
0.11018135	6.191069841384888	8	60.52941	32.12314	160.0	13.0	60.529411764705884	32.12314109441395	1029	9219
0.12536573	6.651909112930298	9	67.46667	36.57297	151.0	22.0	67.46666666666667	36.57297119762383	1012	10231
0.21148908	7.109299898147583	10	72.21429	21.474829	105.0	39.0	72.21428571428571	21.4748310202185	1011	11242
0.16551761	7.570509910583496	11	63.25	28.886631	120.0	25.0	63.25	28.886631856275663	1012	12254
0.1955327	8.049530982971191	12	62.294117	19.213245	95.0	27.0	62.294117647058826	19.21324514306044	1059	13313
0.17537764	8.508061170578003	13	84.416664	31.036158	152.0	36.0	84.41666666666667	31.036157229198906	1013	14326
0.15683101	8.99005675315857	14	82.30769	29.039457	159.0	45.0	82.3076923076923	29.039454898954325	1070	15396
0.19741257	9.469035863876343	15	81.53846	24.69075	114.0	43.0	81.53846153846153	24.6907500107768	1060	16456
0.18341386	9.966312885284424	16	92.25	24.960384	153.0	57.0	92.25	24.960385280146085	1107	17563
0.21586399	10.44468092918396	17	88.666664	16.574747	116.0	61.0	88.66666666666667	16.574746520602424	1064	18627
0.15389884	10.906771183013916	18	113.111115	38.27806	192.0	77.0	113.11111111111111	38.278059989283804	1018	19645
0.15468864	11.373633861541748	19	112.888885	38.304176	192.0	69.0	112.88888888888889	38.30417570635361	1016	20661
0.16994193	11.841783046722412	20	114.111115	40.90489	195.0	65.0	114.11111111111111	40.9048881741927	1027	21688
0.15923579	12.334320068359375	21	135.125	42.13798	200.0	70.0	135.125	42.13798019601794	1081	22769
0.19619347	12.817852020263672	22	172.33333	33.43983	200.0	114.0	172.33333333333334	33.43982987729187	1034	23803
0.20273234	13.313373804092407	23	179.16667	46.58475	200.0	75.0	179.16666666666666	46.58474953124561	1075	24878
0.22336258	13.872658014297485	24	200.0	0.0	200.0	200.0	200.0	0.0	1200	26078
0.2142633	14.43122386932373	25	200.0	0.0	200.0	200.0	200.0	0.0	1200	27278
0.22123446	15.030987977981567	26	200.0	0.0	200.0	200.0	200.0	0.0	1200	28478
0.21324855	15.627327919006348	27	200.0	0.0	200.0	200.0	200.0	0.0	1200	29678
0.2082359	16.187475204467773	28	200.0	0.0	200.0	200.0	200.0	0.0	1200	30878
0.19437243	16.75223207473755	29	200.0	0.0	200.0	200.0	200.0	0.0	1200	32078
0.23062861	17.328064918518066	30	200.0	0.0	200.0	200.0	200.0	0.0	1200	33278
0.20721167	17.88606095314026	31	200.0	0.0	200.0	200.0	200.0	0.0	1200	34478
0.20829096	18.473981142044067	32	200.0	0.0	200.0	200.0	200.0	0.0	1200	35678
0.20173532	19.03403902053833	33	200.0	0.0	200.0	200.0	200.0	0.0	1200	36878
0.20086277	19.604548931121826	34	200.0	0.0	200.0	200.0	200.0	0.0	1200	38078
