Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
7.382638216018677	0	-0.43710944	0.08427604	-0.28531256	-0.62254745	21.0	0.0	-0.020814737	-0.020814737	-0.020311452	-0.020311452	1008	1008
8.480876207351685	1	-0.4099715	0.08901304	-0.21931992	-0.6099803	21.0	0.0	-0.019522455	-0.019522455	-0.018881379	-0.018881379	1008	2016
9.283982276916504	2	-0.42647585	0.081359535	-0.22416377	-0.60677344	21.0	0.0	-0.020308373	-0.020308373	-0.01965655	-0.01965655	1008	3024
10.15053105354309	3	-0.4241468	0.09074729	-0.28349778	-0.64249325	21.0	0.0	-0.020197468	-0.020197468	-0.019483741	-0.019483741	1008	4032
11.055243015289307	4	-0.4287431	0.07742565	-0.25656578	-0.62162066	21.0	0.0	-0.020416338	-0.020416338	-0.01966584	-0.01966584	1008	5040
12.014946222305298	5	-0.42036602	0.08178767	-0.17354345	-0.57589984	21.0	0.0	-0.02001743	-0.02001743	-0.0191954	-0.0191954	1008	6048
13.02157211303711	6	-0.4481307	0.09812804	-0.24420439	-0.68849856	21.0	0.0	-0.021339556	-0.021339556	-0.020439802	-0.020439802	1008	7056
14.068372964859009	7	-0.4235898	0.08898237	-0.23497045	-0.6282383	21.0	0.0	-0.020170942	-0.020170942	-0.01915948	-0.01915948	1008	8064
15.170714139938354	8	-0.44086102	0.091307834	-0.25674078	-0.5985004	21.0	0.0	-0.020993384	-0.020993384	-0.019951351	-0.019951351	1008	9072
16.31742811203003	9	-0.4285611	0.10173801	-0.27948204	-0.6974295	21.0	0.0	-0.02040767	-0.02040767	-0.019363157	-0.019363157	1008	10080
17.512319087982178	10	-0.49848008	0.10697474	-0.29702598	-0.74976397	21.0	0.0	-0.023737146	-0.023737146	-0.022219205	-0.022219205	1008	11088
18.752580165863037	11	-0.47056362	0.12510973	-0.16408503	-0.8482759	21.0	0.0	-0.02240779	-0.02240779	-0.02099717	-0.02099717	1008	12096
20.037086009979248	12	-0.4622116	0.11014759	-0.23736589	-0.74372244	21.0	0.0	-0.022010077	-0.022010077	-0.02060879	-0.02060879	1008	13104
21.45409321784973	13	-0.52529263	0.11059302	-0.27956206	-0.86818564	21.0	0.0	-0.025013935	-0.025013935	-0.023183186	-0.023183186	1008	14112
22.922656059265137	14	-0.5272944	0.118514545	-0.27353588	-0.94289315	21.0	0.0	-0.025109258	-0.025109258	-0.02320587	-0.02320587	1008	15120
24.34773826599121	15	-0.5468617	0.15235324	-0.29201096	-0.95380914	21.0	0.0	-0.026041033	-0.026041033	-0.024099804	-0.024099804	1008	16128
25.90294623374939	16	-0.55092806	0.12155334	-0.25588816	-0.96572036	21.0	0.0	-0.026234668	-0.026234668	-0.024281325	-0.024281325	1008	17136
27.547696113586426	17	-0.5322842	0.13669719	-0.26304942	-0.8663594	21.0	0.0	-0.02534687	-0.02534687	-0.023436856	-0.023436856	1008	18144
