Loss	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
8.754865	4.1847639083862305	0	19.222221	9.606653	84.0	8.0	19.22222222222222	9.606653008978125	5017	5017
10.201716	6.583845853805542	1	23.549295	11.036161	69.0	9.0	23.549295774647888	11.036161728664988	5016	10033
13.724858	8.947612047195435	2	29.39535	17.380676	134.0	10.0	29.3953488372093	17.38067562965919	5056	15089
16.839996	11.150339841842651	3	36.34058	22.355007	133.0	11.0	36.34057971014493	22.355006694287013	5015	20104
20.919567	13.500266075134277	4	47.31132	28.669346	187.0	11.0	47.31132075471698	28.669345672241544	5015	25119
22.593126	15.980110168457031	5	53.38298	30.660498	200.0	13.0	53.38297872340426	30.660497276705524	5018	30137
29.495716	18.215265035629272	6	72.62319	40.97617	200.0	21.0	72.6231884057971	40.97616891340107	5011	35148
31.429125	20.492316007614136	7	86.89831	38.87472	168.0	20.0	86.89830508474576	38.874720519025566	5127	40275
38.73316	22.73631501197815	8	113.111115	46.11976	200.0	35.0	113.11111111111111	46.119758225357515	5090	45365
40.897404	25.015264987945557	9	126.29269	43.680798	200.0	28.0	126.29268292682927	43.68079552480646	5178	50543
41.874725	27.370721101760864	10	139.44444	37.517735	200.0	39.0	139.44444444444446	37.517732432992005	5020	55563
46.267387	29.716034173965454	11	154.87878	43.32594	200.0	32.0	154.87878787878788	43.32593706745633	5111	60674
50.456898	31.983409881591797	12	185.25926	25.97234	200.0	108.0	185.25925925925927	25.972339406878962	5002	65676
50.282753	34.28459811210632	13	188.7037	29.173573	200.0	95.0	188.7037037037037	29.173573550218123	5095	70771
50.36476	36.613582134246826	14	197.76923	8.911132	200.0	155.0	197.76923076923077	8.911132589276665	5142	75913
49.968216	39.0300018787384	15	198.3077	7.1885014	200.0	163.0	198.30769230769232	7.188501666760449	5156	81069
48.196167	41.67287826538086	16	193.0	14.8531275	200.0	148.0	193.0	14.853127098876675	5018	86087
47.775276	44.04533505439758	17	198.76923	5.0862393	200.0	174.0	198.76923076923077	5.086238539943549	5168	91255
48.090057	46.39789915084839	18	200.0	0.0	200.0	200.0	200.0	0.0	5200	96455
48.937096	48.71030402183533	19	199.3077	3.4615383	200.0	182.0	199.30769230769232	3.4615384615384612	5182	101637
48.367973	51.02402210235596	20	199.57692	2.1153848	200.0	189.0	199.57692307692307	2.1153846153846154	5189	106826
47.482956	53.3408420085907	21	199.23077	3.8461537	200.0	180.0	199.23076923076923	3.8461538461538463	5180	112006
50.054726	55.642062187194824	22	198.61539	4.243338	200.0	182.0	198.6153846153846	4.243337973784708	5164	117170
50.760822	57.930135011672974	23	197.38461	7.082356	200.0	171.0	197.3846153846154	7.082355774289334	5132	122302
