Loss	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
7.6352425	2.4188549518585205	0	18.017857	7.2813144	44.0	9.0	18.017857142857142	7.281314322655363	1009	1009
10.716787	2.952852964401245	1	24.071428	12.327655	65.0	9.0	24.071428571428573	12.327655431401958	1011	2020
11.342123	3.4362828731536865	2	26.657894	12.9863825	67.0	11.0	26.657894736842106	12.986382170706994	1013	3033
11.516116	3.891117811203003	3	28.194445	12.777627	67.0	12.0	28.194444444444443	12.77762681070238	1015	4048
15.855752	4.343894720077515	4	38.692307	18.861376	90.0	15.0	38.69230769230769	18.861375328695967	1006	5054
15.103563	4.814719915390015	5	38.703705	17.929522	96.0	15.0	38.7037037037037	17.929522136977234	1045	6099
22.195765	5.285451889038086	6	57.88889	28.898077	143.0	19.0	57.888888888888886	28.89807546242654	1042	7141
25.298052	5.749216794967651	7	68.46667	31.491514	121.0	24.0	68.46666666666667	31.491515612233652	1027	8168
25.248053	6.222356081008911	8	74.71429	26.708553	125.0	44.0	74.71428571428571	26.708555535174686	1046	9214
29.111265	6.690147876739502	9	94.09091	30.14346	141.0	38.0	94.0909090909091	30.143458646504946	1035	10249
33.488384	7.182189702987671	10	99.181816	49.524685	200.0	39.0	99.18181818181819	49.52468288516377	1091	11340
28.343676	7.6533026695251465	11	86.75	35.875072	152.0	37.0	86.75	35.87507258993817	1041	12381
33.39593	8.130395889282227	12	105.5	38.640007	171.0	51.0	105.5	38.64000517598309	1055	13436
45.416706	8.649120092391968	13	162.57143	25.24088	200.0	130.0	162.57142857142858	25.2408803494713	1138	14574
46.20113	9.104650020599365	14	169.0	15.779734	200.0	150.0	169.0	15.7797338380595	1014	15588
45.301495	9.610260963439941	15	159.71428	36.389614	200.0	114.0	159.71428571428572	36.38961502451837	1118	16706
46.42207	10.131073713302612	16	163.57143	34.595036	200.0	116.0	163.57142857142858	34.59503326390382	1145	17851
53.197613	10.663562059402466	17	194.83333	11.553018	200.0	169.0	194.83333333333334	11.553017883748915	1169	19020
53.07118	11.203691005706787	18	199.16667	1.86339	200.0	195.0	199.16666666666666	1.8633899812498247	1195	20215
