Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
31.16088604927063	0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	6.9041907e-06	6.900514e-05	0.6931479	30049	30049
54.41403603553772	1	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-3.8926435e-11	-3.8926435e-11	-0.6931473	1.1920929e-07	3.5306784e-06	3.73667e-05	0.69314754	30049	60098
75.35849595069885	2	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	-7.0959015e-07	6.38469e-08	0.6931472	30049	90147
96.76569080352783	3	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	3.5862183e-07	1.11980505e-08	0.69314724	30049	120196
117.79841804504395	4	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	-7.748594e-07	5.684342e-14	0.6931471	30049	150245
138.90440392494202	5	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-2.1104641e-12	-2.1104641e-12	-0.6931473	1.1920929e-07	6.731425e-07	0.0	0.69314724	30049	180294
159.93330097198486	6	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	4.7381764e-07	0.0	0.69314724	30049	210343
181.13689398765564	7	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	5.7110447e-07	0.0	0.69314724	30049	240392
202.05519795417786	8	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	4.0969462e-07	0.0	0.69314724	30049	270441
224.2474000453949	9	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	1.1845259e-08	0.0	0.6931472	30049	300490
248.70627403259277	10	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	-0.6931473	1.1920929e-07	2.8984505e-07	0.0	0.6931472	30049	330539
