Loss	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.12692966	4.467673063278198	0	19.936508	10.33621	76.0	9.0	19.936507936507937	10.336210069418257	5024	5024
0.14049768	6.759124994277954	1	24.2767	12.543367	72.0	8.0	24.276699029126213	12.543367131934867	5001	10025
0.119153164	9.039419889450073	2	27.729282	14.714546	101.0	10.0	27.7292817679558	14.714546267548767	5019	15044
0.11107282	11.278769731521606	3	30.76687	17.129807	101.0	10.0	30.766871165644172	17.129807749162833	5015	20059
0.14493869	13.495567083358765	4	36.035973	18.420122	90.0	9.0	36.03597122302158	18.42012118159095	5009	25068
0.124256186	15.761128902435303	5	46.592594	23.925825	159.0	10.0	46.592592592592595	23.925825593184882	5032	30100
0.0882574	17.993156671524048	6	46.453705	23.06327	188.0	14.0	46.4537037037037	23.063272172864284	5017	35117
0.15207703	20.25463581085205	7	54.44086	25.706142	128.0	15.0	54.44086021505376	25.706140166714697	5063	40180
0.15045363	22.57816481590271	8	58.597702	24.54527	167.0	22.0	58.59770114942529	24.545271225693803	5098	45278
0.18274651	24.814849853515625	9	55.153847	20.549551	110.0	16.0	55.15384615384615	20.54955044930762	5019	50297
0.17248797	27.026651859283447	10	63.455696	22.323172	147.0	25.0	63.45569620253165	22.32317151617616	5013	55310
0.14902528	29.278223752975464	11	64.89744	27.887407	157.0	24.0	64.8974358974359	27.887406285325532	5062	60372
0.16612165	31.548036813735962	12	71.30986	23.767412	158.0	36.0	71.30985915492958	23.7674126231078	5063	65435
0.1294312	33.87285494804382	13	79.61905	36.060547	189.0	23.0	79.61904761904762	36.06054369794476	5016	70451
0.1670339	36.15756177902222	14	81.01588	28.043898	141.0	39.0	81.01587301587301	28.04389533405951	5104	75555
0.13646486	38.5045428276062	15	86.32758	32.956287	200.0	29.0	86.32758620689656	32.95628658098612	5007	80562
0.16096765	40.777968883514404	16	91.836365	29.648708	170.0	45.0	91.83636363636364	29.648709085105594	5051	85613
0.16150156	43.22645807266235	17	103.57143	33.463352	200.0	57.0	103.57142857142857	33.46335186987919	5075	90688
0.16438863	45.52172493934631	18	127.7	37.68169	200.0	54.0	127.7	37.68169316790317	5108	95796
0.17049544	47.81988787651062	19	135.89189	35.107388	200.0	80.0	135.8918918918919	35.107390292892774	5028	100824
0.19061719	50.17532682418823	20	164.54839	31.86447	200.0	116.0	164.5483870967742	31.864469756806155	5101	105925
0.20315342	52.551279067993164	21	189.77777	16.351086	200.0	143.0	189.77777777777777	16.351086345908584	5124	111049
0.19802338	55.0378258228302	22	199.8077	0.96153843	200.0	195.0	199.80769230769232	0.9615384615384615	5195	116244
0.19291253	57.48438382148743	23	200.0	0.0	200.0	200.0	200.0	0.0	5200	121444
0.19792162	59.92447304725647	24	200.0	0.0	200.0	200.0	200.0	0.0	5200	126644
