Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
11.442070007324219	0	-0.41354844	0.071945384	-0.2635132	-0.61326927	21.0	0.0	-0.019692782	-0.019692782	-0.019693946	-0.019693946	-0.69353265	0.0037500786	1.027307e-06	1.2969813e-08	0.6935327	1008	1008
15.398017168045044	1	-0.40486088	0.08259074	-0.29349002	-0.6577249	21.0	0.0	-0.01927909	-0.01927909	-0.019279571	-0.019279571	-0.6931473	1.1920929e-07	4.4322805e-06	0.0	0.6931476	1008	2016
17.497601985931396	2	-0.41987714	0.070432484	-0.29867128	-0.5422073	21.0	0.0	-0.019994149	-0.019994149	-0.019995118	-0.019995118	-0.6931473	1.1920929e-07	2.2867143e-06	1.0909059e-05	0.69314754	1008	3024
19.55540895462036	3	-0.43913484	0.088914946	-0.29706064	-0.65194905	21.0	0.0	-0.020911183	-0.020911183	-0.020911183	-0.020911183	-0.6931473	1.1920929e-07	7.8225276e-07	0.0	0.69314736	1008	4032
21.48428702354431	4	-0.41349265	0.08503206	-0.26278055	-0.63476443	21.0	0.0	-0.019690124	-0.019690124	-0.019690124	-0.019690124	-0.6931473	1.1920929e-07	-5.9315212e-08	1.6919274e-12	0.6931473	1008	5040
23.234715938568115	5	-0.41214493	0.093914725	-0.26199228	-0.60882276	21.0	0.0	-0.01962595	-0.01962595	-0.019625988	-0.019625988	-0.6931473	1.1920929e-07	4.373491e-06	0.0	0.6931476	1008	6048
25.225764989852905	6	-0.40313426	0.07917139	-0.22870608	-0.57738316	21.0	0.0	-0.01919687	-0.01919687	-0.01919687	-0.01919687	-0.6931473	1.1920929e-07	4.0148734e-07	0.0	0.69314736	1008	7056
27.027533054351807	7	-0.41000524	0.10299313	-0.15999684	-0.73949516	21.0	0.0	-0.01952406	-0.01952406	-0.01952406	-0.01952406	-0.6931473	1.1920929e-07	0.0	0.0	0.6931473	1008	8064
28.722148895263672	8	-0.4208151	0.10737883	-0.21837917	-0.69705164	21.0	0.0	-0.020038815	-0.020038815	-0.020038815	-0.020038815	-0.6931473	1.1920929e-07	0.0	0.0	0.6931473	1008	9072
30.412089824676514	9	-0.44928768	0.096041515	-0.25371876	-0.6904859	21.0	0.0	-0.021394653	-0.021394653	-0.021394653	-0.021394653	-0.6931473	1.1920929e-07	0.0	0.0	0.6931473	1008	10080
32.06695604324341	10	-0.45780587	0.10245747	-0.174797	-0.67441636	21.0	0.0	-0.02180028	-0.02180028	-0.02180028	-0.02180028	-0.6931473	1.1920929e-07	0.0	0.0	0.6931473	1008	11088
33.69481182098389	11	-0.45313177	0.10078745	-0.27928895	-0.7058652	21.0	0.0	-0.021577703	-0.021577703	-0.021577703	-0.021577703	-0.6931473	1.1920929e-07	0.0	0.0	0.6931473	1008	12096
35.323866844177246	12	0.122384526	4.257434	29.3015	-0.72468567	21.0	0.0	0.005827834	0.005827834	0.005827834	0.005827834	-0.6931473	1.1920929e-07	0.0	0.0	0.6931473	1008	13104
36.95068597793579	13	0.32593635	3.9649777	19.38319	-0.6937679	21.0	0.0	0.015520782	0.015520782	0.015520782	0.015520782	-0.6931473	1.1920929e-07	0.0	0.0	0.6931473	1008	14112
38.59144997596741	14	1.7684402	6.7785435	29.195984	-0.78015804	21.0	0.0	0.08421144	0.08421144	0.08421144	0.08421144	-0.6931473	1.1920929e-07	0.0	0.0	0.6931473	1008	15120
40.23701500892639	15	1.5353718	6.4004273	29.342716	-0.7577267	21.0	0.0	0.07311295	0.07311295	0.07311295	0.07311295	-0.6931473	1.1920929e-07	0.0	0.0	0.6931473	1008	16128
41.89966702461243	16	2.5709097	11.529606	69.158424	-0.939289	21.0	0.0	0.12242427	0.12242427	0.12242427	0.12242427	-0.6931473	1.1920929e-07	0.0	0.0	0.6931473	1008	17136
43.58540391921997	17	6.2911377	13.641888	49.169888	-0.7898973	21.0	0.0	0.29957798	0.29957798	0.29957798	0.29957798	-0.6931473	1.1920929e-07	0.0	0.0	0.6931473	1008	18144
45.2892701625824	18	10.412015	17.37773	59.264034	-0.8882646	21.0	0.0	0.49581024	0.49581024	0.49581024	0.49581024	-0.6931473	1.1920929e-07	0.0	0.0	0.6931473	1008	19152
46.938883781433105	19	15.594052	22.765268	69.289474	-0.88790596	21.0	0.0	0.7425739	0.7425739	0.7425739	0.7425739	-0.6931473	1.1920929e-07	0.0	0.0	0.6931473	1008	20160
48.60100698471069	20	13.296641	21.881392	69.165634	-0.79774636	21.0	0.0	0.63317347	0.63317347	0.63317347	0.63317347	-0.6931473	1.1920929e-07	-5.1561074e-08	0.0	0.6931473	1008	21168
