Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
22.81468415260315	0	23.834124	10.977615	67.0	8.0	23.834123222748815	10.977614946720688	5029	5029
42.444916009902954	1	22.894978	3.9161208	44.0	15.0	22.894977168949772	3.91612080615863	5014	10043
61.71617007255554	2	76.28788	15.160521	117.0	52.0	76.28787878787878	15.160520051361427	5035	15078
80.98380517959595	3	61.512196	5.5375524	75.0	51.0	61.51219512195122	5.5375522954950105	5044	20122
100.49534010887146	4	100.90196	27.450672	195.0	65.0	100.90196078431373	27.450672267178277	5146	25268
119.58682012557983	5	75.77273	18.91592	153.0	56.0	75.77272727272727	18.91591878474515	5001	30269
139.004821062088	6	67.5946	16.525097	129.0	36.0	67.5945945945946	16.525098780355634	5002	35271
158.26235604286194	7	70.47222	13.862391	111.0	48.0	70.47222222222223	13.8623913904394	5074	40345
177.7134132385254	8	91.23637	18.782936	132.0	66.0	91.23636363636363	18.782935811154506	5018	45363
196.98437309265137	9	90.14286	17.597107	139.0	61.0	90.14285714285714	17.597106673124028	5048	50411
216.3452479839325	10	142.88571	31.798265	211.0	99.0	142.88571428571427	31.79826718420938	5001	55412
235.64235424995422	11	192.76923	16.469805	216.0	136.0	192.76923076923077	16.469803820016267	5012	60424
255.07395315170288	12	255.9	14.212318	284.0	220.0	255.9	14.212318600425476	5118	65542
275.34578704833984	13	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	71542
295.72134494781494	14	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	77542
315.91077518463135	15	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	83542
336.46672010421753	16	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	89542
356.76204013824463	17	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	95542
377.23703503608704	18	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	101542
397.5552010536194	19	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	107542
417.971479177475	20	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	113542
438.1180589199066	21	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	119542
458.4862880706787	22	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	125542
478.66919016838074	23	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	131542
499.0276231765747	24	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	137542
519.272262096405	25	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	143542
539.687203168869	26	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	149542
559.8715510368347	27	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	155542
580.1035661697388	28	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	161542
600.2860941886902	29	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	167542
620.6822671890259	30	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	173542
640.9313499927521	31	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	179542
661.1717281341553	32	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	185542
681.5899603366852	33	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	191542
702.2078020572662	34	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	197542
721.3934531211853	35	836.8333	364.85178	1000.0	21.0	836.8333333333334	364.85175832871573	5021	202563
741.6533870697021	36	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	208563
763.2137982845306	37	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	214563
798.7843761444092	38	836.6667	365.22443	1000.0	20.0	836.6666666666666	365.2244363249656	5020	219583
833.6257379055023	39	715.8571	449.26938	1000.0	5.0	715.8571428571429	449.2693842137885	5011	224594
864.5748012065887	40	558.44446	493.67422	1000.0	6.0	558.4444444444445	493.6742315673163	5026	229620
903.4471211433411	41	834.3333	370.44193	1000.0	6.0	834.3333333333334	370.44192827246513	5006	234626
930.226841211319	42	507.4	492.62344	1000.0	6.0	507.4	492.62342615835877	5074	239700
971.0693361759186	43	837.1667	364.10638	1000.0	23.0	837.1666666666666	364.10640233621575	5023	244723
997.6749272346497	44	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	250723
1042.2899510860443	45	837.8333	362.61572	1000.0	27.0	837.8333333333334	362.6156903512159	5027	255750
1066.4797229766846	46	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	261750
1111.69912815094	47	721.8571	439.78253	1000.0	26.0	721.8571428571429	439.782552948103	5053	266803
1134.244213104248	48	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	272803
1183.797265291214	49	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	278803
1206.0881049633026	50	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	284803
1253.427757024765	51	838.1667	361.87033	1000.0	29.0	838.1666666666666	361.8703343587159	5029	289832
1276.1970810890198	52	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	295832
1325.4326121807098	53	635.625	470.40643	1000.0	27.0	635.625	470.4064565617696	5085	300917
1346.757639169693	54	568.3333	482.61972	1000.0	27.0	568.3333333333334	482.61970305591313	5115	306032
1394.94025015831	55	270.35	421.2913	1000.0	7.0	270.35	421.29126207411423	5407	311439
1416.0390031337738	56	61.121952	183.07085	1000.0	7.0	61.1219512195122	183.07085062186238	5012	316451
1465.9750382900238	57	14.834319	8.855634	31.0	7.0	14.834319526627219	8.855634032792615	5014	321465
1486.9963281154633	58	29.785715	44.79758	532.0	7.0	29.785714285714285	44.7975795021528	5004	326469
1535.053286075592	59	722.8571	438.20132	1000.0	30.0	722.8571428571429	438.20133290904687	5060	331529
1557.9856600761414	60	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	337529
1608.8330590724945	61	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	343529
1631.4389951229095	62	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	349529
1680.0119161605835	63	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	355529
1702.436900138855	64	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	361529
1752.931349992752	65	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	367529
1775.4179089069366	66	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	373529
1823.7367861270905	67	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	379529
1846.4131910800934	68	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	385529
1896.7655022144318	69	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	391529
1919.264505147934	70	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	397529
