Baseline Loss	Loss	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.6429874	-8.290495	16.687628984451294	0	-2.6272564	3.6724136	5.4480267	-18.95911	10.862106406080347	2.930517757200664	10004	10004
5.4331207	-14.996568	25.381438970565796	1	-0.45352396	2.4140677	12.879053	-4.612322	9.306976744186047	2.7089340003152196	10005	20009
1.6308037	-4.7344003	33.835586071014404	2	17.091059	23.183361	200.32303	-3.234431	36.064748201438846	16.80943064917867	10026	30035
1.335059	-2.3884695	41.43233799934387	3	6.215103	14.555596	181.80138	-14.109648	35.4645390070922	13.33796179284847	10001	40036
2.4250734	-19.813774	48.818629026412964	4	1.174252	5.997082	19.601292	-14.043804	36.63503649635037	10.190431974690023	10038	50074
2.0741806	-32.623966	56.271525859832764	5	-18.724628	2.3575938	3.5756826	-22.903149	19.932270916334662	2.991254587340505	10006	60080
2.5082307	-9.710881	64.2469711303711	6	-31.159164	0.7186596	-29.637703	-32.167473	12.628787878787879	0.4831290534394703	10002	70082
1.3220778	-12.899553	72.17122507095337	7	-35.43244	0.7583435	-33.844383	-36.620094	12.59823677581864	0.4902545623212071	10003	80085
0.7483552	-22.75578	80.14269399642944	8	-41.023766	0.83107364	-39.182022	-42.32517	12.604534005037783	0.4889505514781231	10008	90093
0.90301985	-32.53665	88.11640286445618	9	-48.632034	0.94064224	-46.446014	-50.342537	12.608312342569269	0.48812747970909937	10011	100104
0.92177355	-49.930557	96.04084610939026	10	-58.531425	1.023938	-55.376186	-60.73802	12.583647798742138	0.4929533910681564	10004	110108
0.57636815	-75.06057	103.9458360671997	11	-69.78569	1.0418308	-66.480965	-71.72752	12.628787878787879	0.4831290534394703	10002	120110
0.3143944	-65.92617	111.91361212730408	12	-81.78079	1.1135895	-78.72695	-83.654465	12.602015113350125	0.48948229451958836	10006	130116
0.38798913	-100.06042	119.82537913322449	13	-94.14328	1.0583234	-91.28669	-96.2224	12.595717884130982	0.49075257172783904	10001	140117
0.4666223	-180.9293	127.73490881919861	14	-107.01908	1.4129494	-103.67756	-109.925385	12.5937106918239	0.49113980314965944	10012	150129
0.29774973	-68.26674	135.68824005126953	15	-122.03302	2.1050358	-117.10543	-125.86788	12.602015113350125	0.4894822945195883	10006	160135
0.13452101	-137.64267	143.62430596351624	16	-137.26001	2.4736438	-130.68794	-141.70758	12.599496221662468	0.49000051211697	10004	170139
0.22490025	-7137.382	151.53819394111633	17	-155.96486	3.0191338	-148.38606	-161.67487	12.599496221662468	0.49000051211697	10004	180143
0.34158817	302.46075	159.48175311088562	18	-96.45141	3.6627734	-90.68971	-103.79985	12.627525252525253	0.4834638662489375	10001	190144
0.2111292	92.93719	167.401841878891	19	-90.09947	2.2179477	-86.62755	-93.160446	12.584905660377359	0.49273829649813566	10005	200149
0.08531772	-0.57871914	175.33342003822327	20	-88.83244	2.0478933	-85.94953	-91.448524	12.574120603015075	0.49447561740563273	10009	210158
0.078058966	3.3710568	183.2890501022339	21	-86.96992	1.8447217	-84.15809	-89.29826	12.610831234256928	0.4875617268747478	10013	220171
0.12673038	-1.0197461	191.17073106765747	22	-85.60086	1.8112082	-82.602554	-88.045425	12.649810366624527	0.477029196225792	10006	230177
0.12221047	-3.6071966	199.1179280281067	23	-84.147026	1.8104352	-81.16618	-87.02748	12.633838383838384	0.48175438452756136	10006	240183
0.06895007	-41.066498	207.01812195777893	24	-82.6593	1.7713424	-79.92109	-85.2498	12.602015113350125	0.48948229451958836	10006	250189
0.043263607	-448.6678	214.92690205574036	25	-78.90217	1.7084794	-76.242744	-81.123764	12.59823677581864	0.4902545623212071	10003	260192
0.089249775	-404.43518	222.8911099433899	26	-70.10224	1.683197	-67.47498	-72.56583	12.6095717884131	0.48784631102833526	10012	270204
0.15928517	-135.78519	230.80274200439453	27	-59.306255	1.4395671	-57.216335	-60.770798	12.615384615384615	0.4865042554105198	10004	280208
0.17092524	-26.750143	238.71226811408997	28	-52.342205	1.2928686	-50.414845	-53.657246	12.596977329974811	0.49050524713906646	10002	290210
0.12448162	-15.462951	246.6568410396576	29	-48.731117	1.1664062	-46.97345	-49.972736	12.602015113350125	0.48948229451958836	10006	300216
0.08697602	-10.662332	254.6217999458313	30	-46.164764	1.0727684	-44.599415	-47.35676	12.577889447236181	0.49389597488665793	10012	310228
0.09134933	-7.8020234	262.721312046051	31	-44.41014	0.9907858	-42.839203	-45.467514	12.616645649432535	0.48620344761062967	10005	320233
0.10956008	-5.36933	270.62165904045105	32	-43.061535	0.9367064	-41.585728	-44.094048	12.620428751576293	0.4852802445945803	10008	330241
0.09198423	-4.024075	278.52404618263245	33	-41.961086	0.91697437	-40.553066	-43.041286	12.589937106918239	0.49184480966985644	10009	340250
0.04748879	-3.479271	286.70366311073303	34	-41.194954	0.8677178	-39.778584	-42.149426	12.617906683480454	0.48589918089109807	10006	350256
0.034404397	-3.4719083	294.56199288368225	35	-40.56398	0.8324252	-39.200253	-41.505577	12.627525252525253	0.4834638662489375	10001	360257
0.05077223	-3.532692	302.44969391822815	36	-40.004612	0.8281764	-38.693825	-40.91795	12.62547288776797	0.4840005727632628	10012	370269
0.0562566	-3.5955954	310.3462450504303	37	-39.505848	0.8058257	-38.193283	-40.41167	12.62547288776797	0.4840005727632628	10012	380281
0.034294166	-3.234018	318.25672602653503	38	-38.99823	0.80265045	-37.72392	-39.95011	12.58867924528302	0.49207315660990314	10008	390289
0.011864687	-1.1297442	326.1338291168213	39	-37.844357	0.41863757	-37.384953	-39.524845	12.067551266586248	0.25097428746555306	10004	400293
0.05381278	0.1645362	333.97800493240356	40	-37.406643	0.16644874	-36.62778	-37.787266	12.0	0.0	10008	410301
0.059979517	0.097623795	341.83075499534607	41	-36.086643	0.43167832	-34.920166	-37.004246	12.0	0.0	10008	420309
0.035664387	0.03465032	349.7856729030609	42	-35.94424	0.43468103	-34.673695	-36.78345	12.0	0.0	10008	430317
0.027836856	0.021495735	357.6267158985138	43	-35.89321	0.442968	-34.638077	-36.778778	12.0	0.0	10008	440325
0.039040934	0.0016750384	365.5410408973694	44	-35.845818	0.44438225	-34.631737	-36.7603	12.0	0.0	10008	450333
0.04098703	-0.0052758534	373.4624629020691	45	-35.80542	0.46518257	-34.645237	-36.722404	12.0	0.0	10008	460341
0.02786564	0.009480642	381.3275718688965	46	-35.7796	0.46233353	-34.555023	-36.689785	12.0	0.0	10008	470349
0.019053124	0.0026597313	389.2421371936798	47	-35.8273	0.42879727	-34.552357	-36.662357	12.0	0.0	10008	480357
0.023924038	-0.017219823	397.1242690086365	48	-35.783695	0.45143682	-34.577023	-36.711933	12.0	0.0	10008	490365
0.028432094	-0.008265205	405.04031109809875	49	-35.783638	0.42497078	-34.631714	-36.653667	12.0	0.0	10008	500373
0.024316499	0.01878679	412.9320819377899	50	-35.759212	0.44775814	-34.52863	-36.683735	12.0	0.0	10008	510381
0.016329464	0.0066072415	420.79883003234863	51	-35.74544	0.44440192	-34.539986	-36.688473	12.0	0.0	10008	520389
0.016967198	-0.011653817	428.7110779285431	52	-35.768024	0.43855476	-34.50539	-36.59562	12.0	0.0	10008	530397
0.020553244	-0.0067429165	436.62672305107117	53	-35.750576	0.4529778	-34.52716	-36.647617	12.0	0.0	10008	540405
0.016169118	0.020040872	444.5051760673523	54	-35.739037	0.42848793	-34.59677	-36.69534	12.0	0.0	10008	550413
0.011979446	-0.012998705	452.4183270931244	55	-35.71867	0.43976372	-34.40804	-36.521545	12.0	0.0	10008	560421
0.013988794	-0.0021671155	460.28235387802124	56	-35.71334	0.44684348	-34.526535	-36.624012	12.0	0.0	10008	570429
0.015446161	0.0052560186	468.23957920074463	57	-35.69605	0.45316336	-34.441772	-36.53713	12.0	0.0	10008	580437
0.012298544	0.009636931	476.13437604904175	58	-35.676544	0.44389907	-34.51673	-36.562145	12.0	0.0	10008	590445
0.009526755	0.015837291	484.04474902153015	59	-35.666496	0.41931188	-34.457916	-36.530594	12.0	0.0	10008	600453
0.012581361	0.0030647647	491.9685060977936	60	-35.63588	0.4304622	-34.415607	-36.527878	12.0	0.0	10008	610461
0.012303993	0.00087600516	499.860799074173	61	-35.607723	0.45191154	-34.44692	-36.48043	12.0	0.0	10008	620469
0.009505077	0.0036306754	507.76550698280334	62	-35.610203	0.4424323	-34.380768	-36.52135	12.0	0.0	10008	630477
0.009692001	-0.0024642434	515.6411871910095	63	-35.602142	0.4406856	-34.465378	-36.515884	12.0	0.0	10008	640485
0.011077631	0.0024089862	523.5060930252075	64	-35.630154	0.44317374	-34.408524	-36.51116	12.0	0.0	10008	650493
0.0087072095	0.024356803	531.5724329948425	65	-35.59969	0.43613392	-34.414314	-36.49728	12.0	0.0	10008	660501
0.007171826	-0.025375431	539.5675799846649	66	-35.638916	0.4217267	-34.37082	-36.451786	12.0	0.0	10008	670509
0.007984578	0.014242701	547.4764289855957	67	-35.570515	0.4457565	-34.334652	-36.46602	12.0	0.0	10008	680517
0.008071717	-0.022717576	555.3880429267883	68	-35.564346	0.44380283	-34.451126	-36.405895	12.0	0.0	10008	690525
0.0069170683	-0.0085391095	563.2639710903168	69	-35.54934	0.45436636	-34.32122	-36.36487	12.0	0.0	10008	700533
