Loss	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
14.358037	2.40773606300354	0	18.017857	7.2813144	44.0	9.0	18.017857142857142	7.281314322655363	1009	1009
20.334303	2.9581291675567627	1	22.48889	12.630865	67.0	9.0	22.488888888888887	12.630865585228067	1012	2021
24.578056	3.407485246658325	2	27.486486	15.669943	78.0	12.0	27.486486486486488	15.669943033790833	1017	3038
24.933891	3.8597400188446045	3	31.8125	14.222424	67.0	12.0	31.8125	14.22242397589103	1018	4056
30.74064	4.301954030990601	4	38.76923	18.626507	76.0	12.0	38.76923076923077	18.626506531342105	1008	5064
41.98937	4.746991157531738	5	56.166668	26.698418	103.0	20.0	56.166666666666664	26.69841859653031	1011	6075
38.443607	5.219630002975464	6	56.526318	21.36492	102.0	18.0	56.526315789473685	21.36492063629102	1074	7149
37.57175	5.659917116165161	7	55.666668	23.411772	138.0	28.0	55.666666666666664	23.4117729168705	1002	8151
43.669968	6.101373195648193	8	71.64286	19.721659	115.0	49.0	71.64285714285714	19.721660111436368	1003	9154
42.177357	6.598027944564819	9	65.882355	27.217821	143.0	35.0	65.88235294117646	27.217819320829413	1120	10274
40.32049	7.0571019649505615	10	74.14286	18.596685	116.0	48.0	74.14285714285714	18.59668612129262	1038	11312
34.90191	7.518688917160034	11	61.235294	20.584202	133.0	41.0	61.23529411764706	20.584201285465358	1041	12353
45.562122	8.002848863601685	12	78.07143	32.203514	142.0	33.0	78.07142857142857	32.20351419535781	1093	13446
43.530293	8.448340892791748	13	77.53846	28.288664	144.0	50.0	77.53846153846153	28.28866417330552	1008	14454
43.127003	8.936078071594238	14	78.92857	32.325275	162.0	51.0	78.92857142857143	32.3252760141001	1105	15559
46.941868	9.397210121154785	15	87.75	28.61854	143.0	45.0	87.75	28.618540027984192	1053	16612
48.086926	9.879642009735107	16	91.5	31.773941	148.0	49.0	91.5	31.773941104832012	1098	17710
61.301765	10.328293085098267	17	112.44444	41.40615	200.0	63.0	112.44444444444444	41.406148526546986	1012	18722
52.632923	10.790771245956421	18	105.3	37.467453	177.0	58.0	105.3	37.467452542173184	1053	19775
60.777996	11.253518104553223	19	116.22222	45.706253	200.0	69.0	116.22222222222223	45.70625480604445	1046	20821
77.03431	11.760006189346313	20	164.85715	23.12345	200.0	131.0	164.85714285714286	23.123448651769493	1154	21975
64.96545	12.258916139602661	21	125.333336	44.33208	186.0	37.0	125.33333333333333	44.33208018279013	1128	23103
