Baseline Loss	Loss	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.6429886	0.015279745	10.95459508895874	0	-2.6272511	3.67242	5.4480247	-18.959112	10.862106406080347	2.930517757200664	10004	10004
3.1060152	-0.02265137	16.487881898880005	1	7.2146306	6.520515	36.50521	-18.041822	24.127710843373492	9.854389435439625	10013	20017
1.5265474	-0.021347148	21.69191288948059	2	44.06379	48.54829	263.85028	-40.062744	86.54310344827586	46.88658219969343	10039	30056
1.081372	-0.017220601	27.129711866378784	3	153.98221	123.37669	535.07935	-4.964142	193.07692307692307	86.37615548683786	10040	40096
1.197919	-0.027727839	32.59897994995117	4	246.1792	176.89398	841.97296	25.397036	266.1578947368421	175.72863744028888	10114	50210
1.2904762	-0.027348189	38.02462196350098	5	312.30966	150.02098	984.1521	31.506777	248.4878048780488	146.09938514273043	10188	60398
1.2364243	-0.016929671	43.39387273788452	6	301.86673	124.61182	597.54913	32.93103	232.4318181818182	103.44506616980837	10227	70625
1.0886599	0.010451991	48.71366500854492	7	280.01178	143.19807	722.7157	0.38743627	219.82608695652175	123.69111323528358	10112	80737
0.96018094	0.0037358517	53.966322898864746	8	231.21646	87.416374	422.20026	14.79678	200.12	66.64702243911576	10006	90743
0.9003079	-0.0034153182	59.25662589073181	9	261.81375	136.42508	659.48474	1.7632923	204.71428571428572	111.64118909273948	10031	100774
0.92016995	-0.018650636	64.50670194625854	10	276.43945	96.205765	483.41766	42.70015	204.46938775510205	77.83187061415539	10019	110793
0.9178439	0.048637804	69.79752087593079	11	288.79865	124.59315	753.9113	8.417202	212.95744680851064	113.75691841421441	10009	120802
0.89402056	-0.019080192	75.0576069355011	12	279.02673	84.59966	494.63733	28.05578	196.50980392156862	70.54114987333102	10022	130824
0.8629141	-0.007047882	80.40009379386902	13	267.10602	92.358	617.3225	33.80548	177.78947368421052	64.11632434171045	10134	140958
0.84444654	-0.009756881	85.73695993423462	14	279.6665	70.77652	426.89264	47.514187	183.07272727272726	46.902162983832454	10069	151027
0.86384267	-0.011162271	91.0898129940033	15	272.08765	55.512493	386.3335	32.99878	168.53333333333333	35.87685728835358	10112	161139
0.69257474	0.004979377	96.44175481796265	16	274.57697	91.45921	611.33777	26.1818	185.2037037037037	72.44701247057885	10001	171140
0.6775963	-0.032270525	101.88128685951233	17	276.56335	66.81677	457.81854	20.63214	170.98305084745763	36.25357563916328	10088	181228
0.5291312	-0.016069472	107.33355283737183	18	256.15988	66.83827	348.01962	21.166517	160.79365079365078	29.99638006210809	10130	191358
0.5630275	0.040522028	112.83813881874084	19	269.73413	45.35617	389.99222	64.4048	160.22222222222223	30.247888261299792	10094	201452
0.60890913	0.0095724175	118.32100296020508	20	263.0534	37.90646	377.09866	47.730633	153.86153846153846	26.043086738401524	10001	211453
0.79886836	0.006150505	123.85788202285767	21	250.18102	19.078037	313.1098	171.15141	141.92957746478874	16.40965358584329	10077	221530
0.67588794	0.023633577	129.39810609817505	22	249.90771	26.84602	356.94315	160.53163	147.7058823529412	30.53063014683172	10044	231574
0.49807125	-0.003467877	134.93924498558044	23	242.59175	35.65551	297.7366	81.12285	149.70149253731344	28.550042436841785	10030	241604
0.430476	0.034889385	140.51213383674622	24	253.00554	43.01352	335.99487	59.181866	157.25	28.27598362568489	10064	251668
0.4626684	0.03296739	146.06686782836914	25	256.04364	34.157845	338.68268	60.56596	156.515625	24.67538765367983	10017	261685
0.3956899	-0.021837939	151.69679880142212	26	257.8394	35.64116	356.1162	104.35922	163.4516129032258	29.010386026362067	10134	271819
0.36887717	-0.010424386	157.32549405097961	27	248.71317	45.13126	309.044	43.331554	158.15625	29.96363355698871	10122	281941
