Iteration	Time	TimestepsThisBatch	PoolSize	MaxEpReturn	LastEpReturn	Episodes	TimestepsSoFar
60	819.1634678840637	1000	62000	-15.019094896569952	-3003.6052025865047	230	62000
61	832.5331740379333	1000	63000	-15.019094896569952	-3005.329595184944	231	63000
62	845.9126389026642	1000	64000	-15.019094896569952	-3004.074921244297	232	64000
63	859.302405834198	1000	65000	-15.019094896569952	-3001.6643843845773	233	65000
64	872.6978061199188	1000	66000	-15.019094896569952	-3005.1596516330987	234	66000
65	886.088937997818	1000	67000	-15.019094896569952	-3004.6237253391387	235	67000
66	899.4806499481201	1000	68000	-15.019094896569952	-3003.655793425026	236	68000
67	912.8833899497986	1000	69000	-15.019094896569952	-3004.0100525550038	237	69000
68	926.2693018913269	1000	70000	-15.019094896569952	-3003.5796298490927	238	70000
69	939.6548810005188	1000	71000	-15.019094896569952	-3004.206670155138	239	71000
70	953.0843539237976	1000	72000	-15.019094896569952	-3005.258784326531	240	72000
71	966.4957020282745	1000	73000	-15.019094896569952	-3003.887276118804	241	73000
72	979.9063427448273	1000	74000	-15.019094896569952	-2998.687518049199	242	74000
73	993.305773973465	1000	75000	-15.019094896569952	-3004.0582981390858	243	75000
74	1006.6856708526611	1000	76000	-15.019094896569952	-3002.862693687243	244	76000
75	1020.0708537101746	1000	77000	-15.019094896569952	-3002.703232008324	245	77000
76	1033.499310016632	1000	78000	-15.019094896569952	-3004.763752790789	246	78000
77	1046.9044790267944	1000	79000	-15.019094896569952	-3005.613821767705	247	79000
78	1060.3439180850983	1000	80000	-15.019094896569952	-3002.6084563739223	248	80000
79	1073.7568140029907	1000	81000	-15.019094896569952	-3003.8264351486937	249	81000
80	1087.1415150165558	1000	82000	-15.019094896569952	-3002.0594758395264	250	82000
81	1100.5428149700165	1000	83000	-15.019094896569952	-3005.151484332227	251	83000
82	1113.9451129436493	1000	84000	-15.019094896569952	-3003.7105615091887	252	84000
83	1127.3330941200256	1000	85000	-15.019094896569952	-3001.6078018440853	253	85000
84	1140.7197449207306	1000	86000	-15.019094896569952	-3003.1045397699886	254	86000
85	1154.116487979889	1000	87000	-15.019094896569952	-3002.260829183414	255	87000
86	1167.5213360786438	1000	88000	-15.019094896569952	-3004.805204801985	256	88000
87	1180.9121379852295	1000	89000	-15.019094896569952	-3003.306210400937	257	89000
88	1194.3036270141602	1000	90000	-15.019094896569952	-3005.1755174460295	258	90000
89	1207.6954391002655	1000	91000	-15.019094896569952	-3003.770148855734	259	91000
90	1221.0928139686584	1000	92000	-15.019094896569952	-3002.377676465496	260	92000
91	1234.5058870315552	1000	93000	-15.019094896569952	-3004.9883017525262	261	93000
92	1247.9359338283539	1000	94000	-15.019094896569952	-3002.4911716401375	262	94000
93	1261.4203729629517	1000	95000	-15.019094896569952	-3002.9865872549635	263	95000
94	1274.8584880828857	1000	96000	-15.019094896569952	-3004.7468207915563	264	96000
95	1288.2401630878448	1000	97000	-15.019094896569952	-3005.474462403398	265	97000
96	1301.6320629119873	1000	98000	-15.019094896569952	-3004.3677305511646	266	98000
97	1315.027284860611	1000	99000	-15.019094896569952	-3002.344293563782	267	99000
98	1328.4286499023438	1000	100000	-15.019094896569952	-3006.017385560798	268	100000
99	1341.832454919815	1000	101000	-15.019094896569952	-3002.700141755343	269	101000
100	1355.2263300418854	1000	102000	-15.019094896569952	-3003.8386706166857	270	102000
101	1368.6190259456635	1000	103000	-15.019094896569952	-3005.0449004126053	271	103000
102	1382.0061960220337	1000	104000	-15.019094896569952	-3003.73959044324	272	104000
103	1395.4006860256195	1000	105000	-15.019094896569952	-3002.5657854392307	273	105000
104	1408.7906198501587	1000	106000	-15.019094896569952	-3002.8138012708278	274	106000
105	1422.1976780891418	1000	107000	-15.019094896569952	-3003.640987863694	275	107000
106	1435.5840990543365	1000	108000	-15.019094896569952	-3005.4147792481353	276	108000
107	1449.0207688808441	1000	109000	-15.019094896569952	-3004.706046482057	277	109000
108	1462.4209609031677	1000	110000	-15.019094896569952	-3011.094034140137	278	110000
109	1475.8122658729553	1000	111000	-15.019094896569952	-3003.45809389984	279	111000
110	1489.1940438747406	1000	112000	-15.019094896569952	-3003.351106979549	280	112000
111	1502.5842180252075	1000	113000	-15.019094896569952	-3002.8163061460186	281	113000
112	1515.9881010055542	1000	114000	-15.019094896569952	-3003.7448541813155	282	114000
113	1529.3786511421204	1000	115000	-15.019094896569952	-3002.970396859422	283	115000
114	1542.7851707935333	1000	116000	-15.019094896569952	-3004.6005137175894	284	116000
115	1556.184646844864	1000	117000	-15.019094896569952	-3005.99597546035	285	117000
116	1569.5987598896027	1000	118000	-15.019094896569952	-3004.881304004937	286	118000
117	1582.9948887825012	1000	119000	-15.019094896569952	-3006.44554882802	287	119000
118	1596.397294998169	1000	120000	-15.019094896569952	-3004.3800508582126	288	120000
119	1609.8687081336975	1000	121000	-15.019094896569952	-3005.714370380309	289	121000
120	1623.2766540050507	1000	122000	-15.019094896569952	-3003.8830360620236	290	122000
121	1636.6740210056305	1000	123000	-15.019094896569952	-3006.1443722646413	291	123000
122	1650.070904970169	1000	124000	-15.019094896569952	-3003.9859423872545	292	124000
123	1663.4706480503082	1000	125000	-15.019094896569952	-3004.2377083535403	293	125000
124	1676.85484790802	1000	126000	-15.019094896569952	-3005.002031767773	294	126000
125	1690.2485399246216	1000	127000	-15.019094896569952	-3003.617642230518	295	127000
126	1703.6494619846344	1000	128000	-15.019094896569952	-3004.3939989378323	296	128000
127	1717.037705898285	1000	129000	-15.019094896569952	-3003.5523091158907	297	129000
128	1730.4358267784119	1000	130000	-15.019094896569952	-3003.945916704492	298	130000
129	1743.8278441429138	1000	131000	-15.019094896569952	-3003.361593348665	299	131000
130	1757.2063868045807	1000	132000	-15.019094896569952	-3003.503915458967	300	132000
131	1770.6067938804626	1000	133000	-15.019094896569952	-3003.6994991178376	301	133000
132	1784.0043659210205	1000	134000	-15.019094896569952	-3003.8072911213408	302	134000
133	1797.3954391479492	1000	135000	-15.019094896569952	-3006.855055648954	303	135000
134	1810.7935547828674	1000	136000	-15.019094896569952	-3004.251834106362	304	136000
135	1824.174467086792	1000	137000	-15.019094896569952	-3003.543517782494	305	137000
136	1837.581212759018	1000	138000	-15.019094896569952	-3004.1211454305935	306	138000
137	1850.9840488433838	1000	139000	-15.019094896569952	-3007.024477567331	307	139000
138	1864.380935907364	1000	140000	-15.019094896569952	-3003.935309626506	308	140000
139	1877.7759301662445	1000	141000	-15.019094896569952	-3005.527379132512	309	141000
140	1891.1877110004425	1000	142000	-15.019094896569952	-3002.4199967099466	310	142000
141	1904.6578648090363	1000	143000	-15.019094896569952	-3004.5700371187095	311	143000
142	1918.1356239318848	1000	144000	-15.019094896569952	-3001.9559927198184	312	144000
143	1931.5338099002838	1000	145000	-15.019094896569952	-3004.9442825164356	313	145000
144	1944.9573748111725	1000	146000	-15.019094896569952	-3004.8518225410467	314	146000
145	1958.3525738716125	1000	147000	-15.019094896569952	-3004.209703947429	315	147000
146	1971.748016834259	1000	148000	-15.019094896569952	-3003.366889951045	316	148000
147	1985.172465801239	1000	149000	-15.019094896569952	-3003.3042643919416	317	149000
148	1998.8068940639496	1000	150000	-15.019094896569952	-3003.5985967159163	318	150000
149	2012.2191319465637	1000	151000	-15.019094896569952	-3003.5675873482674	319	151000
150	2025.6187438964844	1000	152000	-15.019094896569952	-3002.255290971883	320	152000
151	2039.1000990867615	1000	153000	-15.019094896569952	-3003.315674202705	321	153000
152	2052.5319249629974	1000	154000	-15.019094896569952	-3002.919015613019	322	154000
153	2065.96510887146	1000	155000	-15.019094896569952	-3002.4837829070234	323	155000
154	2079.410714149475	1000	156000	-15.019094896569952	-3003.7811527447734	324	156000
155	2092.946662902832	1000	157000	-15.019094896569952	-3005.4919514751036	325	157000
156	2106.365191936493	1000	158000	-15.019094896569952	-3002.2563058811015	326	158000
157	2119.7795770168304	1000	159000	-15.019094896569952	-3003.913966221088	327	159000
158	2133.1725749969482	1000	160000	-15.019094896569952	-3003.959555109383	328	160000
159	2146.601793050766	1000	161000	-15.019094896569952	-3003.1414841864885	329	161000
160	2160.0099461078644	1000	162000	-15.019094896569952	-3005.5078851719863	330	162000
161	2173.4440639019012	1000	163000	-15.019094896569952	-3003.949121526086	331	163000
162	2186.8630788326263	1000	164000	-15.019094896569952	-3001.514648609085	332	164000
163	2200.271054983139	1000	165000	-15.019094896569952	-3003.4483806233106	333	165000
164	2213.664556980133	1000	166000	-15.019094896569952	-3004.2073192809275	334	166000
165	2227.0679819583893	1000	167000	-15.019094896569952	-3003.7356006318023	335	167000
166	2240.483365058899	1000	168000	-15.019094896569952	-3002.463752485329	336	168000
167	2253.881579875946	1000	169000	-15.019094896569952	-3007.4570381000353	337	169000
168	2267.325532913208	1000	170000	-15.019094896569952	-3004.461174240737	338	170000
169	2280.7227120399475	1000	171000	-15.019094896569952	-3004.607983159774	339	171000
170	2294.141710996628	1000	172000	-15.019094896569952	-3001.8844208617666	340	172000
171	2307.572973012924	1000	173000	-15.019094896569952	-3004.6438348281054	341	173000
172	2320.987382888794	1000	174000	-15.019094896569952	-3003.67995116853	342	174000
173	2334.3873178958893	1000	175000	-15.019094896569952	-3005.8789863624465	343	175000
174	2347.7954499721527	1000	176000	-15.019094896569952	-3002.918443473057	344	176000
175	2361.1993148326874	1000	177000	-15.019094896569952	-3002.675232308322	345	177000
176	2374.596228122711	1000	178000	-15.019094896569952	-3004.2139673933134	346	178000
177	2387.9971199035645	1000	179000	-15.019094896569952	-3002.001126910528	347	179000
178	2401.429286956787	1000	180000	-15.019094896569952	-3004.935458926471	348	180000
179	2414.9977090358734	1000	181000	-15.019094896569952	-3002.5922271763193	349	181000
180	2428.6559689044952	1000	182000	-15.019094896569952	-3004.4130830158124	350	182000
181	2442.493571996689	1000	183000	-15.019094896569952	-3003.7509947972308	351	183000
182	2456.1378948688507	1000	184000	-15.019094896569952	-3004.6455109134654	352	184000
183	2469.816246032715	1000	185000	-15.019094896569952	-3004.463214487764	353	185000
184	2483.5039217472076	1000	186000	-15.019094896569952	-3003.2301838789704	354	186000
185	2497.136218070984	1000	187000	-15.019094896569952	-3002.295760592388	355	187000
186	2510.834857940674	1000	188000	-15.019094896569952	-3005.1983923352423	356	188000
187	2524.6341500282288	1000	189000	-15.019094896569952	-3003.1229431348297	357	189000
188	2538.6309030056	1000	190000	-15.019094896569952	-3002.6073871825233	358	190000
189	2552.425108909607	1000	191000	-15.019094896569952	-3003.5561077529646	359	191000
190	2566.0536139011383	1000	192000	-15.019094896569952	-3002.5622908129876	360	192000
191	2579.652305841446	1000	193000	-15.019094896569952	-3003.81292148599	361	193000
192	2593.208426952362	1000	194000	-15.019094896569952	-3005.3358296073184	362	194000
193	2606.7672398090363	1000	195000	-15.019094896569952	-3006.5784552848336	363	195000
194	2620.2934651374817	1000	196000	-15.019094896569952	-3006.450135876982	364	196000
195	2633.7971827983856	1000	197000	-15.019094896569952	-3002.030809417072	365	197000
196	2647.4601237773895	1000	198000	-15.019094896569952	-3005.4605808518486	366	198000
197	2660.959573984146	1000	199000	-15.019094896569952	-3003.58501481902	367	199000
198	2674.660544872284	1000	200000	-15.019094896569952	-3002.076270904074	368	200000
199	2688.3335428237915	1000	201000	-15.019094896569952	-3003.5746243104527	369	201000
200	2701.9233798980713	1000	202000	-15.019094896569952	-3003.17570692299	370	202000
201	2715.5385739803314	1000	203000	-15.019094896569952	-3004.6969042943447	371	203000
202	2728.975685119629	1000	204000	-15.019094896569952	-3004.5518333281957	372	204000
203	2742.551257133484	1000	205000	-15.019094896569952	-3002.81033208347	373	205000
204	2756.250757932663	1000	206000	-15.019094896569952	-3004.3725625963116	374	206000
205	2769.797637939453	1000	207000	-15.019094896569952	-3003.472657296872	375	207000
206	2783.2766630649567	1000	208000	-15.019094896569952	-3003.343489348914	376	208000
207	2796.734694004059	1000	209000	-15.019094896569952	-3003.150378676353	377	209000
208	2810.1952817440033	1000	210000	-15.019094896569952	-3003.512766671842	378	210000
209	2823.652063846588	1000	211000	-15.019094896569952	-3004.7526648169073	379	211000
210	2837.108016014099	1000	212000	-15.019094896569952	-3006.491142309832	380	212000
211	2850.635572910309	1000	213000	-15.019094896569952	-3002.912629018374	381	213000
212	2864.09379696846	1000	214000	-15.019094896569952	-3003.832034701194	382	214000
213	2877.5250737667084	1000	215000	-15.019094896569952	-3004.5719816674036	383	215000
214	2890.9633049964905	1000	216000	-15.019094896569952	-3007.190277586347	384	216000
215	2904.4240050315857	1000	217000	-15.019094896569952	-3003.8652809809096	385	217000
216	2917.843505859375	1000	218000	-15.019094896569952	-3001.8130066339545	386	218000
217	2931.2589750289917	1000	219000	-15.019094896569952	-3002.877323103115	387	219000
218	2944.6836709976196	1000	220000	-15.019094896569952	-3006.0755207613474	388	220000
219	2958.1157670021057	1000	221000	-15.019094896569952	-3000.6045778279786	389	221000
220	2971.541923046112	1000	222000	-15.019094896569952	-3003.6136264349457	390	222000
221	2984.9570500850677	1000	223000	-15.019094896569952	-3001.7917993425676	391	223000
222	2998.3655259609222	1000	224000	-15.019094896569952	-3004.7406033177954	392	224000
223	3011.775580883026	1000	225000	-15.019094896569952	-3002.7027783333942	393	225000
224	3025.197499036789	1000	226000	-15.019094896569952	-3002.755295682867	394	226000
225	3038.609436750412	1000	227000	-15.019094896569952	-3002.806414816617	395	227000
226	3052.0210778713226	1000	228000	-15.019094896569952	-3003.431353770755	396	228000
227	3065.4401178359985	1000	229000	-15.019094896569952	-3004.2789488873605	397	229000
228	3078.8600540161133	1000	230000	-15.019094896569952	-3003.224214526717	398	230000
229	3092.272176027298	1000	231000	-15.019094896569952	-3002.4692792416367	399	231000
230	3105.7813041210175	1000	232000	-15.019094896569952	-3003.4812198045934	400	232000
231	3119.260101079941	1000	233000	-15.019094896569952	-3006.4188556132412	401	233000
232	3132.838499069214	1000	234000	-15.019094896569952	-3004.9092913958693	402	234000
233	3146.3156967163086	1000	235000	-15.019094896569952	-3004.767132459813	403	235000
234	3159.7608318328857	1000	236000	-15.019094896569952	-3002.6600520409575	404	236000
235	3173.213979959488	1000	237000	-15.019094896569952	-3007.0383545118575	405	237000
236	3186.676259994507	1000	238000	-15.019094896569952	-3005.074798316044	406	238000
237	3200.136738061905	1000	239000	-15.019094896569952	-3005.8668449660668	407	239000
238	3213.6478400230408	1000	240000	-15.019094896569952	-3002.7837107446485	408	240000
239	3227.1453759670258	1000	241000	-15.019094896569952	-3001.905356148377	409	241000
240	3240.6942200660706	1000	242000	-15.019094896569952	-3002.342768073747	410	242000
241	3254.3410799503326	1000	243000	-15.019094896569952	-3003.1763468931335	411	243000
242	3268.0241599082947	1000	244000	-15.019094896569952	-3004.2747862371925	412	244000
243	3281.684220790863	1000	245000	-15.019094896569952	-3004.4706303192324	413	245000
244	3295.18812584877	1000	246000	-15.019094896569952	-3004.3157679818773	414	246000
245	3308.798600912094	1000	247000	-15.019094896569952	-3002.2009481555856	415	247000
246	3322.285323858261	1000	248000	-15.019094896569952	-3003.3310062134083	416	248000
247	3335.761416912079	1000	249000	-15.019094896569952	-3002.563592952753	417	249000
248	3349.277289867401	1000	250000	-15.019094896569952	-3005.632713430272	418	250000
249	3362.7314789295197	1000	251000	-15.019094896569952	-3005.4841690778494	419	251000
250	3376.247395992279	1000	252000	-15.019094896569952	-3005.139496332258	420	252000
251	3389.8345987796783	1000	253000	-15.019094896569952	-3005.780043887054	421	253000
252	3403.362096786499	1000	254000	-15.019094896569952	-3004.6089886920304	422	254000
253	3417.0511150360107	1000	255000	-15.019094896569952	-3003.4742204530953	423	255000
254	3430.585602045059	1000	256000	-15.019094896569952	-3006.5267701958896	424	256000
255	3444.110181093216	1000	257000	-15.019094896569952	-3003.3810484485816	425	257000
256	3457.7256379127502	1000	258000	-15.019094896569952	-3005.0620314456964	426	258000
257	3471.232540845871	1000	259000	-15.019094896569952	-3005.2755066985233	427	259000
258	3484.7407081127167	1000	260000	-15.019094896569952	-3004.7541968508804	428	260000
259	3498.1973929405212	1000	261000	-15.019094896569952	-3004.0204828276833	429	261000
260	3511.6944098472595	1000	262000	-15.019094896569952	-3002.8772640983207	430	262000
261	3525.3473551273346	1000	263000	-15.019094896569952	-3005.6950199281027	431	263000
262	3538.9169640541077	1000	264000	-15.019094896569952	-3004.658393473758	432	264000
263	3552.496989965439	1000	265000	-15.019094896569952	-3005.066319139939	433	265000
264	3566.086226940155	1000	266000	-15.019094896569952	-3002.214941855662	434	266000
265	3579.819100856781	1000	267000	-15.019094896569952	-3001.9154944546144	435	267000
266	3593.483125925064	1000	268000	-15.019094896569952	-3004.1089725675606	436	268000
267	3607.1130061149597	1000	269000	-15.019094896569952	-3004.582425294012	437	269000
268	3620.604840993881	1000	270000	-15.019094896569952	-3003.5925619792106	438	270000
269	3634.0362627506256	1000	271000	-15.019094896569952	-3006.1017191577976	439	271000
270	3647.4923470020294	1000	272000	-15.019094896569952	-3003.840154660037	440	272000
271	3660.9117019176483	1000	273000	-15.019094896569952	-3002.231526795059	441	273000
272	3674.329211950302	1000	274000	-15.019094896569952	-3003.5220038444204	442	274000
273	3687.7622089385986	1000	275000	-15.019094896569952	-3005.0493352983203	443	275000
274	3701.237895965576	1000	276000	-15.019094896569952	-3002.646710374299	444	276000
275	3714.7427818775177	1000	277000	-15.019094896569952	-3003.1561113425555	445	277000
276	3728.1685860157013	1000	278000	-15.019094896569952	-3002.615737868171	446	278000
277	3741.5876438617706	1000	279000	-15.019094896569952	-3004.1733921018827	447	279000
278	3755.02619099617	1000	280000	-15.019094896569952	-3005.0689858341	448	280000
279	3768.4614231586456	1000	281000	-15.019094896569952	-3004.5324270807846	449	281000
280	3781.8911459445953	1000	282000	-15.019094896569952	-3005.021211718956	450	282000
281	3795.3243958950043	1000	283000	-15.019094896569952	-3004.4550620681352	451	283000
282	3808.753756761551	1000	284000	-15.019094896569952	-3005.8245963367217	452	284000
283	3822.169944047928	1000	285000	-15.019094896569952	-3005.7361895625136	453	285000
284	3835.586709022522	1000	286000	-15.019094896569952	-3005.2676156899897	454	286000
285	3849.010730981827	1000	287000	-15.019094896569952	-3003.213264492296	455	287000
286	3862.481180906296	1000	288000	-15.019094896569952	-3001.758112938239	456	288000
287	3875.911054134369	1000	289000	-15.019094896569952	-3001.3487989177975	457	289000
288	3889.359142780304	1000	290000	-15.019094896569952	-3003.6239388980257	458	290000
289	3902.775500059128	1000	291000	-15.019094896569952	-3005.505934990018	459	291000
290	3916.1978721618652	1000	292000	-15.019094896569952	-3004.463123804387	460	292000
291	3929.6251308918	1000	293000	-15.019094896569952	-3001.7036564397276	461	293000
292	3943.0495290756226	1000	294000	-15.019094896569952	-3003.7427686142178	462	294000
293	3956.5747079849243	1000	295000	-15.019094896569952	-3005.7371734942276	463	295000
294	3970.0344507694244	1000	296000	-15.019094896569952	-3001.1457239795614	464	296000
295	3983.5201687812805	1000	297000	-15.019094896569952	-3003.1971877072388	465	297000
296	3996.9462871551514	1000	298000	-15.019094896569952	-3004.945654384297	466	298000
297	4010.389823913574	1000	299000	-15.019094896569952	-3004.1420649432216	467	299000
298	4023.86031293869	1000	300000	-15.019094896569952	-3003.4994994718713	468	300000
299	4037.2936079502106	1000	301000	-15.019094896569952	-3003.410162745576	469	301000
300	4050.7259368896484	1000	302000	-15.019094896569952	-3002.7638053918163	470	302000
301	4064.1723940372467	1000	303000	-15.019094896569952	-3003.4100014574615	471	303000
302	4077.659961938858	1000	304000	-15.019094896569952	-3002.766936717981	472	304000
303	4091.224119901657	1000	305000	-15.019094896569952	-3002.615156637291	473	305000
304	4104.690947055817	1000	306000	-15.019094896569952	-3007.3959213941093	474	306000
305	4118.157675981522	1000	307000	-15.019094896569952	-3005.35328109808	475	307000
306	4131.659292936325	1000	308000	-15.019094896569952	-3002.1875042376314	476	308000
307	4145.125669002533	1000	309000	-15.019094896569952	-3002.3591466204807	477	309000
308	4158.599856138229	1000	310000	-15.019094896569952	-3004.3166072425206	478	310000
309	4172.113652944565	1000	311000	-15.019094896569952	-3004.1306398204924	479	311000
310	4185.624064922333	1000	312000	-15.019094896569952	-3004.653104430229	480	312000
311	4199.145097017288	1000	313000	-15.019094896569952	-3005.1872992594067	481	313000
312	4212.6152780056	1000	314000	-15.019094896569952	-3003.15201731856	482	314000
313	4226.121652841568	1000	315000	-15.019094896569952	-3005.410654825946	483	315000
314	4239.616507053375	1000	316000	-15.019094896569952	-3003.2326519841727	484	316000
315	4253.087109088898	1000	317000	-15.019094896569952	-3005.1210389821854	485	317000
316	4266.565019130707	1000	318000	-15.019094896569952	-3004.8466850038903	486	318000
317	4280.040719985962	1000	319000	-15.019094896569952	-3003.174458838822	487	319000
318	4293.502997875214	1000	320000	-15.019094896569952	-3003.1960447272286	488	320000
319	4306.977449893951	1000	321000	-15.019094896569952	-3003.703532504917	489	321000
320	4320.4497039318085	1000	322000	-15.019094896569952	-3003.5671471692544	490	322000
321	4334.261778831482	1000	323000	-15.019094896569952	-3005.1679197690505	491	323000
322	4347.858881950378	1000	324000	-15.019094896569952	-3004.898478352677	492	324000
323	4361.33055305481	1000	325000	-15.019094896569952	-3003.1052026103844	493	325000
324	4374.884636878967	1000	326000	-15.019094896569952	-3002.5285017184215	494	326000
325	4388.391093969345	1000	327000	-15.019094896569952	-3003.7611186763625	495	327000
326	4402.022813796997	1000	328000	-15.019094896569952	-3003.956186933031	496	328000
327	4415.69137597084	1000	329000	-15.019094896569952	-3004.370724473945	497	329000
328	4429.287549972534	1000	330000	-15.019094896569952	-3003.435350636978	498	330000
329	4442.793458938599	1000	331000	-15.019094896569952	-3002.687249895996	499	331000
330	4456.315247058868	1000	332000	-15.019094896569952	-3004.281375895435	500	332000
331	4469.772181987762	1000	333000	-15.019094896569952	-3003.5533610465222	501	333000
332	4483.23620891571	1000	334000	-15.019094896569952	-3002.3480641760816	502	334000
333	4496.70067191124	1000	335000	-15.019094896569952	-3006.075511365997	503	335000
334	4510.155225038528	1000	336000	-15.019094896569952	-3001.540750874465	504	336000
335	4523.668763875961	1000	337000	-15.019094896569952	-3004.7379252782935	505	337000
336	4537.1296899318695	1000	338000	-15.019094896569952	-3006.914524494116	506	338000
337	4550.608700752258	1000	339000	-15.019094896569952	-3002.310081972285	507	339000
338	4564.0936460494995	1000	340000	-15.019094896569952	-3007.9594444945633	508	340000
339	4577.773311853409	1000	341000	-15.019094896569952	-3004.5142648272836	509	341000
340	4591.451597929001	1000	342000	-15.019094896569952	-3009.5861441989505	510	342000
341	4605.115719795227	1000	343000	-15.019094896569952	-3003.6868599450463	511	343000
342	4618.640651941299	1000	344000	-15.019094896569952	-3003.1427628241745	512	344000
343	4632.172395944595	1000	345000	-15.019094896569952	-3007.4619946072535	513	345000
344	4645.714584112167	1000	346000	-15.019094896569952	-3003.682433328883	514	346000
345	4659.3045308589935	1000	347000	-15.019094896569952	-3004.0798899902875	515	347000
346	4672.7497799396515	1000	348000	-15.019094896569952	-3004.866820153713	516	348000
