Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
12833.61702466011	31	-2445.3015806641515	-121.15722414521262	2847.884312282321	-76.75308373504265	-12396.376063689995	20.0	0.0	1100	323200	-142.27866771983338	-8.430083896925101
13234.343540906906	32	-2539.4186932276443	-126.0440728591532	2710.1969758773207	-90.58285840139781	-11715.219013187469	20.0	0.0	1100	333300	-166.46360633352626	-10.324994943558046
13635.319514751434	33	-2557.415246537645	-126.51199655567	2956.3790708344363	-77.52280337224514	-17327.51034996365	20.0	0.0	1100	343400	-185.84806716237173	-11.09750031086802
14036.303023815155	34	-3170.192524050428	-157.14809403530617	3359.2032283177728	-87.76193799722263	-14164.572327260757	20.0	0.0	1100	353500	-154.65553338433926	-9.313946135977035
14437.224171638489	35	-2737.2887928544783	-135.26086597850542	2911.0428215653305	-118.10129216627641	-14065.350156656583	20.0	0.0	1100	363600	-210.86521134061468	-11.748035478630639
14838.174583673477	36	-2276.330626182295	-112.14094087308378	2615.1483056407315	-73.88022314028258	-13178.604039077973	20.0	0.0	1100	373700	-139.79761525393505	-7.7380153930389755
15239.488755941391	37	-2532.7716299865683	-125.3924290497382	2581.3751613242616	-51.53526657203949	-11155.429004820975	20.0	0.0	1100	383800	-189.47127667934265	-11.19844554986297
15640.712530851364	38	-2554.2220668965488	-126.55228271957756	2833.0745192708564	-74.15626631551223	-17434.945426591632	20.0	0.0	1100	393900	-194.03826398484145	-11.303646150171367
16050.54245877266	39	-3103.816425380833	-154.16353646723977	3499.5792430433894	-66.41608275711853	-15482.404640059334	20.0	0.0	1100	404000	-161.52076098461245	-9.484070179986231
16463.413217782974	40	-3022.7482488611818	-150.04838681521497	3525.106056800487	-52.59786767203792	-17645.027280360893	20.0	0.0	1100	414100	-189.6694986223243	-10.782081839633504
16875.866944789886	41	-2855.535154253906	-141.76788968931012	2935.896575210663	-38.96191829284173	-15384.199622046772	20.0	0.0	1100	424200	-148.13126509420286	-8.436038607938205
17287.98751783371	42	-2683.172574323888	-133.11420602265338	2184.261486743749	-96.56914698474297	-9338.593002040821	20.0	0.0	1100	434300	-154.53450996328266	-9.025634279226857
17701.698048830032	43	-3031.4243910573373	-150.48815780563518	2993.259887906963	-67.55778070266027	-12615.80558161453	20.0	0.0	1100	444400	-208.10967758392727	-12.94383453155749
18114.06944990158	44	-2187.555368070622	-108.05933653103635	2350.487300061518	-80.35806446672652	-11494.702368493945	20.0	0.0	1100	454500	-195.43244364255773	-10.80262369479498
18527.012177944183	45	-2952.8521984760087	-146.34876121966332	3562.480309534971	-58.4081055898845	-16693.166489367097	20.0	0.0	1100	464600	-173.61989894429965	-9.923677570875858
18939.848747730255	46	-2659.649824270945	-131.93210082468443	3034.772685776137	-117.44223144123764	-14314.065663873447	20.0	0.0	1100	474700	-186.326745817967	-11.017182179394114
19353.19426894188	47	-2027.549619901508	-100.57828087133228	2214.0086167002437	-73.09943803903202	-12176.137829487094	20.0	0.0	1100	484800	-203.37388981117445	-12.214345627751236
19766.29284977913	48	-2476.362703959497	-122.62140816459106	2668.5838403124203	-82.23445749746911	-13763.150011138	20.0	0.0	1100	494900	-158.6349924941772	-8.67027523961592
20180.586110830307	49	-2360.2945641953306	-117.19271542595986	2926.6685587123056	-46.47318690645714	-17844.11849707472	20.0	0.0	1100	505000	-178.89283609068607	-10.952450361909337
20593.328122854233	50	-2583.64784270537	-128.41561854412197	2394.0397621181	-49.783671578800934	-11783.334362325862	20.0	0.0	1100	515100	-167.44582104152894	-8.788610967037373
21006.210651874542	51	-2640.203933997006	-130.75619212458275	2470.968666384371	-138.82017954999952	-11399.34886132153	20.0	0.0	1100	525200	-169.4714219475851	-10.325685194371756
21419.01617693901	52	-2541.953040028074	-126.08046317484545	2705.714734850738	-73.52079263170968	-14776.718914702802	20.0	0.0	1100	535300	-215.9968387400865	-12.957515097070434
21831.757265806198	53	-2397.4337117586806	-118.74392234807907	2392.8634059185897	-85.53907250013266	-14739.196007214081	20.0	0.0	1100	545400	-173.27901046969967	-10.207283801474363
22244.023880004883	54	-3275.0817997631725	-162.4676428501825	3988.5906491301166	-50.62950641939015	-17381.3125577347	20.0	0.0	1100	555500	-182.62287443160082	-10.593012541491548
22656.649493932724	55	-2928.944345820535	-145.25175308655125	2915.02058421559	-58.43043659025633	-15219.433339866888	20.0	0.0	1100	565600	-173.6827612826219	-10.306436765861664
23070.453892946243	56	-2512.4330533451225	-124.37065020625369	2760.3053708606017	-63.09713972479849	-13682.12527536053	20.0	0.0	1100	575700	-191.21036149998324	-11.213742438330486
23482.993728637695	57	-2152.2445143860887	-105.87100150516481	2619.002070184882	-61.84278140119728	-12738.538671125816	20.0	0.0	1100	585800	-181.8678675244498	-10.957487568609249
23897.142845869064	58	-2574.109848551847	-127.33258837250602	3104.0052819520215	-68.2099872454273	-17352.072666680524	20.0	0.0	1100	595900	-188.33703975105107	-10.615345867769323
24309.625393867493	59	-2640.3257535367175	-130.6019937423612	2844.463776429494	-42.94296986132056	-11828.538217201036	20.0	0.0	1100	606000	-151.34870129677032	-8.688553723647239
