Loss	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
19.305212	2.376439094543457	0	20.55102	12.2208605	76.0	9.0	20.551020408163264	12.220860760776116	1007	1007
25.12222	2.9325802326202393	1	27.763159	15.815439	88.0	10.0	27.763157894736842	15.815439176434221	1055	2062
22.063923	3.3817663192749023	2	25.25	13.558668	70.0	9.0	25.25	13.558668813714716	1010	3072
23.764542	3.826338052749634	3	28.8	13.882774	68.0	9.0	28.8	13.88277452714077	1008	4080
25.3198	4.271263122558594	4	30.545454	15.45098	80.0	12.0	30.545454545454547	15.45097998086678	1008	5088
31.986135	4.717860221862793	5	33.566666	23.077671	136.0	12.0	33.56666666666667	23.077670785607655	1007	6095
28.245943	5.165252208709717	6	34.793102	18.000727	90.0	15.0	34.793103448275865	18.000726633503607	1009	7104
25.061934	5.6277172565460205	7	36.92857	12.45543	71.0	17.0	36.92857142857143	12.455430747350363	1034	8138
33.672455	6.096057176589966	8	44.291668	21.93832	112.0	14.0	44.291666666666664	21.93832105142861	1063	9201
30.789167	6.547704219818115	9	46.454544	16.794825	92.0	17.0	46.45454545454545	16.79482407477016	1022	10223
37.42065	7.013120174407959	10	50.761906	24.06124	127.0	26.0	50.76190476190476	24.061240837861966	1066	11289
35.652565	7.478597164154053	11	54.105263	20.985949	104.0	26.0	54.10526315789474	20.985947019354857	1028	12317
33.35117	7.942133188247681	12	55.157894	14.415865	84.0	33.0	55.1578947368421	14.41586537517729	1048	13365
30.546177	8.403680086135864	13	49.809525	16.328821	92.0	25.0	49.80952380952381	16.328820701064984	1046	14411
38.76704	8.861871242523193	14	60.764706	22.693687	129.0	31.0	60.76470588235294	22.693687673174946	1033	15444
32.84021	9.30721926689148	15	50.45	21.5835	87.0	19.0	50.45	21.58350064285217	1009	16453
30.918318	9.751673221588135	16	50.1	19.52665	109.0	21.0	50.1	19.526648457940755	1002	17455
31.889154	10.202245235443115	17	48.333332	20.917828	108.0	17.0	48.333333333333336	20.917828652982976	1015	18470
30.24018	10.648194074630737	18	50.35	16.04143	87.0	29.0	50.35	16.04143073419575	1007	19477
34.207535	11.092057228088379	19	59.058823	19.725977	97.0	31.0	59.05882352941177	19.72597746250388	1004	20481
29.626661	11.54558515548706	20	50.3	17.725971	100.0	31.0	50.3	17.72596964907703	1006	21487
32.828716	12.13810920715332	21	57.333332	16.512623	91.0	30.0	57.333333333333336	16.51262143533445	1032	22519
36.720573	12.615594148635864	22	61.235294	27.449482	116.0	26.0	61.23529411764706	27.44948175180921	1041	23560
31.20629	13.054854154586792	23	53.473682	19.013481	100.0	29.0	53.473684210526315	19.01348114822641	1016	24576
29.925308	13.497539281845093	24	50.9	20.297537	110.0	26.0	50.9	20.297536796370146	1018	25594
34.536823	13.962347030639648	25	56.72222	27.770498	126.0	29.0	56.72222222222222	27.770499046361238	1021	26615
49.299145	14.407752275466919	26	71.64286	41.437744	200.0	26.0	71.64285714285714	41.437745289697865	1003	27618
29.468262	14.888005256652832	27	56.63158	13.781033	91.0	35.0	56.63157894736842	13.781033978150015	1076	28694
32.015972	15.347422361373901	28	59.941177	22.652023	111.0	34.0	59.94117647058823	22.65202390187709	1019	29713
30.465816	15.80418610572815	29	54.31579	23.622139	137.0	28.0	54.31578947368421	23.622140888712966	1032	30745
29.273794	16.254911184310913	30	54.0	18.756052	90.0	34.0	54.0	18.7560516549782	1026	31771
23.859947	16.700931072235107	31	48.238094	13.23741	78.0	31.0	48.23809523809524	13.237410054210404	1013	32784
23.81686	17.14817714691162	32	48.095238	13.686645	76.0	28.0	48.095238095238095	13.686645426785512	1010	33794
25.170517	17.61753010749817	33	48.363636	17.810991	101.0	27.0	48.36363636363637	17.810991127915305	1064	34858
25.862928	18.061411142349243	34	50.3	22.340769	119.0	29.0	50.3	22.340769906160354	1006	35864
23.678587	18.53452229499817	35	46.217392	18.629002	91.0	21.0	46.21739130434783	18.62900151759436	1063	36927
21.051947	18.99510622024536	36	43.25	15.322233	73.0	23.0	43.25	15.322233301099855	1038	37965
22.433119	19.47398018836975	37	48.904762	12.772384	73.0	28.0	48.904761904761905	12.772383757469571	1027	38992
21.351849	19.935152292251587	38	44.608696	13.004144	78.0	27.0	44.608695652173914	13.004143588587054	1026	40018
21.975441	20.40725612640381	39	45.869564	21.990719	122.0	21.0	45.869565217391305	21.990718096953078	1055	41073
21.634048	20.860515117645264	40	44.04348	18.13351	97.0	24.0	44.04347826086956	18.13351032197995	1013	42086
24.952429	21.304079294204712	41	52.842106	22.709291	112.0	24.0	52.8421052631579	22.70929130020003	1004	43090
21.536427	21.746913194656372	42	50.3	23.93136	130.0	26.0	50.3	23.931360178644255	1006	44096
25.359877	22.196476221084595	43	53.36842	19.982126	91.0	28.0	53.36842105263158	19.982124976076914	1014	45110
27.886497	22.646369218826294	44	63.875	17.215092	97.0	23.0	63.875	17.215091489736555	1022	46132
22.878365	23.10294818878174	45	51.95	14.847475	83.0	31.0	51.95	14.84747453272778	1039	47171
24.011099	23.56729507446289	46	58.166668	27.04985	153.0	32.0	58.166666666666664	27.049851098378426	1047	48218
29.25133	24.035317182540894	47	70.26667	24.54239	120.0	38.0	70.26666666666667	24.54238963281467	1054	49272
27.865742	24.509267330169678	48	67.4375	17.417551	95.0	39.0	67.4375	17.417551313258706	1079	50351
28.076	24.96151614189148	49	68.6	23.70879	130.0	45.0	68.6	23.70878880640398	1029	51380
30.977074	25.4030282497406	50	72.57143	26.829395	155.0	46.0	72.57142857142857	26.829392958667775	1016	52396
25.674149	25.855854272842407	51	65.0625	19.635647	110.0	43.0	65.0625	19.635645997776596	1041	53437
30.175617	26.31717038154602	52	75.0	27.872156	124.0	44.0	75.0	27.87215712601274	1050	54487
25.492813	26.772700309753418	53	65.0	16.12064	94.0	39.0	65.0	16.12063894515351	1040	55527
22.97095	27.24652910232544	54	59.166668	19.035784	107.0	38.0	59.166666666666664	19.03578501431215	1065	56592
23.403059	27.702888250350952	55	64.5	21.497093	126.0	40.0	64.5	21.49709282670566	1032	57624
29.771322	28.15732216835022	56	67.26667	33.869293	171.0	33.0	67.26666666666667	33.86929123688432	1009	58633
22.58567	28.616698265075684	57	54.31579	26.513258	149.0	31.0	54.31578947368421	26.513259109118547	1032	59665
19.592379	29.066580295562744	58	53.36842	14.057067	81.0	30.0	53.36842105263158	14.057066124666306	1014	60679
20.277033	29.517730236053467	59	56.833332	16.242092	93.0	35.0	56.833333333333336	16.242092092940354	1023	61702
17.467173	29.97657823562622	60	46.590908	10.811017	69.0	32.0	46.59090909090909	10.811017490206632	1025	62727
19.648148	30.41948699951172	61	50.5	14.044572	80.0	31.0	50.5	14.044571905188139	1010	63737
24.08969	30.892158269882202	62	55.94737	26.976547	144.0	27.0	55.94736842105263	26.976546703055988	1063	64800
19.056673	31.361892223358154	63	48.0	14.585174	84.0	29.0	48.0	14.585173044131931	1056	65856
19.882109	31.83769130706787	64	53.35	18.108768	120.0	35.0	53.35	18.108768594247376	1067	66923
19.575321	32.295536279678345	65	51.9	17.323107	92.0	29.0	51.9	17.323105957073633	1038	67961
24.022947	32.75012826919556	66	60.82353	23.731922	112.0	34.0	60.8235294117647	23.731922641225992	1034	68995
25.294544	33.19402718544006	67	62.5625	24.46418	111.0	35.0	62.5625	24.464179809468373	1001	69996
24.67597	33.64523220062256	68	59.882355	29.929096	165.0	31.0	59.88235294117647	29.929097297645033	1018	71014
25.889952	34.11779022216797	69	67.0625	25.78873	119.0	37.0	67.0625	25.7887299755145	1073	72087
23.948942	34.579294204711914	70	61.52941	22.544382	118.0	31.0	61.529411764705884	22.544381449667164	1046	73133
31.649593	35.057770013809204	71	83.15385	20.949926	136.0	59.0	83.15384615384616	20.94992621189926	1081	74214
26.44234	35.52459120750427	72	69.4	21.638855	117.0	40.0	69.4	21.63885394377438	1041	75255
31.279606	35.97419333457947	73	92.181816	16.185392	129.0	59.0	92.18181818181819	16.185392863590316	1014	76269
27.900743	36.43049216270447	74	79.30769	22.946037	126.0	49.0	79.3076923076923	22.946039093036767	1031	77300
31.580069	36.89476299285889	75	87.083336	29.460308	133.0	56.0	87.08333333333333	29.460307571751898	1045	78345
27.443369	37.379191160202026	76	78.42857	20.714777	120.0	50.0	78.42857142857143	20.71477831926585	1098	79443
35.063473	37.84981417655945	77	85.0	27.955322	132.0	56.0	85.0	27.955321496988727	1020	80463
46.47792	38.3539502620697	78	114.1	43.140354	183.0	53.0	114.1	43.14035233977581	1141	81604
31.270418	38.87467336654663	79	91.15385	36.75249	190.0	51.0	91.15384615384616	36.75249055683407	1185	82789
24.802742	39.3296902179718	80	73.28571	14.463888	110.0	54.0	73.28571428571429	14.463888883445318	1026	83815
39.33303	39.85275220870972	81	106.2	26.547316	157.0	77.0	106.2	26.547316248540078	1062	84877
36.379402	40.32399010658264	82	93.72727	29.762974	166.0	61.0	93.72727272727273	29.762975502187306	1031	85908
29.824373	40.807345151901245	83	90.25	25.275564	150.0	58.0	90.25	25.27556461617953	1083	86991
37.305996	41.289759159088135	84	108.4	38.171192	200.0	54.0	108.4	38.171193326905566	1084	88075
32.886593	41.78228306770325	85	98.72727	28.794226	167.0	50.0	98.72727272727273	28.794225775605238	1086	89161
38.865345	42.23998737335205	86	116.44444	47.176056	200.0	63.0	116.44444444444444	47.17605586432147	1048	90209
25.977352	42.6942663192749	87	78.69231	22.423836	134.0	55.0	78.6923076923077	22.423835585529606	1023	91232
30.470932	43.17518901824951	88	91.166664	36.326836	189.0	64.0	91.16666666666667	36.326834281132854	1094	92326
30.817862	43.66784930229187	89	101.545456	19.284302	137.0	78.0	101.54545454545455	19.28430184167063	1117	93443
29.283628	44.11892819404602	90	92.545456	35.49997	191.0	64.0	92.54545454545455	35.49997089976691	1018	94461
40.502644	44.6301212310791	91	128.22223	43.784264	200.0	67.0	128.22222222222223	43.78426347896081	1154	95615
31.133244	45.09741425514221	92	95.27273	35.074184	172.0	56.0	95.27272727272727	35.074183484543695	1048	96663
36.89647	45.567880392074585	93	118.55556	49.42359	200.0	67.0	118.55555555555556	49.42359110814077	1067	97730
32.70149	46.05287718772888	94	110.5	32.900608	158.0	57.0	110.5	32.90060789711947	1105	98835
33.776558	46.50397801399231	95	114.44444	36.000343	200.0	64.0	114.44444444444444	36.000342933894736	1030	99865
36.38712	47.01388335227966	96	143.5	26.897955	179.0	104.0	143.5	26.89795531262553	1148	101013
31.31934	47.507044315338135	97	112.0	35.17101	186.0	74.0	112.0	35.17101079013795	1120	102133
33.72907	48.002496004104614	98	126.0	38.398495	200.0	75.0	126.0	38.398495340891216	1134	103267
30.867872	48.491350173950195	99	123.44444	28.659346	171.0	80.0	123.44444444444444	28.65934445676241	1111	104378
