Loss	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.007556261	2.404789924621582	0	20.55102	12.2208605	76.0	9.0	20.551020408163264	12.220860760776116	1007	1007
-0.002883638	2.953256845474243	1	27.763159	15.815439	88.0	10.0	27.763157894736842	15.815439176434221	1055	2062
-0.0044712997	3.4063920974731445	2	31.40625	17.505106	99.0	8.0	31.40625	17.505105282102704	1005	3067
-0.011573671	3.873734951019287	3	30.727272	16.96569	86.0	11.0	30.727272727272727	16.965692168131593	1014	4081
-0.010356986	4.3281090259552	4	35.892857	23.201506	93.0	15.0	35.892857142857146	23.201507472136196	1005	5086
-0.006667871	4.7885661125183105	5	40.64	17.239212	83.0	11.0	40.64	17.239211118841837	1016	6102
-0.01563949	5.279200077056885	6	51.47619	20.226383	94.0	11.0	51.476190476190474	20.22638316565072	1081	7183
-0.0013060103	5.741750001907349	7	73.64286	39.59547	200.0	28.0	73.64285714285714	39.595467169969886	1031	8214
0.004121281	6.2037999629974365	8	60.0	26.157892	123.0	27.0	60.0	26.15789162217871	1020	9234
0.0051431987	6.656095027923584	9	62.875	25.709616	123.0	29.0	62.875	25.709616391537235	1006	10240
-0.026693376	7.125375986099243	10	65.125	28.82463	140.0	34.0	65.125	28.824631394000512	1042	11282
0.0052560386	7.600832939147949	11	66.0625	27.84661	132.0	33.0	66.0625	27.84660829885751	1057	12339
-0.0020987366	8.081453084945679	12	66.4375	24.333538	123.0	36.0	66.4375	24.333538455185675	1063	13402
0.015979754	8.563045024871826	13	87.166664	42.449642	200.0	45.0	87.16666666666667	42.44964336978842	1046	14448
-0.00082861044	9.02838397026062	14	73.5	25.6341	145.0	45.0	73.5	25.63410117123561	1029	15477
-0.002062083	9.501325130462646	15	87.083336	24.851084	132.0	43.0	87.08333333333333	24.851084259824336	1045	16522
-0.016912112	9.980721950531006	16	89.083336	20.677921	130.0	69.0	89.08333333333333	20.67792032311008	1069	17591
0.0048964527	10.479058027267456	17	91.666664	23.65845	131.0	58.0	91.66666666666667	23.658449277630652	1100	18691
-0.019522903	10.934988975524902	18	92.27273	25.406124	147.0	56.0	92.27272727272727	25.406122773460837	1015	19706
-0.025978366	11.399917125701904	19	114.44444	31.69336	179.0	76.0	114.44444444444444	31.69336106825007	1030	20736
-0.009166536	11.881747007369995	20	107.4	18.505135	137.0	78.0	107.4	18.505134422640655	1074	21810
