Loss	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
-0.046724577	38.049623012542725	0	-210.56879	52.382687	-43.387215	-362.401	151.0	0.0	50132	50132
-0.067200206	70.60972309112549	1	-121.14349	38.15862	-29.891909	-230.88571	151.0	0.0	50132	100264
-0.07019236	103.10279393196106	2	-103.65071	33.52807	-27.687153	-207.2828	151.0	0.0	50132	150396
-0.07030689	135.4043571949005	3	-102.15152	31.856493	-16.549149	-208.36143	151.0	0.0	50132	200528
-0.056819785	167.75755405426025	4	-96.504105	31.681969	-1.001648	-212.85521	151.0	0.0	50132	250660
-0.060158465	200.095281124115	5	-90.95298	30.667477	-18.20314	-205.5874	151.0	0.0	50132	300792
-0.084634595	232.53178119659424	6	-84.07479	27.526934	-13.940975	-179.99258	151.0	0.0	50132	350924
-0.06611604	265.02370405197144	7	-78.63869	28.08566	-3.753727	-175.383	151.0	0.0	50132	401056
-0.070401534	297.5099971294403	8	-67.44206	27.022581	4.5051136	-142.97809	151.0	0.0	50132	451188
-0.07987078	329.98920011520386	9	-58.52036	26.577421	1.8528318	-171.40274	151.0	0.0	50132	501320
-0.058931667	362.55049180984497	10	-50.635555	24.520382	14.693262	-155.13792	151.0	0.0	50132	551452
-0.07214984	395.28759598731995	11	-45.719143	24.864296	22.113703	-131.70746	151.0	0.0	50132	601584
-0.075606	427.86219811439514	12	-43.601074	24.015345	23.418755	-134.95538	151.0	0.0	50132	651716
-0.08171202	460.4094169139862	13	-39.29411	24.951073	18.204548	-128.6502	151.0	0.0	50132	701848
-0.068897784	492.9630789756775	14	-34.07312	24.150333	23.6478	-131.77747	151.0	0.0	50132	751980
-0.058681875	525.4458570480347	15	-30.60415	26.788357	34.642517	-138.27617	151.0	0.0	50132	802112
-0.058654528	557.8288340568542	16	-26.799423	25.124105	63.370728	-112.03093	151.0	0.0	50132	852244
-0.056218546	590.2363011837006	17	-23.768784	25.162565	53.136467	-95.77539	151.0	0.0	50132	902376
-0.06573086	622.6058261394501	18	-25.355703	28.165323	56.233803	-124.84555	151.0	0.0	50132	952508
-0.04563281	655.0507509708405	19	-22.67368	27.962444	92.62738	-107.2416	151.0	0.0	50132	1002640
-0.043135945	687.3363881111145	20	-26.13852	26.011223	46.94523	-125.402466	151.0	0.0	50132	1052772
-0.045093335	719.7817962169647	21	-28.342903	26.524433	63.417973	-145.4043	151.0	0.0	50132	1102904
-0.049714036	752.1406919956207	22	-28.290846	27.105074	61.03585	-88.30141	151.0	0.0	50132	1153036
-0.02778091	784.524069070816	23	-27.6972	24.38168	37.078094	-109.92796	151.0	0.0	50132	1203168
-0.044981893	816.8610198497772	24	-26.66652	22.098736	33.421165	-89.82847	151.0	0.0	50132	1253300
-0.05214468	849.1528220176697	25	-22.89855	20.834545	53.706936	-103.646164	151.0	0.0	50132	1303432
-0.04284094	881.5589141845703	26	-19.999893	18.204254	59.897003	-89.23847	151.0	0.0	50132	1353564
-0.04203376	914.2519659996033	27	-18.630236	17.022938	27.228529	-84.86052	151.0	0.0	50132	1403696
-0.052509014	946.7270588874817	28	-14.09583	16.110376	41.27488	-59.949688	151.0	0.0	50132	1453828
-0.055189997	979.1529071331024	29	-15.436204	17.300827	31.705359	-106.08371	151.0	0.0	50132	1503960
-0.034943365	1011.5479860305786	30	-15.363297	17.956585	27.871103	-93.53923	151.0	0.0	50132	1554092
