Baseline Loss	Loss	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.7071663	-0.009748958	10.384104013442993	0	-2.8628266	5.310338	27.00001	-15.076817	19.238003838771593	7.63270158222915	10023	10023
1.5060523	-0.013654008	15.89686393737793	1	9.409892	27.385899	229.4425	-45.443672	79.6984126984127	28.026141380059382	10042	20065
1.1290408	0.011722972	21.08718991279602	2	21.158352	50.476353	273.7746	-56.89425	97.72815533980582	34.010048250981974	10066	30131
1.0851219	-0.023648387	26.287360906600952	3	37.273243	66.1768	286.17603	-40.647964	108.83695652173913	46.0288844035231	10013	40144
1.104697	0.005087651	31.69549322128296	4	52.742523	110.82798	669.1449	-47.23046	144.38888888888889	76.91491611506609	10396	50540
0.99553627	-0.030197056	36.960976123809814	5	54.010803	115.387665	489.53784	-62.269314	160.0	69.93103178381688	10080	60620
0.89643097	-0.0090537965	42.34649610519409	6	43.103065	89.93132	355.3893	-49.643223	174.29310344827587	86.61528268046514	10109	70729
0.8076077	-0.016665613	48.16891288757324	7	46.105118	102.46968	504.03357	-46.112328	164.51612903225808	58.658866704703094	10200	80929
0.72386605	-0.015289022	54.149837017059326	8	86.13351	118.90791	332.4037	-43.36603	172.59322033898306	60.11715078447228	10183	91112
0.6419019	-0.04188136	60.06145691871643	9	102.79368	133.85977	399.42377	-37.996685	185.98181818181817	76.28117625757791	10229	101341
0.5606797	0.006477362	65.93618416786194	10	113.439064	135.6634	445.36377	-28.019003	192.16981132075472	64.39258595816365	10185	111526
0.5282403	-0.020843606	71.7220389842987	11	181.68552	155.77188	632.14343	3.5714455	222.6	80.98488199109208	10017	121543
0.45744818	0.007394636	77.32414484024048	12	158.22351	145.63445	613.41565	-15.246691	227.4090909090909	109.00965724146107	10006	131549
0.4237995	-0.006310957	82.66141319274902	13	182.06087	133.10799	480.3211	-17.743803	209.79166666666666	72.5040109043784	10070	141619
0.4144465	0.011576705	87.99878096580505	14	214.67953	133.67056	442.94336	-12.762047	232.95348837209303	85.59177136290943	10017	151636
0.50851387	-0.012740149	93.42841100692749	15	281.60587	129.67636	585.8811	-17.78709	261.43589743589746	112.28781582686952	10196	161832
0.5323926	-0.019535007	98.94992208480835	16	306.81555	176.1368	788.4885	-13.54123	264.9230769230769	141.0825153380896	10332	172164
0.50534666	-0.044665944	104.30645084381104	17	283.57047	126.15202	580.28235	23.394173	238.76190476190476	121.71293501001786	10028	182192
0.6324394	0.013144917	109.74519491195679	18	290.3284	91.692566	509.08752	45.877678	208.18367346938774	75.99131891058957	10201	192393
0.5392287	-0.014573148	115.0594391822815	19	262.62128	91.87174	592.73065	16.45918	196.23529411764707	69.78274078300454	10008	202401
0.60592043	-0.010816753	120.38774085044861	20	288.5221	94.27111	531.93286	7.596195	200.56	68.22262381351219	10028	212429
0.6268079	-0.0068401103	125.89181900024414	21	302.4008	93.93332	567.2512	64.70778	211.3469387755102	78.33328873015587	10356	222785
0.6258754	-0.0031217479	131.38321995735168	22	289.22214	107.28617	720.64154	23.938183	197.49019607843138	85.1523139471253	10072	232857
0.60995734	-0.02176249	136.7508327960968	23	288.737	91.528336	487.14893	28.503456	200.02	77.6086309633149	10001	242858
0.53922045	-0.024346424	142.19450283050537	24	284.1068	83.82571	535.99536	50.226562	200.14	64.62414718973088	10007	252865
0.5032127	-0.010799002	147.57038116455078	25	269.07858	79.27619	478.5817	29.92621	184.07272727272726	54.04875056850555	10124	262989
0.55434036	-0.008167986	152.99109983444214	26	293.48013	80.186806	655.0316	161.31638	212.20833333333334	88.64464599674865	10186	273175
0.5829604	0.019022277	158.34714484214783	27	284.55142	92.70361	640.0613	12.185356	197.31372549019608	109.25639752365174	10063	283238
0.5051512	-0.02375494	163.73155784606934	28	276.52347	91.975845	577.33	47.156593	206.48979591836735	98.71606830083276	10118	293356
0.50792676	-0.001372714	169.13979601860046	29	269.88165	98.175896	584.87195	46.06721	203.88	92.27472893484978	10194	303550
0.6093164	-0.017769001	174.48836612701416	30	295.13144	80.25079	575.5857	65.59869	209.70833333333334	100.4425537171483	10066	313616
0.46086755	-0.024102174	179.85513496398926	31	251.49098	90.629684	461.233	30.440958	194.0	92.39921744590364	10088	323704
0.49749908	-0.0027836247	185.24852991104126	32	291.65054	127.65518	750.1695	19.620739	224.9777777777778	132.3029333493385	10124	333828
0.43175623	0.019814733	190.62449312210083	33	292.09482	125.60521	605.8362	41.595646	263.3421052631579	176.77599210594622	10007	343835
0.4103165	0.00052431744	196.0051920413971	34	273.10898	127.551704	673.14636	14.3907795	219.32608695652175	130.47522742515	10089	353924
0.38778242	-0.012966715	201.33665680885315	35	244.44402	102.594124	607.6133	-11.233731	189.1320754716981	86.70423326172568	10024	363948
0.45808265	0.020729408	206.88734412193298	36	324.95996	178.54753	877.51013	12.895348	299.1764705882353	252.3054253908562	10172	374120
0.45752576	-0.010781655	212.32573890686035	37	303.7547	134.60574	752.7502	28.01313	246.82926829268294	175.3925078966997	10120	384240
0.38468757	0.0014145125	217.79293584823608	38	269.88385	128.27547	708.17676	35.09381	231.9090909090909	146.8257808334605	10204	394444
0.37805367	-0.029894765	223.23656702041626	39	281.25098	165.74048	766.0948	2.567009	259.46153846153845	200.20000847278934	10119	404563
0.428378	-0.013819375	229.03916215896606	40	329.5948	206.76671	837.08	3.0910075	303.65714285714284	272.7562954996527	10628	415191
0.45524406	0.031897064	234.38245296478271	41	282.7624	127.883095	785.92957	21.734644	217.43478260869566	155.31421897642562	10002	425193
0.44417328	-0.0058270358	239.95762610435486	42	339.9404	244.47528	900.22174	-17.475336	326.1290322580645	308.3881866629411	10110	435303
0.4403619	-0.0246151	245.68308806419373	43	360.8476	212.17216	819.2362	-58.939857	372.9642857142857	281.6191047373406	10443	445746
0.4409905	-0.017123483	251.51257801055908	44	332.21417	178.83862	846.1132	6.345051	281.10526315789474	251.02293766796902	10682	456428
0.3776423	0.012266521	257.1351680755615	45	285.69995	177.84373	807.94214	21.425964	278.7027027027027	246.11641552869935	10312	466740
0.36765504	0.01024672	262.8786590099335	46	306.23007	168.31255	809.9569	51.37236	300.48571428571427	252.93470319754988	10517	477257
0.3778925	-0.021436697	268.42371702194214	47	323.6148	194.44223	854.992	12.449619	307.45454545454544	248.41022900291009	10146	487403
0.37117344	-0.0072132107	274.0218529701233	48	360.4223	221.45753	790.97516	-4.7408943	389.1923076923077	302.3916232090139	10119	497522
0.37662575	-0.003697328	279.4986979961395	49	278.37842	137.75598	701.1437	21.783653	247.70731707317074	176.0961826849649	10156	507678
0.31012997	0.009499178	284.9748969078064	50	257.3825	169.22595	788.43884	-22.350655	259.4871794871795	204.69487884502155	10120	517798
0.33417332	0.02051033	290.34507298469543	51	226.71828	94.47807	457.90042	-28.768265	187.1851851851852	72.97642289835657	10108	527906
0.44528896	-0.0034941423	295.7117009162903	52	235.35704	98.355354	617.9737	-32.96461	179.98214285714286	75.00225974486858	10079	537985
0.33624893	-0.028037202	301.1240360736847	53	221.65746	88.74518	562.40436	-5.9281425	169.61666666666667	68.15205833689511	10177	548162
0.3549621	0.001259489	306.98684787750244	54	273.6119	152.84218	775.8552	23.950626	228.38297872340425	181.16485418294357	10734	558896
0.25939298	-0.010258383	312.40803718566895	55	227.92297	100.650085	619.0696	20.38571	170.3728813559322	73.1779577596101	10052	568948
0.28842932	0.00032448064	317.9149980545044	56	248.43645	135.81798	947.834	-1.2010117	180.48214285714286	130.91204668340012	10107	579055
0.28387973	-0.0069977334	323.4872760772705	57	276.73486	161.23639	877.04285	14.238514	204.87755102040816	207.57114665727207	10039	589094
0.24617779	-0.009747022	328.9670100212097	58	272.09308	116.7997	927.23303	8.306114	196.45098039215685	129.61743312389373	10019	599113
0.18734454	-0.007022766	334.94813203811646	59	252.44302	108.0254	842.1616	38.322426	185.76271186440678	118.6683655507073	10960	610073
0.3165867	-0.006251356	340.48750400543213	60	296.3167	103.228096	854.0766	111.1965	197.07843137254903	129.8066198404463	10051	620124
0.14812984	0.0032288453	346.090656042099	61	254.9618	73.44818	383.84198	32.778835	172.89655172413794	41.80112589441137	10028	630152
0.3172543	-0.018078117	351.5710780620575	62	275.10828	41.41487	369.22336	152.12134	167.16666666666666	33.932858542847356	10030	640182
0.2674615	-0.03010464	357.2449879646301	63	262.2602	98.18425	853.3711	48.696644	176.75438596491227	93.81023785481703	10075	650257
0.16918714	0.0006902943	362.71690702438354	64	249.82259	54.005566	381.23248	59.741455	154.23076923076923	39.27526887956504	10025	660282
0.19622718	-0.024095772	368.2434060573578	65	273.4197	106.587555	1023.0244	114.38198	170.91525423728814	114.01654476071732	10084	670366
0.16819227	0.0037751836	373.7413251399994	66	263.99835	93.93805	880.16504	102.40951	170.03389830508473	117.94741231262302	10032	680398
0.20909071	-0.015547849	379.50041103363037	67	286.6241	129.29527	934.1433	140.07097	187.9814814814815	148.30405338242468	10151	690549
0.214162	0.0012697852	385.31866216659546	68	260.08707	92.68406	558.0265	43.324818	173.76666666666668	78.56533728192237	10426	700975
0.47406226	-0.013869026	391.1250400543213	69	368.66528	244.26387	968.57556	126.44257	312.8125	302.90308242695386	10010	710985
0.34470978	-0.010280944	396.79955101013184	70	346.99814	235.99484	969.3018	18.269325	294.2352941176471	284.6682340202496	10004	720989
0.36634532	0.008657205	403.16789507865906	71	309.50232	254.07042	955.25183	36.26659	274.2	296.56181480426636	10968	731957
0.5336833	0.0012476022	409.0798661708832	72	372.335	328.2008	1015.2588	21.99368	345.3448275862069	372.2012132743542	10015	741972
0.4338058	0.019642124	415.1424489021301	73	351.47742	228.95349	1004.201	62.92458	288.94444444444446	252.5425095618606	10402	752374
0.35685322	0.0016554889	420.90941309928894	74	323.77136	192.7549	1026.0615	63.004936	245.09756097560975	184.7275917798499	10049	762423
0.3394758	-0.000681309	426.6927721500397	75	287.14166	109.13991	827.3516	131.44066	195.80769230769232	116.74051410344266	10182	772605
0.3836196	-0.018120984	432.5805571079254	76	305.61102	117.29468	903.93616	162.44029	204.2156862745098	121.1712956569983	10415	783020
0.4415345	-0.014134814	438.44303703308105	77	275.2153	62.000782	501.912	151.2079	170.51666666666668	57.472454754913294	10231	793251
0.4427103	0.008221539	444.3878149986267	78	274.01453	108.55241	961.28564	89.21681	178.10526315789474	104.73335972347033	10152	803403
0.36424315	0.024361523	450.1040802001953	79	262.3594	51.607044	366.2636	45.959282	157.734375	31.243120336473677	10095	813498
0.26290116	0.010958593	455.84112000465393	80	259.88782	55.535294	369.9193	54.428802	160.63492063492063	30.800072968013747	10120	823618
0.30314687	0.017018115	461.65771102905273	81	275.6591	50.32654	453.1083	184.28882	168.66666666666666	48.830204677933615	10120	833738
0.2783497	-0.002507781	467.4222159385681	82	271.6485	52.645496	398.68716	71.93111	165.1639344262295	37.27266845865059	10075	843813
0.30350628	-0.013666271	473.13282203674316	83	274.90976	44.24579	394.66815	126.326515	165.1639344262295	36.593101709434414	10075	853888
0.2574734	-0.010359043	478.7574760913849	84	274.66095	46.606094	395.5006	98.92182	169.88135593220338	37.25773028457394	10023	863911
0.24619848	-0.005655167	484.392982006073	85	273.3915	46.937283	364.3247	76.84192	167.03333333333333	34.86257146122312	10022	873933
0.29044765	0.0009295364	490.0534100532532	86	280.373	42.657482	427.78897	218.79108	166.71666666666667	39.00388513411909	10003	883936
0.24749781	-0.019644944	495.8552210330963	87	268.46667	53.300518	417.98602	112.33473	162.26984126984127	44.269451414561644	10223	894159
0.2117036	0.009108549	501.61740589141846	88	265.73355	51.14493	360.97714	62.21716	169.43333333333334	38.76397239132692	10166	904325
0.19262739	0.018903896	507.3094370365143	89	279.94028	39.484154	461.35803	186.76648	170.40677966101694	42.398880159527316	10054	914379
0.21299551	-0.012362035	513.0362560749054	90	271.4589	37.81608	393.0868	108.168045	163.38709677419354	29.599125335109786	10130	924509
0.16691217	0.004064736	518.7938590049744	91	270.1698	38.344234	346.01166	86.516495	165.91803278688525	34.878851256635905	10121	934630
0.21119055	-0.018788539	524.4973549842834	92	267.30334	43.142273	476.9597	176.23508	157.109375	40.71321851818369	10055	944685
0.1377438	0.0015022828	530.2220962047577	93	271.9725	40.31984	406.49603	118.046234	168.13333333333333	36.18999247797042	10088	954773
0.13827018	0.0133723905	536.0676600933075	94	265.475	42.34688	387.0519	80.14095	162.33870967741936	44.064082201613495	10065	964838
0.19215548	0.01212242	541.8110508918762	95	254.45584	23.015583	326.175	186.49239	146.20289855072463	19.81624257671654	10088	974926
0.18207626	-0.010048218	547.5893440246582	96	252.99835	20.146456	315.9628	204.69016	145.8840579710145	16.55253930507083	10066	984992
0.17333625	-0.028173212	553.3011739253998	97	248.29341	19.890566	313.23138	199.00592	141.32394366197184	17.17496921528891	10034	995026
0.16157551	0.0050862636	559.0332679748535	98	252.67989	22.674374	352.42456	182.39786	145.8985507246377	21.26584314942915	10067	1005093
0.1614492	0.027366176	564.7809920310974	99	244.86464	24.048216	294.9063	172.52429	139.97222222222223	18.90103775973853	10078	1015171
