Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
6954.965791940689	40	-163.041821508264	-8.620943138401804	62.05595771205708	-32.98470600907548	-326.25879725522736	20.0	0.0	1100	414100	-3812.7246458797254	-191.31800782039582
7122.778580904007	41	-161.79884868034804	-8.65378632851969	65.41275718957377	-31.41195130893921	-356.7811285925535	20.0	0.0	1100	424200	-2291.1101747270664	-114.86686630631176
7287.824606895447	42	-167.79866435288636	-8.940093657228125	61.17752681673311	-36.01194472621356	-347.78912035070977	20.0	0.0	1100	434300	-1945.3781716078017	-97.88995421671393
7458.276823997498	43	-170.88252100267883	-9.091388414580384	65.40261887796554	-32.069913237474424	-368.1471728657709	20.0	0.0	1100	444400	-2572.485373518008	-129.38208321798734
7623.195654153824	44	-164.43314784683284	-8.812641782509283	65.10035040842567	-37.53441415573804	-338.2945908522	20.0	0.0	1100	454500	-2043.0097309697098	-102.8598825540953
7788.355014801025	45	-163.49529590908412	-8.703822531223853	65.11919658519948	-25.626503882813893	-311.75091629170856	20.0	0.0	1100	464600	-1739.0326062938757	-86.98175454065327
7954.664903879166	46	-164.93396996570849	-8.799617946768363	60.59842061884377	-36.494806677693376	-316.55063316897827	20.0	0.0	1100	474700	-2784.2049977022	-139.14595420879652
8120.280402898788	47	-168.93904080091846	-8.988537130095324	60.208248439890355	-26.431348218446296	-325.791377093166	20.0	0.0	1100	484800	-2356.7546204257815	-118.21193389198014
8284.709301948547	48	-164.37882511664455	-8.901586257894234	67.42600247691892	-29.72763467975643	-365.32135235454314	20.0	0.0	1100	494900	-4226.199375162736	-212.4878777453321
8449.33463191986	49	-169.21648975573208	-8.980095925341015	64.40379082684319	-23.267441808616898	-366.46541381312414	20.0	0.0	1100	505000	-2815.191226279534	-140.98163002406216
8612.529266834259	50	-156.9969441611116	-8.569865778437821	64.4105872931468	-37.68132262784186	-317.1621919735019	20.0	0.0	1100	515100	-2848.805475838313	-143.1656404915283
8776.188086032867	51	-151.54579996066232	-8.16331210892138	66.0149167020478	-25.464759625239388	-342.4594430820475	20.0	0.0	1100	525200	-3035.3340735582533	-152.9525836096467
8940.726950883865	52	-164.07147915807516	-8.980385403123371	62.90868070696705	-23.271605903930027	-337.6381543279936	20.0	0.0	1100	535300	-3011.7188498397295	-151.53804813622398
9104.142013788223	53	-156.03051921736488	-8.433738989562725	61.32412595371327	-22.142214060222848	-312.70889236889576	20.0	0.0	1100	545400	-1372.4618833720963	-68.75877647453277
9267.959775924683	54	-166.7835462434139	-8.981342241858002	67.54362389884827	-37.90280585418933	-343.0348974273869	20.0	0.0	1100	555500	-3046.759969625345	-153.3465846845759
9431.050441980362	55	-168.62511897461806	-9.035571070992958	62.10934705382257	-35.992681494388705	-348.83136286513326	20.0	0.0	1100	565600	-1914.953130998485	-96.34725608129929
9593.387122869492	56	-156.75267314607296	-8.36245367820588	63.96540562046736	-28.7094900822063	-335.32655581276106	20.0	0.0	1100	575700	-2793.938792647435	-140.85819668314917
9756.826375961304	57	-165.53061000649106	-8.987787430650762	65.83574822711539	-19.34494164896914	-330.8729359783778	20.0	0.0	1100	585800	-3274.529935306408	-163.97070930792404
9919.424021959305	58	-164.02703786659643	-8.724446236509545	63.7345082884948	-36.96701807514116	-352.8181122976357	20.0	0.0	1100	595900	-1352.2054445913934	-68.20096047694398
10081.949763059616	59	-159.43248622121456	-8.774073385201655	61.49682872090574	-31.30814014643487	-328.8581467256543	20.0	0.0	1100	606000	-2023.394680319456	-101.99676530532146
